,car_name,dropoff_date,pickup_city,pickup_date,pickup_location,pickup_time,total_price,type
7271,Fit,2019-03-12,,2019-03-11,Santa Fe Depot,15:00,22,Compact
7272,Accord,2019-03-13,New York,2019-03-09,Grand Central Station,14:00,104,Standard
7273,Altima,2019-03-13,New York,2019-03-09,Port Authority Station,14:00,96,Standard
7274,Camry,2019-03-13,New York,2019-03-09,JFK International Airport,14:00,136,Standard
7275,Civic,2019-03-13,New York,2019-03-09,JFK International Airport,14:00,120,Standard
7276,Corolla,2019-03-13,New York,2019-03-09,Grand Central Station,14:00,136,Standard
7277,Elantra,2019-03-13,New York,2019-03-09,Port Authority Station,14:00,116,Standard
7278,Prius,2019-03-13,New York,2019-03-09,Port Authority Station,14:00,116,Standard
7279,Accord,2019-03-13,,2019-03-09,Grand Central Station,14:00,104,Standard
7280,Bolt,2019-03-12,Sydney,2019-03-07,Kingsford Smith International Airport,13:30,130,Compact
7281,Forte,2019-03-12,Sydney,2019-03-07,Kingsford Smith International Airport,13:30,150,Compact
7282,GTI,2019-03-12,Sydney,2019-03-07,Kingsford Smith International Airport,13:30,140,Compact
7283,Golf,2019-03-12,Sydney,2019-03-07,Kingsford Smith International Airport,13:30,160,Compact
7284,Bolt,2019-03-12,,2019-03-07,Kingsford Smith International Airport,13:30,130,Compact
7285,Bolt,2019-03-14,San Diego,2019-03-12,Santa Fe Depot,15:00,42,Compact
7286,Fit,2019-03-14,San Diego,2019-03-12,Santa Fe Depot,15:00,44,Compact
7287,Forte,2019-03-14,San Diego,2019-03-12,SAN International Airport,15:00,46,Compact
7288,GTI,2019-03-14,San Diego,2019-03-12,SAN International Airport,15:00,64,Compact
7289,Leaf,2019-03-14,San Diego,2019-03-12,Santa Fe Depot,15:00,40,Compact
7290,Bolt,2019-03-14,,2019-03-12,Santa Fe Depot,15:00,42,Compact
7291,Altima,2019-03-11,London,2019-03-05,Heathrow International Airport,13:30,216,Standard
7292,Cruze,2019-03-11,London,2019-03-05,Heathrow International Airport,13:30,204,Standard
7293,Elantra,2019-03-11,London,2019-03-05,Heathrow International Airport,13:30,210,Standard
7294,Prius,2019-03-11,London,2019-03-05,Heathrow International Airport,13:30,186,Standard
7295,Altima,2019-03-11,,2019-03-05,Heathrow International Airport,13:30,216,Standard
7296,Accord,2019-03-08,Kuala Lumpur,2019-03-04,KLIA International Airport,15:00,80,Standard
7297,Camry,2019-03-08,Kuala Lumpur,2019-03-04,KLIA International Airport,15:00,84,Standard
7298,Civic,2019-03-08,Kuala Lumpur,2019-03-04,KLIA International Airport,15:00,104,Standard
7299,Elantra,2019-03-08,Kuala Lumpur,2019-03-04,KLIA International Airport,15:00,92,Standard
7300,Accord,2019-03-08,,2019-03-04,KLIA International Airport,15:00,80,Standard
7301,Bolt,2019-03-07,Chicago,2019-03-06,Chicago Union Station,14:00,27,Compact
7302,Cooper,2019-03-07,Chicago,2019-03-06,O'Hare International Airport,14:00,28,Compact
7303,Forte,2019-03-07,Chicago,2019-03-06,O'Hare International Airport,14:00,29,Compact
7304,Golf,2019-03-07,Chicago,2019-03-06,Chicago Union Station,14:00,25,Compact
7305,Leaf,2019-03-07,Chicago,2019-03-06,Chicago Union Station,14:00,21,Compact
7306,Cooper,2019-03-07,,2019-03-06,O'Hare International Airport,14:00,28,Compact
7307,Camry,2019-03-11,Atlanta,2019-03-10,Hartsfield-Jackson International Airport,13:30,30,Standard
7308,Cruze,2019-03-11,Atlanta,2019-03-10,Hartsfield-Jackson International Airport,13:30,34,Standard
7309,Prius,2019-03-11,Atlanta,2019-03-10,Peachtree Station,13:30,31,Standard
7310,Sentra,2019-03-11,Atlanta,2019-03-10,Hartsfield-Jackson International Airport,13:30,33,Standard
7311,Camry,2019-03-11,,2019-03-10,Hartsfield-Jackson International Airport,13:30,30,Standard
7312,Camry,2019-03-11,Los Angeles,2019-03-06,LAX International Airport,13:30,185,Standard
7313,Civic,2019-03-11,Los Angeles,2019-03-06,Union Station,13:30,150,Standard
7314,Corolla,2019-03-11,Los Angeles,2019-03-06,LAX International Airport,13:30,175,Standard
7315,Elantra,2019-03-11,Los Angeles,2019-03-06,LAX International Airport,13:30,160,Standard
7316,Fusion,2019-03-11,Los Angeles,2019-03-06,LAX International Airport,13:30,165,Standard
7317,Camry,2019-03-11,,2019-03-06,LAX International Airport,13:30,185,Standard
7318,Accord,2019-03-08,London,2019-03-04,Gatwick International Airport,16:30,144,Standard
7319,Altima,2019-03-08,London,2019-03-04,Heathrow International Airport,16:30,124,Standard
7320,Cruze,2019-03-08,London,2019-03-04,Heathrow International Airport,16:30,124,Standard
7321,Elantra,2019-03-08,London,2019-03-04,Heathrow International Airport,16:30,116,Standard
7322,Prius,2019-03-08,London,2019-03-04,Heathrow International Airport,16:30,136,Standard
7323,Accord,2019-03-08,,2019-03-04,Gatwick International Airport,16:30,144,Standard
7324,Bolt,2019-03-06,Sydney,2019-03-04,Kingsford Smith International Airport,15:30,56,Compact
7325,Forte,2019-03-06,Sydney,2019-03-04,Kingsford Smith International Airport,15:30,56,Compact
7326,GTI,2019-03-06,Sydney,2019-03-04,Kingsford Smith International Airport,15:30,64,Compact
7327,Golf,2019-03-06,Sydney,2019-03-04,Kingsford Smith International Airport,15:30,56,Compact
7328,Bolt,2019-03-06,,2019-03-04,Kingsford Smith International Airport,15:30,56,Compact
7329,Accord,2019-03-12,San Diego,2019-03-10,Santa Fe Depot,18:30,60,Standard
7330,Civic,2019-03-12,San Diego,2019-03-10,Santa Fe Depot,18:30,52,Standard
7331,Sentra,2019-03-12,San Diego,2019-03-10,Santa Fe Depot,18:30,64,Standard
7332,Accord,2019-03-12,,2019-03-10,Santa Fe Depot,18:30,60,Standard
7333,Accord,2019-03-08,London,2019-03-07,Gatwick International Airport,14:00,32,Standard
7334,Altima,2019-03-08,London,2019-03-07,Heathrow International Airport,14:00,36,Standard
7335,Cruze,2019-03-08,London,2019-03-07,Heathrow International Airport,14:00,30,Standard
7336,Elantra,2019-03-08,London,2019-03-07,Heathrow International Airport,14:00,32,Standard
7337,Prius,2019-03-08,London,2019-03-07,Heathrow International Airport,14:00,33,Standard
7338,Accord,2019-03-08,,2019-03-07,Gatwick International Airport,14:00,32,Standard
7339,Bolt,2019-03-12,Anaheim,2019-03-09,John Wayne Airport,15:30,75,Compact
7340,Fit,2019-03-12,Anaheim,2019-03-09,Anaheim Intermodal Center,15:30,78,Compact
7341,Forte,2019-03-12,Anaheim,2019-03-09,Anaheim Intermodal Center,15:30,78,Compact
7342,GTI,2019-03-12,Anaheim,2019-03-09,John Wayne Airport,15:30,96,Compact
7343,Golf,2019-03-12,Anaheim,2019-03-09,John Wayne Airport,15:30,87,Compact
7344,Leaf,2019-03-12,Anaheim,2019-03-09,Anaheim Intermodal Center,15:30,78,Compact
7345,Bolt,2019-03-12,,2019-03-09,John Wayne Airport,15:30,75,Compact
7346,Bolt,2019-03-12,Seattle,2019-03-09,Seattle-Tacoma International Airport,17:00,84,Compact
7347,Fit,2019-03-12,Seattle,2019-03-09,King Street Station,17:00,72,Compact
7348,Forte,2019-03-12,Seattle,2019-03-09,Seattle-Tacoma International Airport,17:00,87,Compact
7349,GTI,2019-03-12,Seattle,2019-03-09,Seattle-Tacoma International Airport,17:00,84,Compact
7350,Leaf,2019-03-12,Seattle,2019-03-09,King Street Station,17:00,69,Compact
7351,Bolt,2019-03-12,,2019-03-09,Seattle-Tacoma International Airport,17:00,84,Compact
7352,Cherokee,2019-03-12,Los Angeles,2019-03-08,LAX International Airport,15:30,196,Full-size
7353,Equinox,2019-03-12,Los Angeles,2019-03-08,LAX International Airport,15:30,160,Full-size
7354,Forester,2019-03-12,Los Angeles,2019-03-08,LAX International Airport,15:30,128,Full-size
7355,Highlander,2019-03-12,Los Angeles,2019-03-08,Union Station,15:30,136,Full-size
7356,RAV4,2019-03-12,Los Angeles,2019-03-08,Union Station,15:30,136,Full-size
7357,Cherokee,2019-03-12,,2019-03-08,LAX International Airport,15:30,196,Full-size
7358,Accord,2019-03-11,London,2019-03-07,Gatwick International Airport,16:30,140,Standard
7359,Altima,2019-03-11,London,2019-03-07,Heathrow International Airport,16:30,136,Standard
7360,Cruze,2019-03-11,London,2019-03-07,Heathrow International Airport,16:30,136,Standard
7361,Elantra,2019-03-11,London,2019-03-07,Heathrow International Airport,16:30,140,Standard
7362,Prius,2019-03-11,London,2019-03-07,Heathrow International Airport,16:30,156,Standard
7363,Accord,2019-03-11,,2019-03-07,Gatwick International Airport,16:30,140,Standard
7364,Cherokee,2019-03-13,San Diego,2019-03-09,Santa Fe Depot,13:30,152,Full-size
7365,Equinox,2019-03-13,San Diego,2019-03-09,Santa Fe Depot,13:30,164,Full-size
7366,Escape,2019-03-13,San Diego,2019-03-09,Santa Fe Depot,13:30,156,Full-size
7367,Highlander,2019-03-13,San Diego,2019-03-09,SAN International Airport,13:30,180,Full-size
7368,RAV4,2019-03-13,San Diego,2019-03-09,SAN International Airport,13:30,192,Full-size
7369,Tucson,2019-03-13,San Diego,2019-03-09,SAN International Airport,13:30,188,Full-size
7370,Cherokee,2019-03-13,,2019-03-09,Santa Fe Depot,13:30,152,Full-size
7371,Accord,2019-03-08,Phoenix,2019-03-05,Sky Harbor International Airport,16:30,93,Standard
7372,Camry,2019-03-08,Phoenix,2019-03-05,Sky Harbor International Airport,16:30,99,Standard
7373,Prius,2019-03-08,Phoenix,2019-03-05,Sky Harbor International Airport,16:30,96,Standard
7374,Accord,2019-03-08,Phoenix,2019-03-03,Sky Harbor International Airport,16:30,165,Standard
7375,Bolt,2019-03-08,Phoenix,2019-03-03,Phoenix Union Station,16:30,130,Compact
7376,Camry,2019-03-08,Phoenix,2019-03-03,Sky Harbor International Airport,16:30,150,Standard
7377,Cooper,2019-03-08,Phoenix,2019-03-03,Sky Harbor International Airport,16:30,150,Compact
7378,GTI,2019-03-08,Phoenix,2019-03-03,Sky Harbor International Airport,16:30,145,Compact
7379,Prius,2019-03-08,Phoenix,2019-03-03,Sky Harbor International Airport,16:30,165,Standard
7380,RAV4,2019-03-08,Phoenix,2019-03-03,Sky Harbor International Airport,16:30,225,Full-size
7381,Rogue,2019-03-08,Phoenix,2019-03-03,Phoenix Union Station,16:30,150,Full-size
7382,Tucson,2019-03-08,Phoenix,2019-03-03,Sky Harbor International Airport,16:30,215,Full-size
7383,Accord,2019-03-05,Phoenix,2019-03-03,Sky Harbor International Airport,12:00,66,Standard
7384,Bolt,2019-03-05,Phoenix,2019-03-03,Phoenix Union Station,12:00,48,Compact
7385,Camry,2019-03-05,Phoenix,2019-03-03,Sky Harbor International Airport,12:00,58,Standard
7386,Cooper,2019-03-05,Phoenix,2019-03-03,Sky Harbor International Airport,12:00,62,Compact
7387,Fit,2019-03-05,Phoenix,2019-03-03,Phoenix Union Station,12:00,56,Compact
7388,GTI,2019-03-05,Phoenix,2019-03-03,Sky Harbor International Airport,12:00,64,Compact
7389,Leaf,2019-03-05,Phoenix,2019-03-03,Sky Harbor International Airport,12:00,52,Compact
7390,Prius,2019-03-05,Phoenix,2019-03-03,Sky Harbor International Airport,12:00,56,Standard
7391,Camry,2019-03-05,,2019-03-03,Sky Harbor International Airport,12:00,58,Standard
7392,Civic,2019-03-11,Seattle,2019-03-08,Seattle-Tacoma International Airport,14:00,111,Standard
7393,Elantra,2019-03-11,Seattle,2019-03-08,King Street Station,14:00,78,Standard
7394,Fusion,2019-03-11,Seattle,2019-03-08,King Street Station,14:00,93,Standard
7395,Prius,2019-03-11,Seattle,2019-03-08,Seattle-Tacoma International Airport,14:00,90,Standard
7396,Sentra,2019-03-11,Seattle,2019-03-08,Seattle-Tacoma International Airport,14:00,90,Standard
7397,Civic,2019-03-11,,2019-03-08,Seattle-Tacoma International Airport,14:00,111,Standard
7398,Bolt,2019-03-13,Paris,2019-03-10,Charles de Gaulle International Airport,18:00,90,Compact
7399,Cooper,2019-03-13,Paris,2019-03-10,Charles de Gaulle International Airport,18:00,87,Compact
7400,Fit,2019-03-13,Paris,2019-03-10,Charles de Gaulle International Airport,18:00,87,Compact
7401,Leaf,2019-03-13,Paris,2019-03-10,Charles de Gaulle International Airport,18:00,99,Compact
7402,Accord,2019-03-13,Paris,2019-03-09,Charles de Gaulle International Airport,18:00,136,Standard
7403,Cruze,2019-03-13,Paris,2019-03-09,Charles de Gaulle International Airport,18:00,148,Standard
7404,Prius,2019-03-13,Paris,2019-03-09,Charles de Gaulle International Airport,18:00,144,Standard
7405,Sentra,2019-03-13,Paris,2019-03-09,Charles de Gaulle International Airport,18:00,120,Standard
7406,Accord,2019-03-13,,2019-03-09,Charles de Gaulle International Airport,18:00,136,Standard
7407,Accord,2019-03-13,New York,2019-03-08,Grand Central Station,15:00,180,Standard
7408,Altima,2019-03-13,New York,2019-03-08,Port Authority Station,15:00,160,Standard
7409,Corolla,2019-03-13,New York,2019-03-08,Grand Central Station,15:00,155,Standard
7410,Elantra,2019-03-13,New York,2019-03-08,Port Authority Station,15:00,165,Standard
7411,Prius,2019-03-13,New York,2019-03-08,Port Authority Station,15:00,145,Standard
7412,Accord,2019-03-13,,2019-03-08,Grand Central Station,15:00,180,Standard
7413,Accord,2019-03-09,London,2019-03-08,Gatwick International Airport,13:30,26,Standard
7414,Altima,2019-03-09,London,2019-03-08,Heathrow International Airport,13:30,36,Standard
7415,Cruze,2019-03-09,London,2019-03-08,Heathrow International Airport,13:30,41,Standard
7416,Elantra,2019-03-09,London,2019-03-08,Heathrow International Airport,13:30,30,Standard
7417,Prius,2019-03-09,London,2019-03-08,Heathrow International Airport,13:30,31,Standard
7418,Accord,2019-03-09,,2019-03-08,Gatwick International Airport,13:30,26,Standard
7419,Accord,2019-03-07,London,2019-03-02,Gatwick International Airport,19:30,185,Standard
7420,Accord,2019-03-07,,2019-03-02,Gatwick International Airport,19:30,185,Standard
7421,Accord,2019-03-14,,2019-03-10,Grand Central Station,13:30,120,Standard
7422,Accord,2019-03-13,San Diego,2019-03-10,Santa Fe Depot,13:30,87,Standard
7423,Camry,2019-03-13,San Diego,2019-03-10,SAN International Airport,13:30,84,Standard
7424,Civic,2019-03-13,San Diego,2019-03-10,Santa Fe Depot,13:30,102,Standard
7425,Elantra,2019-03-13,San Diego,2019-03-10,SAN International Airport,13:30,105,Standard
7426,Fusion,2019-03-13,San Diego,2019-03-10,SAN International Airport,13:30,81,Standard
7427,Sentra,2019-03-13,San Diego,2019-03-10,Santa Fe Depot,13:30,99,Standard
7428,Accord,2019-03-13,,2019-03-10,Santa Fe Depot,13:30,87,Standard
7429,Escape,2019-03-13,San Francisco,2019-03-11,SFO International Airport,18:30,76,Full-size
7430,Escape,2019-03-13,,2019-03-11,SFO International Airport,18:30,76,Full-size
7431,Accord,2019-03-13,Kuala Lumpur,2019-03-10,KLIA International Airport,11:30,57,Standard
7432,Camry,2019-03-13,Kuala Lumpur,2019-03-10,KLIA International Airport,11:30,66,Standard
7433,Civic,2019-03-13,Kuala Lumpur,2019-03-10,KLIA International Airport,11:30,57,Standard
7434,Elantra,2019-03-13,Kuala Lumpur,2019-03-10,KLIA International Airport,11:30,60,Standard
7435,Accord,2019-03-13,Kuala Lumpur,2019-03-10,KLIA International Airport,13:30,57,Standard
7436,Camry,2019-03-13,Kuala Lumpur,2019-03-10,KLIA International Airport,13:30,66,Standard
7437,Civic,2019-03-13,Kuala Lumpur,2019-03-10,KLIA International Airport,13:30,57,Standard
7438,Camry,2019-03-13,,2019-03-10,KLIA International Airport,13:30,66,Standard
7439,CR-V,2019-03-14,Chicago,2019-03-09,O'Hare International Airport,17:00,250,Full-size
7440,Equinox,2019-03-14,Chicago,2019-03-09,Chicago Union Station,17:00,170,Full-size
7441,RAV4,2019-03-14,Chicago,2019-03-09,O'Hare International Airport,17:00,235,Full-size
7442,CR-V,2019-03-14,,2019-03-09,O'Hare International Airport,17:00,250,Full-size
7443,Accord,2019-03-14,Paris,2019-03-09,Charles de Gaulle International Airport,17:00,155,Standard
7444,Cruze,2019-03-14,Paris,2019-03-09,Charles de Gaulle International Airport,17:00,175,Standard
7445,Prius,2019-03-14,Paris,2019-03-09,Charles de Gaulle International Airport,17:00,170,Standard
7446,Sentra,2019-03-14,Paris,2019-03-09,Charles de Gaulle International Airport,17:00,185,Standard
7447,Accord,2019-03-14,,2019-03-09,Charles de Gaulle International Airport,17:00,155,Standard
7448,Accord,2019-03-14,London,2019-03-12,Gatwick International Airport,12:00,64,Standard
7449,Altima,2019-03-14,London,2019-03-12,Heathrow International Airport,12:00,58,Standard
7450,Cruze,2019-03-14,London,2019-03-12,Heathrow International Airport,12:00,66,Standard
7451,Elantra,2019-03-14,London,2019-03-12,Heathrow International Airport,12:00,68,Standard
7452,Prius,2019-03-14,London,2019-03-12,Heathrow International Airport,12:00,64,Standard
7453,Accord,2019-03-14,,2019-03-12,Gatwick International Airport,12:00,64,Standard
7454,CR-V,2019-03-10,Nairobi,2019-03-07,Jomo Kenyatta International Airport,15:00,93,Full-size
7455,Cherokee,2019-03-10,Nairobi,2019-03-07,Jomo Kenyatta International Airport,15:00,75,Full-size
7456,Cherokee,2019-03-10,,2019-03-07,Jomo Kenyatta International Airport,15:00,75,Full-size
7457,Accord,2019-03-13,London,2019-03-07,Gatwick International Airport,13:30,198,Standard
7458,Elantra,2019-03-13,London,2019-03-07,Heathrow International Airport,13:30,174,Standard
7459,Prius,2019-03-13,London,2019-03-07,Heathrow International Airport,13:30,222,Standard
7460,Accord,2019-03-13,,2019-03-07,Gatwick International Airport,13:30,198,Standard
7461,Civic,2019-03-14,Los Angeles,2019-03-13,Union Station,11:00,25,Standard
7462,Corolla,2019-03-14,Los Angeles,2019-03-13,Union Station,11:00,29,Standard
7463,Cruze,2019-03-14,Los Angeles,2019-03-13,Union Station,11:00,31,Standard
7464,Elantra,2019-03-14,Los Angeles,2019-03-13,Union Station,11:00,23,Standard
7465,Civic,2019-03-14,,2019-03-13,Union Station,11:00,31,Standard
7466,Accord,2019-03-14,Phoenix,2019-03-09,Sky Harbor International Airport,12:30,165,Standard
7467,Camry,2019-03-14,Phoenix,2019-03-09,Sky Harbor International Airport,12:30,170,Standard
7468,Prius,2019-03-14,Phoenix,2019-03-09,Sky Harbor International Airport,12:30,160,Standard
7469,Accord,2019-03-14,,2019-03-09,Sky Harbor International Airport,12:30,165,Standard
7470,Accord,2019-03-11,Portland,2019-03-07,PDX International Airport,13:30,140,Standard
7471,Camry,2019-03-11,Portland,2019-03-07,Portland Bus Station,13:30,120,Standard
7472,Civic,2019-03-11,Portland,2019-03-07,PDX International Airport,13:30,160,Standard
7473,Corolla,2019-03-11,Portland,2019-03-07,Union Station,13:30,112,Standard
7474,Cruze,2019-03-11,Portland,2019-03-07,PDX International Airport,13:30,152,Standard
7475,Fusion,2019-03-11,Portland,2019-03-07,Union Station,13:30,116,Standard
7476,Prius,2019-03-11,Portland,2019-03-07,PDX International Airport,13:30,132,Standard
7477,Sentra,2019-03-11,Portland,2019-03-07,Portland Bus Station,13:30,120,Standard
7478,Accord,2019-03-11,,2019-03-07,PDX International Airport,13:30,140,Standard
7479,Accord,2019-03-11,Vancouver,2019-03-08,YVR International Airport,18:00,96,Standard
7480,Altima,2019-03-11,Vancouver,2019-03-08,YVR International Airport,18:00,99,Standard
7481,Corolla,2019-03-11,Vancouver,2019-03-08,YVR International Airport,18:00,93,Standard
7482,Cruze,2019-03-11,Vancouver,2019-03-08,Pacific Central Station,18:00,90,Standard
7483,Elantra,2019-03-11,Vancouver,2019-03-08,YVR International Airport,18:00,102,Standard
