,city,cuisine,has_live_music,phone_number,price_range,restaurant_name,serves_alcohol,street_address,date,party_size,time
3369,San Jose,French,False,480-280-1818,moderate,Seven Restaurant & Lounge,True,754 The Alameda,,,
3370,San Jose,Italian,False,408-295-6459,moderate,Palermo Italian Restaurant,True,791 Auzerais Avenue,,,
3371,San Jose,Italian,False,408-292-7030,expensive,San Jose Original Joe's,True,301 South 1st Street,,,
3372,San Jose,Italian,False,408-380-0040,moderate,Tomatina,True,5245 Prospect Road,,,
3373,Martinez,Sandwich,True,925-370-1633,inexpensive,Mcdonald's,False,1021 Arnold Drive,,,
3374,Palo Alto,Thai,False,650-812-0139,moderate,Siam Fine Thai Cuisine,False,3924 El Camino Real,,,
3375,Palo Alto,Thai,False,650-323-7700,moderate,Thaiphoon Restaurant,False,543 Emerson Street,,,
3376,San Francisco,American,False,415-793-9016,inexpensive,Chaparral,False,471 Haight Street,,,
3377,San Francisco,American,False,415-908-7522,inexpensive,Educated Palate Restaurant,False,88 4th Street,,,
3378,San Francisco,American,False,415-549-3765,inexpensive,Flore On Market,True,2298 Market Street,,,
3379,San Francisco,American,False,415-248-2475,inexpensive,Luques Restaurant & Bar,True,433 Powell Street,,,
3380,San Francisco,American,False,415-341-1080,inexpensive,Urban Putt,False,1096 South Van Ness Avenue,,,
3381,Oakland,Korean,False,510-250-9988,moderate,Azit,False,4390 Telegraph Avenue A,,,
3382,Oakland,Korean,False,510-834-5757,moderate,Gogi Time,True,2600 Telegraph Avenue,,,
3383,Oakland,Korean,False,510-444-7658,moderate,Jong Ga House,False,372 Grand Avenue,,,
3384,Union City,Halal,False,510-471-0357,moderate,Peshawari Kababs,False,33330 Alvarado-Niles Road,,,
3385,Oakland,Cambodian,False,510-482-8989,moderate,Phnom Penh Restaurant,True,3912 MacArthur Boulevard,,,
3386,San Francisco,Mexican,False,415-649-6077,moderate,Tacolicious,True,741 Valencia Street,,,
3387,San Francisco,Mexican,False,415-752-9274,moderate,Tia Margarita,True,300 19th Avenue,,,
3388,Menlo Park,Barbecue,False,650-473-6458,moderate,Juban Yakiniku House,False,712 Santa Cruz Avenue,,,
3389,Antioch,Chinese,False,925-753-1763,moderate,Double Dragon,False,2621 Somersville Road,,,
3390,Antioch,Chinese,False,925-777-1883,moderate,Tao San Jin,False,5867 Lone Tree Way,,,
3391,Redwood City,Mexican,False,650-368-7224,inexpensive,Taqueria Y Carniceria Apatzingan 2,False,739 Chestnut Street,,,
3392,Union City,Mexican,False,510-675-9620,moderate,Chevys Fresh Mex,False,31100 Courthouse Drive,,,
3393,Union City,Mexican,True,510-471-4525,moderate,Mexico Lindo,False,33306 Alvarado-Niles Road,,,
3394,Sebastopol,Gastropub,False,707-861-3825,moderate,Gypsy Cafe,True,162 North Main Street,,,
3395,Vallejo,Mexican,False,707-644-4063,moderate,Chevys Fresh Mex,False,157 Plaza Drive,,,
3396,Hayward,Japanese,False,510-887-0166,moderate,Sushi Ichimoto,False,888 West A Street,,,
3397,Hayward,Japanese,False,510-259-1422,moderate,Takumi Sushi Bar & Grill,True,20413 Hesperian Boulevard,,,
3398,Hayward,Japanese,False,510-940-3800,moderate,Tomodachi Sushi Bistro Restaurant,False,24123 Hesperian Boulevard,,,
3399,Napa,Vegan,False,707-253-8880,moderate,Mango On Main ( A.k.a.mini Mango Thai Bistro),True,1142 Main Street,,,
3400,San Francisco,Sandwich,False,415-551-7332,moderate,Elmira Rosticceria,False,154 McAllister Street,,,
3401,San Francisco,Sandwich,True,415-362-1082,inexpensive,Mcdonald's,False,441 Sutter Street,,,
3402,San Francisco,Sandwich,False,415-525-3799,inexpensive,V-105,False,105 Valencia Street,,,
3403,San Francisco,Sandwich,False,415-787-3354,moderate,Wise Sons Jewish Delicatessen,False,3150 24th Street,,,
3404,Petaluma,Sushi,False,707-773-3232,moderate,Kabuki Japanese Restaurant,False,17 Petaluma Boulevard North,,,
3405,Petaluma,Sushi,False,707-781-9695,moderate,Paradise Sushi & Grill,False,20 East Washington Street,,,
3406,San Leandro,English,False,510-357-3571,moderate,The Englander Sports Pub & Restaurant,True,101 Parrott Street,,,
3407,San Francisco,Brasserie,False,415-777-1413,expensive,Marlowe,False,500 Brannan Street,,,
3408,San Francisco,Indian,False,415-525-4174,expensive,Rooh,True,333 Brannan Street #150,,,
3409,South San Francisco,Thai,False,650-952-5279,moderate,Thai Satay Restaurant & Bar,False,265 Grand Avenue,,,
3410,South San Francisco,Thai,False,650-873-8341,moderate,White Elephant Restaurant,False,146 Hazelwood Drive,,,
3411,Hayward,Thai,False,510-278-4224,moderate,Chai Thai Noodles,False,20955 Mission Boulevard,,,
3412,Hayward,Thai,False,510-266-0400,moderate,Elephant Bar Restaurant,False,24177 Southland Drive,,,
3413,Hayward,Thai,False,510-581-6706,moderate,Siam Palace Thai Cuisine,False,22545 Foothill Boulevard,,,
3414,Walnut Creek,Greek,False,925-891-4700,moderate,Opa Authentic Greek Cuisine Walnut Creek,False,1532 North Main Street,,,
3415,San Carlos,Brunch,False,650-453-3313,moderate,West Park Bistro,False,788 Laurel Street,,,
3416,Daly City,Korean,False,650-755-8128,moderate,Dim Sum King,False,99 Skyline Plaza,,,
3417,Mountain View,Japanese,False,650-386-6821,moderate,Bushido,False,156 Castro Street,,,
3418,Mountain View,Japanese,False,650-965-8301,moderate,Gochi Japanese Fusion Tapas,False,1943 West El Camino Real,,,
3419,Mountain View,Japanese,False,650-988-8686,moderate,Hanabi Sushi,False,1040 North Rengstorff Avenue,,,
3420,Mountain View,Japanese,False,650-903-9668,moderate,Niji Sushi,False,743 West Dana Street,,,
3421,Mountain View,Japanese,False,650-428-0888,moderate,Ramen Izakaya Yu-gen,False,152 Castro Street,,,
3422,Mountain View,Japanese,False,650-961-9086,moderate,Rumble Fish,True,357 Castro Street #3a,,,
3423,Mountain View,Japanese,False,650-965-8898,moderate,Sushi 85,False,1350 Grant Road,,,
3424,Mountain View,Japanese,False,650-948-8388,moderate,Sushi 88 & Ramen,True,506 Showers Drive,,,
3425,Sunnyvale,Mediterranean,False,408-685-2269,moderate,Obed,False,911 East Duane Avenue,,,
3426,Sunnyvale,Mediterranean,False,408-735-9971,moderate,Taverna Bistro,False,133 South Murphy Avenue,,,
3427,Foster City,Cantonese,False,650-577-1832,moderate,Cooking Papa,False,949A Edgewater Boulevard,,,
3428,Los Gatos,Seafood,False,408-395-1611,expensive,Steamer's Grillhouse,False,31 University Avenue,,,
3429,San Rafael,Gastropub,False,415-295-7929,moderate,The State Room,True,1132 4th Street,,,
3430,Redwood City,Thai,False,650-556-9966,moderate,Erawan Thai Restaurant,True,2639 Broadway,,,
3431,Redwood City,Thai,False,650-365-4079,moderate,Karakade Thai Cuisine,False,593 Woodside Road G,,,
3432,Redwood City,Thai,False,650-365-2288,moderate,Thaibodia,False,910 Woodside Road,,,
3433,San Carlos,Asian,False,650-593-1035,inexpensive,King Chuan,False,1188 San Carlos Avenue,,,
3434,Fremont,Hunan,False,510-687-1222,moderate,Hunan Cuisine,False,6004 Stevenson Boulevard,,,
3435,San Leandro,Sandwich,True,510-352-7722,inexpensive,Mcdonald's,False,14823 East 14th Street,,,
3436,Occidental,French,False,707-874-2703,moderate,Bistro Des Copains,True,3782 Bohemian Highway,,,
3437,Tiburon,Seafood,True,415-435-6802,moderate,Guaymas Restaurant,True,5 Main Street,,,
3438,Vacaville,Italian,False,707-448-1600,moderate,Evelyn's Big Italian Pizzeria & Ristorante,True,555 Main Street,,,
3439,Vacaville,Italian,True,707-447-5560,moderate,Fuso | Italian Restaurant,False,535 Main Street,,,
3440,Morgan Hill,Mediterranean,False,408-782-5151,expensive,Odeum,False,17500 Depot Street #180,,,
3441,Walnut Creek,Mediterranean,False,925-322-8671,moderate,Lokanta Grill & Bar,True,1520 Locust Street,,,
3442,Walnut Creek,Mediterranean,False,925-933-1000,moderate,Taheri's Mediterranean Restaurant & Catering,False,2999 Oak Road A,,,
3443,Livermore,Seafood,False,925-443-4100,moderate,Clay Oven,False,2417 First Street,,,
3444,Livermore,Seafood,False,925-667-5891,inexpensive,El Charro Mexican Food & Cantina,False,186 Maple Street,,,
3445,Cupertino,Shanghai,False,408-517-9812,moderate,Shanghai Garden,True,20956 Homestead Road,,,
3446,Danville,California,False,925-820-9720,expensive,Bridges,False,44 Church Street,,,
3447,Danville,California,False,925-362-3665,moderate,Danville Harvest,False,500 Hartz Avenue,,,
3448,Danville,California,False,925-820-6611,expensive,The Peasant & The Pear,False,267 Hartz Avenue,,,
3449,Los Gatos,American,False,408-354-8118,moderate,California Cafe,False,50 University Avenue #260,,,
3450,San Francisco,Korean,False,415-541-4949,expensive,Yank Sing,False,49 Stevenson Street,,,
3451,Los Altos,French,False,650-917-9030,very expensive,Ambience Restaurant,True,132 State Street,,,
3452,Los Gatos,Greek,False,408-399-7417,moderate,Opa! Los Gatos,False,27 North Santa Cruz Avenue,,,
3453,Los Gatos,Thai,False,408-442-5977,moderate,Coup De Thai,False,137 North Santa Cruz Avenue,,,
3454,Los Gatos,Thai,False,408-354-2785,moderate,Thai Spice,True,337 North Santa Cruz Avenue,,,
3455,San Francisco,Japanese,False,415-829-8291,expensive,Hinata Sushi,False,810 Van Ness Avenue,,,
3456,San Francisco,Japanese,False,415-525-4750,expensive,Ichi Sushi,False,3369 Mission Street,,,
3457,San Francisco,Japanese,False,415-752-5652,expensive,Kabuto Sushi,False,5121 Geary Boulevard,,,
3458,San Francisco,Japanese,False,415-567-3397,expensive,Okoze Sushi,False,1207 Union Street,,,
3459,San Francisco,Japanese,False,415-882-1333,expensive,Ozumo,False,161 Steuart Street,,,
3460,San Jose,Taco,False,415-649-6077,moderate,Tacolicious,True,300 Santana Row,,,
3461,Napa,Greek,False,707-255-5599,moderate,Tarla Mediterranean Bar + Grill Napa Valley Restaurant,True,"1480 First St Napa, Ca 94559",,,
3462,Hayward,Mexican,False,510-785-8200,moderate,The Mexican Restaurant & Bar,True,19950 Hesperian Boulevard,,,
3463,Mill Valley,American,True,415-383-0184,inexpensive,Mcdonald's,False,600 Redwood Highway,,,
3464,Mill Valley,American,False,415-381-9000,moderate,Mountain Home Inn,False,810 Panoramic Highway,,,
3465,Redwood City,Seafood,False,650-366-1688,moderate,Oh Baby Sushi,False,2139 Roosevelt Avenue,,,
3466,Dublin,Halal,False,925-999-8820,moderate,Pamir Restaurant,False,4288 Dublin Boulevard #111,,,
3467,San Francisco,Italian,True,415-885-8850,expensive,Zingari Ristorante + Jazz Bar,True,501 Post Street,,,
3468,Milpitas,Chinese,False,408-922-6882,inexpensive,Perfect Chinese Food,False,550 Barber Lane,,,
3469,Point Reyes Station,Seafood,False,415-663-1264,moderate,Due West,False,10005 California 1,,,
3470,Point Reyes Station,Seafood,True,415-663-1515,moderate,Station House Cafe,True,11180 California 1,,,
3471,Concord,Thai,False,925-524-0768,moderate,Bronze Buddha,False,5434 Ygnacio Valley Road #90,,,
3472,Concord,Thai,False,925-692-1199,moderate,Mai Thai 2,False,4710 Clayton Road,,,
3473,San Jose,Portuguese,False,408-926-9075,very expensive,Adega,False,1614 Alum Rock Avenue,,,
3474,Millbrae,Seafood,False,650-697-4004,moderate,Little Whale Seafood,False,716 Magnolia Avenue,,,
3475,Millbrae,Seafood,False,650-636-4105,inexpensive,One Piece Sushi,False,108 Park Place,,,
3476,Millbrae,Seafood,False,650-697-9988,moderate,Zen Sushi Bistro,True,420 Broadway,,,
3477,San Carlos,Italian,False,650-486-1539,moderate,Delizie,False,1107 San Carlos Avenue,,,
3478,San Carlos,Italian,False,650-592-7749,moderate,La Tosca,True,777 Laurel Street,,,
3479,San Carlos,Italian,False,650-453-3768,moderate,"Pranzi ""northern Italian Restaurant""",True,777 Laurel Street,,,
3480,San Carlos,Italian,False,650-592-5886,moderate,Spasso,False,769 Laurel Street,,,
3481,Milpitas,Vietnamese,False,408-934-9327,moderate,Vung Tau Ii Restaurant,True,1750 North Milpitas Boulevard,2019-03-01,2,18:30
3482,San Francisco,Gastropub,False,415-814-2671,expensive,The Dorian,True,2001 Chestnut Street,2019-03-01,3,13:00
3483,Union City,Indian,False,925-560-9310,moderate,Favorite Indian Restaurant,False,1706 Decoto Road,,,
3484,Union City,Indian,False,510-471-6666,moderate,Kabila,False,29286 Union City Boulevard,,,
3485,Union City,Indian,False,510-471-6666,moderate,Kabila,False,29286 Union City Boulevard,2019-03-01,2,13:30
3486,Santa Rosa,Mediterranean,False,707-568-7604,moderate,Monti's,False,714 Village Court,,,
3487,Santa Rosa,Mediterranean,False,707-568-7604,moderate,Monti's,False,714 Village Court,2019-03-01,4,18:30
3488,San Jose,Seafood,False,408-269-8383,moderate,Ariake,False,1008 Blossom Hill Road,2019-03-01,2,11:30
3489,Petaluma,Indian,True,707-775-4717,moderate,Shree Indian Cuisine,True,220 Western Avenue,2019-03-01,2,18:00
3490,San Francisco,Salad,False,415-392-2275,moderate,Bask,True,42 Columbus Avenue,2019-03-01,2,18:00
3491,San Jose,Italian,False,408-369-9820,moderate,Al Castello Ristorante,False,2083 Camden Avenue,2019-03-01,2,18:00
3492,San Jose,Breakfast,True,408-238-4321,inexpensive,Mcdonald's,False,3221 South White Road,,,
3493,San Jose,Breakfast,True,408-528-6700,inexpensive,Mcdonald's,True,202 Eastridge Mall Relo,2019-03-01,2,12:00
3494,Concord,Japanese,False,925-332-7610,moderate,Kamrai Sushi & Thai Grill,False,4743 Clayton Road Suite 1,2019-03-01,2,11:30
3495,Daly City,Chinese,False,650-756-8900,inexpensive,Jade Dragon Restaurant,False,2368 Junipero Serra Boulevard,2019-03-01,2,11:30
3496,Mountain View,Japanese,False,650-386-6821,moderate,Bushido,False,156 Castro Street,2019-03-07,2,17:00
3497,San Francisco,American,False,415-495-5875,expensive,25 Lusk,True,25 Lusk Street,2019-03-01,2,18:30
3498,Campbell,Seafood,False,408-879-9091,moderate,Pacific Catch,True,1875 South Bascom Avenue #550,2019-03-08,2,19:30
3499,Berkeley,Italian,False,510-644-3848,moderate,Filippo's Berkeley Elmwood,True,2930 College Avenue,2019-03-02,1,11:30
3500,San Francisco,Japanese,False,415-292-4886,expensive,An Japanese Restaurant,False,22 Peace Plz #510,2019-03-02,2,18:00
3501,San Francisco,Seafood,False,415-989-8218,expensive,Akiko's Sushi Bar,True,542 A Mason Street,2019-03-01,2,13:00
3502,Antioch,Chinese,False,925-753-1763,moderate,Double Dragon,False,2621 Somersville Road,2019-03-04,1,11:30
3503,Oakland,Sandwich,True,510-261-1424,inexpensive,Mcdonald's,True,2520 East 12th Street,2019-03-07,2,12:00
3504,San Jose,Tex-Mex,False,408-532-6727,moderate,Chili's Grill & Bar,True,2185 Eastridge Loop,2019-03-01,1,17:30
3505,Napa,Mexican,False,707-252-4707,moderate,Don Perico Mexican Restaurant,False,1106 1st Street,2019-03-01,2,13:30
3506,San Francisco,Sushi,False,415-548-2429,expensive,Robin,False,620 Gough Street,2019-03-02,1,19:00
3507,San Francisco,American,False,415-495-5875,expensive,25 Lusk,True,25 Lusk Street,2019-03-03,2,18:30
3508,Santa Rosa,Asian,False,650-235-9339,moderate,Best Of Burma,False,528 7th Street,,,
3509,Santa Rosa,Asian,False,707-526-0888,moderate,China Star,False,2101 West College Avenue,,,
3510,Santa Rosa,Asian,False,707-545-8424,moderate,Khoom Lanna,False,107 4th Street,,,
3511,Santa Rosa,Asian,False,707-545-8424,moderate,Khoom Lanna,False,107 4th Street,2019-03-01,2,17:00
3512,San Jose,Vietnamese,False,408-246-5251,moderate,Bowl & Plate At White Shallot,True,3143 Stevens Creek Boulevard,2019-03-01,2,11:00
3513,Livermore,American,True,925-961-9090,inexpensive,Mcdonald's,False,805 North Vasco Road,,,
3514,Livermore,American,True,925-961-9090,inexpensive,Mcdonald's,False,805 North Vasco Road,2019-03-01,4,11:00
3515,San Francisco,Mediterranean,False,415-399-1155,expensive,Boulibar,True,One Ferry Building #35,2019-03-01,2,17:00
3516,San Jose,American,False,408-261-5787,moderate,Bazille,True,2400 Forest Avenue,2019-03-03,2,17:00
3517,Menlo Park,Italian,False,650-322-1211,moderate,Ristorante Carpaccio,True,1120 Crane Street,2019-03-09,1,17:00
3518,San Francisco,American,False,415-359-1212,expensive,1760,False,1760 Polk Street,2019-03-08,3,13:00
3519,Berkeley,California,False,510-809-0400,moderate,Gather,True,2200 Oxford Street,2019-03-01,2,11:30
3520,Menlo Park,Chinese,False,650-752-6173,moderate,Yum Cha Palace,False,1039 El Camino Real,2019-03-09,1,13:00
3521,Alameda,Italian,False,510-769-4828,moderate,C'era Una Volta,False,1332 Park Street D,2019-03-01,2,11:00
3522,San Francisco,Italian,False,415-543-5100,moderate,54 Mint Ristorante Italiano,True,16 Mint Plaza,2019-03-01,2,11:00
3523,San Jose,Chinese,False,408-226-3666,moderate,China Delight,False,5813 Cottle Road,2019-03-01,2,17:30
3524,Antioch,Mexican,True,925-754-1355,moderate,Celia's Mexican Restaurant,False,523 West 10th Street,2019-03-02,2,12:00
3525,Los Gatos,Mexican,False,408-395-8578,moderate,Pedro's,False,316 North Santa Cruz Avenue,,,
3526,Los Gatos,Mexican,False,408-884-8268,moderate,Zona Rosa Los Gatos,False,81 West Main Street,,,
3527,Los Gatos,Mexican,False,408-395-8578,moderate,Pedro's,False,316 North Santa Cruz Avenue,2019-03-02,1,11:30
3528,San Francisco,Sandwich,True,415-362-1082,inexpensive,Mcdonald's,False,441 Sutter Street,2019-03-01,2,18:00
3529,Fremont,Indian,False,510-598-4940,moderate,Paradise Biryani Pointe,False,5029 Mowry Avenue,2019-03-01,2,11:00
3530,San Francisco,Coffeehouse,False,415-989-2038,inexpensive,Broadway Dim Sum,False,684 Broadway,2019-03-01,2,19:00
3531,Mountain View,Asian,True,650-969-7041,inexpensive,Happi House Famous Teriyaki,True,286 West El Camino Real,,,
3532,Mountain View,Asian,True,650-969-7041,inexpensive,Happi House Famous Teriyaki,True,286 West El Camino Real,2019-03-01,2,13:00
3533,San Leandro,Asian,False,510-650-3051,moderate,Creasian,True,1269 MacArthur Boulevard,,,
3534,San Leandro,Asian,False,510-317-9998,moderate,New Dragon Buffet,False,15073 East 14th Street,,,
3535,San Leandro,Asian,False,510-650-3051,moderate,Creasian,True,1269 MacArthur Boulevard,2019-03-03,2,17:30
3536,Albany,Indian,False,510-524-2220,inexpensive,Aangan,False,856 San Pablo Avenue,,,
3537,Albany,Asian,False,510-528-3932,inexpensive,Sabuy Sabuy Ii,False,1233 San Pablo Avenue,,,
3538,Albany,Asian,False,510-525-2791,moderate,White Lotus Thai Cuisine,False,843 San Pablo Avenue,,,
3539,Albany,Asian,False,510-528-3932,inexpensive,Sabuy Sabuy Ii,False,1233 San Pablo Avenue,2019-03-01,2,11:00
3540,San Jose,Japanese,False,408-931-6875,moderate,Bluefin,False,754 The Alameda #10,2019-03-01,2,19:00
3541,Vacaville,Japanese,False,707-448-4002,moderate,Hisui | Japanese Restaurant,False,1350 East Monte Vista Avenue,2019-03-06,3,12:00
3542,San Francisco,Brunch,False,415-551-1590,expensive,Absinthe Brasserie & Bar,True,398 Hayes Street,2019-03-02,2,12:30
3543,Milpitas,Japanese,False,408-946-5100,moderate,My No.1 Sushi & Tofu,True,1747 North Milpitas Boulevard,2019-03-02,2,19:30
3544,San Francisco,Greek,False,415-981-0983,very expensive,Kokkari Estiatorio,False,200 Jackson Street,2019-03-01,3,17:00
3545,Vacaville,Sandwich,True,707-449-6477,inexpensive,Mcdonald's,False,990 Alamo Drive,,,
3546,Vacaville,Sandwich,True,707-449-6477,inexpensive,Mcdonald's,False,990 Alamo Drive,2019-03-02,2,11:30
3547,San Bruno,Korean,False,650-873-3030,moderate,K.grill & Tofu House,False,617 San Mateo Avenue,,,
3548,San Bruno,Korean,False,650-588-5559,moderate,Hiro,True,449 San Mateo Avenue,2019-03-08,2,13:00
3549,San Francisco,California,False,415-416-6136,moderate,Al's Place,True,1499 Valencia Street,2019-03-07,1,19:30
3550,San Francisco,Greek,False,415-664-6739,moderate,Orexi Restaurant,False,243 West Portal Avenue,2019-03-01,2,12:30
3551,Redwood City,Thai,False,650-556-9966,moderate,Erawan Thai Restaurant,True,2639 Broadway,2019-03-01,2,11:00
3552,San Francisco,Buffet,False,415-682-4578,moderate,Fiery Hot Pot Buffet,False,1626 Taraval,,,
