,city,date,event_name,event_type,price_per_ticket,time,venue,venue_address,number_of_tickets
1673,San Francisco,2019-03-09,Above Ground,,60,18:30,Mojo Theatre,2940 16th Street #217,3
1674,New York,2019-03-09,Blks,,35,19:30,The Robert W. Wilson MCC Theater Space,511 West 52nd Street,2
1675,San Diego,2019-03-01,Dance Nation,Theater,50,19:30,Moxie Theatre,6663 El Cajon Boulevard Ste N,
1676,San Diego,2019-03-01,King Lear,Theater,55,19:00,Westminster Presbyterian Church,3598 Talbot Street,
1677,San Diego,2019-03-01,Once Upon A Mattress,Theater,20,19:00,Mission Hills United Church of Christ,4070 Jackdaw Street,
1678,San Diego,2019-03-01,Speed The Plow,Theater,35,18:30,Point Loma Playhouse,3035 Talbot Street,
1679,San Diego,2019-03-02,About Time,Theater,50,17:00,Talent to aMuse Theatre Co,3919 Normal Street,
1680,San Diego,2019-03-02,Dance Nation,Theater,60,16:00,Moxie Theatre,6663 El Cajon Boulevard Ste N,
1681,San Diego,2019-03-02,Foxfire,Theater,40,17:00,Scripps Ranch Theatre,9783 Avenue of Nations,
1682,San Diego,2019-03-02,About Time,,50,17:00,Talent to aMuse Theatre Co,3919 Normal Street,4
1683,New York,2019-03-04,Acting For Teens,,35,18:00,520 8th Ave. - Personal Valet Parking,520 8th Ave. - Personal Valet,2
1684,Vancouver,2019-03-06,Cinderella Kids,Theater,30,19:30,SFU Gallery,149 West Hastings Street,
1685,Vancouver,2019-03-06,Classic Theatresports,Theater,30,16:00,Improv Centre,1502 Duranleau Street,
1686,Vancouver,2019-03-06,Impro Scene Study,Theater,20,18:00,Dusty Flowerpot Cabaret Society,2050 Scotia Street,
1687,Vancouver,2019-03-06,Little Mountain Improv,Theater,60,16:30,Little Mountain Gallery,195 East 26th Avenue,
1688,Vancouver,2019-03-06,Of Mice And Men,Theater,60,17:30,Stage Door,3102 Main Street,
1689,Vancouver,2019-03-06,Vancouver Fringe Festival,Theater,25,18:00,Red Gate Revue Stage,1601 Johnston Street,
1690,Vancouver,2019-03-06,Cinderella Kids,,30,19:30,SFU Gallery,149 West Hastings Street,4
1691,Vancouver,2019-03-10,Alice In Glitterland,Theater,25,16:30,The Wise,1882 Adanac Street,
1692,Vancouver,2019-03-10,Classic Theatresports,Theater,55,18:30,Improv Centre,1502 Duranleau Street,
1693,Vancouver,2019-03-10,Impro Scene Study,Theater,25,17:00,Dusty Flowerpot Cabaret Society,2050 Scotia Street,
1694,Vancouver,2019-03-10,Matilda The Musical,Theater,20,16:30,"Goldcorp Stage at the BMO Theatre Centre, Arts Club Theatre Company",203 - 162 West 1st Avenue,
1695,Vancouver,2019-03-10,Of Mice And Men,Theater,35,19:00,Stage Door,3102 Main Street,
1696,Vancouver,2019-03-10,Teatro Intimo Del Flamenco,Theater,60,19:30,Vancouver TheatreSports(tm),1502 Duranleau Street,
1697,Vancouver,2019-03-10,Alice In Glitterland,,25,16:30,The Wise,1882 Adanac Street,4
1698,Portland,2019-03-05,Bastille,Music,45,18:30,Theater Of The Clouds,1016-1098 North Center Court Street,
1699,Portland,2019-03-05,Benjamin Francis Leftwich,Music,55,17:30,The Old Church Concert Hall,1422 Southwest 11th Avenue,
1700,Portland,2019-03-05,Bryan Adams,Music,25,18:30,Theater Of The Clouds,1016-1098 North Center Court Street,
1701,Portland,2019-03-05,Damien Jurado,Music,30,17:30,The Old Church Concert Hall,1422 Southwest 11th Avenue,
1702,Portland,2019-03-05,Dave Alvin Oregon,Music,55,17:00,The Old Church Concert Hall,1422 Southwest 11th Avenue,
1703,Portland,2019-03-05,Bastille,,45,18:30,Theater Of The Clouds,1016-1098 North Center Court Street,2
1704,Seattle,2019-03-04,Greensky Bluegrass,Music,25,17:30,Flamingo Lot,5500 Phinney Avenue North,
1705,Seattle,2019-03-01,Claudia Oshry,,45,16:30,Illsley Ball Nordstrom Recital Hall,200 University Street,2
1706,Seattle,2019-03-10,Beatleconcert,,50,17:00,12th Avenue Arts,1620 12th Avenue,2
1707,Los Angeles,2019-03-04,A Year In Dragonfly,Theater,40,18:00,Studio C Artists,6448 California 2,
1708,Los Angeles,2019-03-04,Asssscat,Theater,30,16:30,Ucb Franklin,5919 Franklin Avenue,
1709,Los Angeles,2019-03-04,Benji Hughes,Theater,55,16:30,The Teragram Ballroom,1234 West 7th Street,
1710,Los Angeles,2019-03-04,Crabbe And Goyle,Theater,45,16:30,studio/stage,520 North Western Avenue,
1711,Los Angeles,2019-03-04,Extraordinary,Theater,30,18:30,Studio C Artists,6448 California 2,
1712,Los Angeles,2019-03-04,Famous Adjacent,Theater,40,17:30,Rockwell Table & Stage,1714 North Vermont Avenue,
1713,Los Angeles,2019-03-04,Funeral Bouquet,Theater,60,16:00,Lyric Hyperion Theatre & Cafe,2106 Hyperion Avenue,
1714,Los Angeles,2019-03-04,Lavender Men,Theater,35,19:00,Skylight Theatre Company,1816 1/2 North Vermont Avenue,
1715,Los Angeles,2019-03-04,Mamma Mia,Theater,20,18:00,East West Players,120 Judge John Aiso Street,
1716,Los Angeles,2019-03-04,A Year In Dragonfly,,40,18:00,Studio C Artists,6448 California 2,2
1717,Seattle,2019-03-07,Beatleconcert,,50,18:30,12th Avenue Arts,1620 12th Avenue,1
1718,Los Angeles,2019-03-12,Aldous Harding,,20,18:30,Lodge Room,104 North Avenue 56 2nd Floor,3
1719,Los Angeles,2019-03-09,Ain Gordon,,60,19:00,Ralph Freud Playhouse,245 Charles E Young Drive East,4
1720,New York,2019-03-05,Ben Harper,,40,19:30,Pier 17,89 South Street,3
1721,New York,2019-03-02,Abbi Jacobson,,45,18:30,Kaufmann Concert Hall,1395 Lexington Avenue,3
1722,Philadelphia,2019-03-02,Anthony Green,Music,45,18:00,The Foundry,29 East Allen Street 2nd Floor,
1723,Philadelphia,2019-03-02,Ayokay,Music,60,17:00,The Foundry,29 East Allen Street 2nd Floor,
1724,Philadelphia,2019-03-02,Babymetal,Music,20,16:00,The Fillmore Philadelphia,29 East Allen Street,
1725,Philadelphia,2019-03-02,Charlotte Lawrence,Music,25,19:00,The Fillmore Philadelphia,29 East Allen Street,
1726,Philadelphia,2019-03-02,Counterparts,Music,45,16:30,The Foundry,29 East Allen Street 2nd Floor,
1727,Philadelphia,2019-03-02,Drax Project,Music,30,19:30,Voltage Lounge,421 North 7th Street,
1728,Philadelphia,2019-03-02,Girl In Red,Music,25,16:00,The Foundry,29 East Allen Street 2nd Floor,
1729,Philadelphia,2019-03-02,Jordan Rakei,Music,45,19:30,The Foundry,29 East Allen Street 2nd Floor,
1730,Philadelphia,2019-03-02,Louis The Child,Music,45,17:30,The Fillmore Philadelphia,29 East Allen Street,
1731,Philadelphia,2019-03-02,Anthony Green,,45,18:00,The Foundry,29 East Allen Street 2nd Floor,4
1732,New York,2019-03-12,Alma Deutscher,,30,17:00,Stern Auditorium / Perelman Stage,881 7th Avenue,2
1733,Philadelphia,2019-03-12,Comedysportz,,40,19:30,The Playground At The Adrienne,2030 Sansom Street,2
1734,Los Angeles,2019-03-05,Aldous Harding,,30,17:00,Lodge Room,104 North Avenue 56 2nd Floor,1
1735,Seattle,2019-03-11,Blood Water Paint,Theater,55,17:30,12th Avenue Arts,1620 12th Avenue,
1736,Seattle,2019-03-11,Digi Boi The Musical,Theater,35,17:00,The Pocket Theater,8312 Greenwood Avenue North,
1737,Seattle,2019-03-11,Improv Camp For Teens,Theater,45,16:30,Unexpected Productions Improv,1428 Post Alley,
1738,Seattle,2019-03-11,Improv For Content Creators,Theater,35,19:00,The Atlas Theatre,3509 Fremont Avenue North,
1739,Seattle,2019-03-11,Improv For Everyone,Theater,20,18:30,Theater Puget Sound,"Armory, 305 Harrison Street",
1740,Seattle,2019-03-11,Improv Happy Hour,Theater,25,19:30,Unexpected Productions Improv,1428 Post Alley,
1741,Seattle,2019-03-11,Maritess Zurbano Hypnotist,Theater,55,19:00,Copious,2220 Northwest Market Street,
1742,Seattle,2019-03-11,Read The Tempest,Theater,50,17:00,Douglass-Truth Branch - The Seattle Public Library,2300 East Yesler Way,
1743,Seattle,2019-03-11,Blood Water Paint,,55,17:30,12th Avenue Arts,1620 12th Avenue,3
1744,New York,2019-03-14,Acting For Teens,Theater,45,16:30,520 8th Ave. - Personal Valet Parking,520 8th Ave. - Personal Valet,
1745,New York,2019-03-14,Blks,Theater,45,16:30,The Robert W. Wilson MCC Theater Space,511 West 52nd Street,
1746,New York,2019-03-14,Broadway Musical Theater Week,Theater,20,18:00,Actors Technique NY Kids and Teens,"4th, 500 8th Avenue",
1747,New York,2019-03-14,Calliope Musicals At Alphaville,Theater,40,17:00,Alphaville,"140 Wilson Avenue, Brooklyn",
1748,New York,2019-03-14,Comedysportz,Theater,25,19:00,ComedySportz New York City,318 West 53rd Street,
1749,New York,2019-03-14,Dead End Comedy Show,Theater,30,16:00,Erv's,"2122 Beekman Place, Brooklyn",
1750,New York,2019-03-14,Dear Brutus,Theater,60,17:00,Shetler Studios & Theatres,244 West 54th Street,
1751,New York,2019-03-14,Drama Group,Theater,50,19:00,Marlene Meyerson JCC Manhattan,334 Amsterdam Avenue,
1752,New York,2019-03-14,Drunk Shakespeare,Theater,50,19:00,The Lounge,777 8th Avenue,
1753,Seattle,2019-03-14,Beatleconcert,,25,17:00,12th Avenue Arts,1620 12th Avenue,3
1754,New York,2019-03-07,Advanced Acting Scene Study,,30,18:30,TGW Acting Studio,358 West 44th Street,3
1755,Seattle,2019-03-05,Blood Water Paint,Theater,20,19:00,12th Avenue Arts,1620 12th Avenue,
1756,Seattle,2019-03-05,Comedysportz,Theater,40,16:30,CSz Seattle - Home of ComedySportz,3509 Fremont Avenue North,
1757,Seattle,2019-03-05,Digi Boi The Musical,Theater,30,16:30,The Pocket Theater,8312 Greenwood Avenue North,
1758,Seattle,2019-03-05,Improv For Content Creators,Theater,25,18:30,The Atlas Theatre,3509 Fremont Avenue North,
1759,Seattle,2019-03-05,Improv Workshop,Theater,20,18:30,Queen Anne Branch - The Seattle Public Library,400 West Garfield Street,
1760,Seattle,2019-03-05,Maritess Zurbano Hypnotist,Theater,40,18:30,Copious,2220 Northwest Market Street,
1761,Seattle,2019-03-05,Mimosas Cabaret,Theater,25,19:00,Unicorn,1118 East Pike Street,
1762,Seattle,2019-03-05,Read The Tempest,Theater,50,19:00,Douglass-Truth Branch - The Seattle Public Library,2300 East Yesler Way,
1763,Seattle,2019-03-05,Seattle Theatresports Improv Comedy,Theater,30,16:00,Unexpected Productions Improv,1428 Post Alley,
1764,Seattle,2019-03-05,The Harold,Theater,40,17:30,Unexpected Productions Improv,1428 Post Alley,
1765,Seattle,2019-03-08,Cody Johnson,Music,60,18:00,Flamingo Lot,5500 Phinney Avenue North,
1766,Seattle,2019-03-08,Mal Blum,Music,20,16:30,The Vera Project,305 Harrison Street,
1767,Seattle,2019-03-08,Cody Johnson,,60,18:00,Flamingo Lot,5500 Phinney Avenue North,4
1768,New York,2019-03-07,Abbi Jacobson,,35,16:30,Kaufmann Concert Hall,1395 Lexington Avenue,3
1769,San Diego,2019-03-09,About Time,,40,16:00,Talent to aMuse Theatre Co,3919 Normal Street,1
1770,Redwood City,2019-03-03,Pal Music Festival,Music,35,19:30,Courthouse Square,2200 Broadway,
1771,Los Angeles,2019-03-10,Adieu Monsieur Haffmann,,60,17:00,Theatre Raymond Kabbaz,10361 West Pico Boulevard,1
1772,Philadelphia,2019-03-07,Bars And Melody,,55,16:00,The Foundry,29 East Allen Street 2nd Floor,4
1773,Las Vegas,2019-03-06,Marriage Can Be Murder,Theater,40,17:00,Showroom at the D Las Vegas,301 Fremont Street,
1774,Las Vegas,2019-03-06,Young Frankenstein,Theater,25,18:00,Summerlin Library,1771 Inner Circle Drive,
1775,Las Vegas,2019-03-06,Young Frankenstein,,25,18:00,Summerlin Library,1771 Inner Circle Drive,4
1776,Seattle,2019-03-11,Claudia Oshry,,50,16:30,Illsley Ball Nordstrom Recital Hall,200 University Street,3
1777,New York,2019-03-13,Improv And Acting,,55,16:30,Vimbly,349 5th Avenue,1
1778,Philadelphia,2019-03-12,Louis The Child,,20,16:00,The Fillmore Philadelphia,29 East Allen Street,3
1779,New York,2019-03-02,Frances Ruffelle,,20,18:00,The Green Room 42,570 10th Avenue,2
1780,New York,2019-03-13,Tom Foster,,55,16:30,Weill Recital Hall,154 West 57th Street,4
1781,San Francisco,2019-03-12,The Infinite Wrench,,55,17:00,PianoFight,144 Taylor Street,3
1782,New York,2019-03-08,Blackbear,,45,16:30,Pier 17,89 South Street,4
1783,Seattle,2019-03-12,Beatleconcert,,25,18:30,12th Avenue Arts,1620 12th Avenue,1
1784,Seattle,2019-03-05,Improv For Content Creators,,25,18:30,The Atlas Theatre,3509 Fremont Avenue North,1
1785,Philadelphia,2019-03-02,Toto,,40,16:30,The Met Philadelphia,858 North Broad Street,3
1786,Los Angeles,2019-03-07,Adieu Monsieur Haffmann,,55,18:00,Theatre Raymond Kabbaz,10361 West Pico Boulevard,4
1787,New York,2019-03-14,Michael Feinstein,,60,19:00,The Appel Room,10 Columbus Circle,4
1788,Philadelphia,2019-03-13,Comedysportz,,35,17:30,The Playground At The Adrienne,2030 Sansom Street,1
1789,San Francisco,2019-03-12,Raveena,,55,19:30,The Chapel,777 Valencia Street,4
1790,Seattle,2019-03-07,The Armando,,35,19:30,CSz Seattle - Home of ComedySportz,3509 Fremont Avenue North,4
1791,Vancouver,2019-03-05,Collective Soul,,30,16:30,PNE Amphitheatre,2901 East Hastings Street,4
1792,Los Angeles,2019-03-03,America,,50,18:30,The Theatre at Ace Hotel,929 South Broadway,3
1793,Los Angeles,2019-03-06,No More Toys,,30,19:30,McCadden Place Theatre,1157 North McCadden Place,4
1794,San Diego,2019-03-04,Arsenic And Old Lace,,45,18:30,Northminster Presbyterian Church,4324 Clairemont Mesa Boulevard,4
1795,Los Angeles,2019-03-09,Shooting Star,,45,18:30,The Hudson Theatres,6539 Santa Monica Boulevard,1
1796,Philadelphia,2019-03-09,Musiq Soulchild,,45,18:30,City Winery,990 Filbert Street,3
1797,New York,2019-03-05,Crooked Colours,,20,19:30,Rough Trade NYC,"64 North 9th Street, Brooklyn",3
1798,New York,2019-03-13,Calliope Musicals At Alphaville,,30,18:30,Alphaville,"140 Wilson Avenue, Brooklyn",2
1799,Seattle,2019-03-03,Seattle Theatresports Improv Comedy,,50,19:00,Unexpected Productions Improv,1428 Post Alley,2
1800,New York,2019-03-12,The Blue Room,,25,17:30,Whitebox,329 Broome Street,2
1801,Portland,2019-03-03,Bastille,,20,19:00,Theater Of The Clouds,1016-1098 North Center Court Street,1
1802,Portland,2019-03-05,Damien Jurado,,30,17:30,The Old Church Concert Hall,1422 Southwest 11th Avenue,1
1803,New York,2019-03-02,Jamaica,,50,18:00,Tato Laviera Theatre,240 East 123rd Street,4
1804,Los Angeles,2019-03-12,Weirdass,,20,17:30,The Pack Theater,6470 Santa Monica Boulevard,3
1805,Los Angeles,2019-03-14,Crabbe And Goyle,,50,17:00,studio/stage,520 North Western Avenue,3
1806,Las Vegas,2019-03-07,Adam London,,40,18:30,The D Casino & Hotel,301 Fremont Street,4
1807,New York,2019-03-05,Broadway Buddy Mentorship Cabaret,,20,18:00,Leonard Nimoy Thalia at Symphony Space,"Lower, 2537 Broadway",1
1808,Seattle,2019-03-03,Cody Johnson,,50,17:00,Flamingo Lot,5500 Phinney Avenue North,3
1809,New York,2019-03-03,Chaos Theory,,35,16:00,Caveat,21 A Clinton Street,1
1810,Philadelphia,2019-03-02,Anthony Green,,45,18:00,The Foundry,29 East Allen Street 2nd Floor,2
1811,New York,2019-03-11,Chaos Theory,,35,19:00,Caveat,21 A Clinton Street,1
1812,Los Angeles,2019-03-10,Mandy Picks A Husband,,35,19:30,The Little Theater,12420 Santa Monica Boulevard,1
1813,Seattle,2019-03-02,Read The Tempest,,20,17:30,Douglass-Truth Branch - The Seattle Public Library,2300 East Yesler Way,3
1814,New York,2019-03-10,Mxmtoon,,60,18:30,Rockwood Music Hall Stage 3,185 Orchard Street,2
1815,San Francisco,2019-03-07,Remo Drive,,20,17:30,The Chapel,777 Valencia Street,3
1816,Philadelphia,2019-03-13,Brockhampton,,30,18:00,The Fillmore Philadelphia,29 East Allen Street,4
1817,New York,2019-03-02,The Blue Room,,30,16:30,Whitebox,329 Broome Street,1
1818,New York,2019-03-11,Tom Foster,,20,18:30,Weill Recital Hall,154 West 57th Street,3
1819,Los Angeles,2019-03-09,Mamma Mia,,35,17:30,East West Players,120 Judge John Aiso Street,4
1820,Seattle,2019-03-05,Mimosas Cabaret,,25,19:00,Unicorn,1118 East Pike Street,2
1821,Vancouver,2019-03-10,Teatro Intimo Del Flamenco,,60,19:30,Vancouver TheatreSports(tm),1502 Duranleau Street,4
1822,New York,2019-03-08,Mason Jennings,,55,19:30,Sony Hall,235 West 46th Street,4
1823,Chicago,2019-03-11,Ashe,,20,19:30,Chop Shop,2033 West North Avenue,2
1824,San Diego,2019-03-04,Angel Olsen,,30,17:00,The Observatory North Park,2891 University Avenue,1
1825,London,2019-03-05,All The Little Lights,Theater,30,18:30,Tristan Bates Theatre,1A Tower Street,
1826,London,2019-03-05,Becoming The Invisible Woman,Theater,40,18:30,Drayton Arms Theatre,153 Old Brompton Road,
1827,London,2019-03-05,Boris Rex,Theater,25,18:30,Tristan Bates Theatre,1A Tower Street,
1828,London,2019-03-05,Broken English,Theater,25,16:00,The Honor Oak Pub,1 Saint German's Road,
1829,London,2019-03-05,Caspa Arts Collaborative Theatre,Theater,55,17:00,Drayton Arms Theatre,153 Old Brompton Road,
1830,London,2019-03-05,Come To One,Theater,45,18:00,The Chapel Cafe Bar,308 - 312 Grays Inn Road,
1831,London,2019-03-05,Country Music,Theater,20,19:00,Omnibus Theatre,1 Clapham Common North Side,
1832,London,2019-03-05,Craig David,Theater,35,17:30,Rose Bowl Youth Centre,"St. Paul's Open Space, New River Green Estate",
1833,London,2019-03-05,All The Little Lights,,30,18:30,Tristan Bates Theatre,1A Tower Street,1
1834,Los Angeles,2019-03-01,A Year In Dragonfly,,55,19:30,Studio C Artists,6448 California 2,3
1835,Philadelphia,2019-03-06,Brockhampton,Music,25,18:00,The Fillmore Philadelphia,29 East Allen Street,
1836,Philadelphia,2019-03-06,Charlotte Lawrence,Music,30,16:00,The Fillmore Philadelphia,29 East Allen Street,
1837,Philadelphia,2019-03-06,Conan Gray,Music,45,16:30,The Fillmore Philadelphia,29 East Allen Street,
1838,Philadelphia,2019-03-06,Counterparts,Music,55,17:00,The Foundry,29 East Allen Street 2nd Floor,
1839,Philadelphia,2019-03-06,Girl In Red,Music,50,19:00,The Foundry,29 East Allen Street 2nd Floor,
1840,Philadelphia,2019-03-06,Icon For Hire,Music,40,17:00,Voltage Lounge,421 North 7th Street,
1841,Philadelphia,2019-03-06,Jordan Rakei,Music,20,19:30,The Foundry,29 East Allen Street 2nd Floor,
1842,Philadelphia,2019-03-06,Mac Ayres,Music,55,17:30,The Foundry,29 East Allen Street 2nd Floor,
1843,Philadelphia,2019-03-06,Melanie Martinez,Music,30,17:00,The Fillmore Philadelphia,29 East Allen Street,
1844,Philadelphia,2019-03-07,Anthony Green,,55,19:30,The Foundry,29 East Allen Street 2nd Floor,3
1845,Chicago,2019-03-10,Ada And The Engine,,25,17:30,The Artistic Home,1376 West Grand Avenue #7761,4
1846,London,2019-03-09,A Right Royale Tea,,50,19:00,Amba Hotel Charing Cross,Strand,1
1847,Los Angeles,2019-03-10,A Year In Dragonfly,,55,17:30,Studio C Artists,6448 California 2,3
1848,Philadelphia,2019-03-11,Ayokay,,60,18:30,The Foundry,29 East Allen Street 2nd Floor,3
1849,Chicago,2019-03-04,Casa Valentina,,20,16:30,PRIDE ARTS CENTER,4139 North Broadway,2
1850,San Diego,2019-03-02,Alejandro Sanz,Music,40,19:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
1851,San Diego,2019-03-02,Ingrid Michaelson,Music,35,19:00,The Observatory North Park,2891 University Avenue,
1852,San Diego,2019-03-02,Johnny Mathis,Music,50,17:30,Copley Symphony Hall,Seventh Avenue,
1853,San Diego,2019-03-02,Jon Bellion,Music,20,16:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
1854,San Diego,2019-03-02,Jon Pardi,Music,60,18:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
1855,San Diego,2019-03-02,Lizzo,Music,45,17:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
1856,San Diego,2019-03-02,Mandolin Orange,Music,60,16:30,The Observatory North Park,2891 University Avenue,
1857,San Diego,2019-03-02,San Diego Blues Festival,Music,35,17:30,San Diego Blues Festival,"Embarcadero Marina Park North, 400 Kettner Boulevard",
1858,San Diego,2019-03-02,Sara Bareilles,Music,20,18:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,
1859,San Diego,2019-03-02,The Waterboys,Music,25,16:30,The Observatory North Park,2891 University Avenue,
1860,San Diego,2019-03-02,Ingrid Michaelson,,35,19:00,The Observatory North Park,2891 University Avenue,2
1861,Cape Town,2019-03-06,Klippies Van Die Grond,,20,19:30,Theatre Arts Admin Collective,"26 Wesley Street, Observatory",1
1862,Long Beach,2019-03-14,Long Beach Jazz Festival,Music,25,16:00,Rainbow Lagoon Park,400 East Shoreline Drive,
1863,Long Beach,2019-03-14,Long Beach Jazz Festival,,25,16:00,Rainbow Lagoon Park,400 East Shoreline Drive,1
