,class,date_of_journey,from,from_station,journey_start_time,number_of_adults,to,to_station,total,trip_protection
2378,Value,2019-03-11,Sacramento,Sacramento Valley Station,08:40,1,San Diego,Santa Fe Depot,158,True
2379,Value,2019-03-11,Sacramento,Sacramento Valley Station,09:30,1,San Diego,Santa Fe Depot,166,True
2380,Value,2019-03-11,Sacramento,Sacramento Valley Station,09:50,1,San Diego,Santa Fe Depot,171,True
2381,Value,2019-03-11,Sacramento,Sacramento Valley Station,10:10,1,San Diego,Santa Fe Depot,151,True
2382,Value,2019-03-10,Los Angeles,Union Station,06:00,2,Anaheim,Anaheim Intermodal Center,53,True
2383,Value,2019-03-10,Los Angeles,Union Station,06:10,2,Anaheim,Anaheim Intermodal Center,53,True
2384,Value,2019-03-10,Los Angeles,Union Station,06:30,2,Anaheim,Anaheim Intermodal Center,56,True
2385,Value,2019-03-10,Los Angeles,Union Station,06:40,2,Anaheim,Anaheim Intermodal Center,55,True
2386,Value,2019-03-10,Los Angeles,Union Station,07:30,2,Anaheim,Anaheim Intermodal Center,54,True
2387,Value,2019-03-10,Los Angeles,Union Station,07:40,2,Anaheim,Anaheim Intermodal Center,58,True
2388,Value,2019-03-10,Los Angeles,Union Station,12:20,2,Anaheim,Anaheim Intermodal Center,50,True
2389,Value,2019-03-10,Los Angeles,Union Station,14:00,2,Anaheim,Anaheim Intermodal Center,55,True
2390,Value,2019-03-10,Los Angeles,Union Station,15:10,2,Anaheim,Anaheim Intermodal Center,60,True
2391,Value,2019-03-10,Los Angeles,Union Station,17:20,2,Anaheim,Anaheim Intermodal Center,52,True
2392,Value,2019-03-14,Seattle,King Street Station,08:00,1,Portland,Union Station,60,True
2393,Value,2019-03-14,Seattle,King Street Station,08:10,1,Portland,Union Station,55,True
2394,Value,2019-03-14,Seattle,King Street Station,08:50,1,Portland,Union Station,59,True
2395,Value,2019-03-14,Seattle,King Street Station,09:20,1,Portland,Union Station,68,True
2396,Value,2019-03-14,Seattle,King Street Station,10:20,1,Portland,Union Station,64,True
2397,Value,2019-03-14,Seattle,King Street Station,11:00,1,Portland,Union Station,61,True
2398,Value,2019-03-14,Seattle,King Street Station,15:00,1,Portland,Union Station,54,True
2399,Value,2019-03-14,Seattle,King Street Station,15:30,1,Portland,Union Station,59,True
2400,Value,2019-03-14,Seattle,King Street Station,18:10,1,Portland,Union Station,64,True
2401,Value,2019-03-14,Seattle,King Street Station,18:50,1,Portland,Union Station,67,True
2402,Value,2019-03-08,Chicago,Chicago Union Station,07:30,1,New York,Grand Central Station,124,True
2403,Value,2019-03-08,Chicago,Chicago Union Station,08:00,1,New York,Grand Central Station,111,True
2404,Value,2019-03-08,Chicago,Chicago Union Station,08:10,1,New York,Grand Central Station,112,True
2405,Value,2019-03-08,Chicago,Chicago Union Station,09:40,1,New York,Grand Central Station,103,True
2406,Value,2019-03-08,Chicago,Chicago Union Station,10:50,1,New York,Grand Central Station,114,True
2407,Value,2019-03-08,Chicago,Chicago Union Station,17:40,1,New York,Grand Central Station,129,True
2408,Value,2019-03-08,Chicago,Chicago Union Station,18:00,1,New York,Grand Central Station,133,True
2409,Value,2019-03-08,San Francisco,Salesforce Transit Center,06:10,1,Sacramento,Sacramento Valley Station,48,True
2410,Value,2019-03-08,San Francisco,Salesforce Transit Center,06:20,1,Sacramento,Sacramento Valley Station,49,True
2411,Value,2019-03-08,San Francisco,Salesforce Transit Center,06:50,1,Sacramento,Sacramento Valley Station,50,True
2412,Value,2019-03-08,San Francisco,Salesforce Transit Center,10:20,1,Sacramento,Sacramento Valley Station,51,True
2413,Value,2019-03-08,San Francisco,Salesforce Transit Center,10:50,1,Sacramento,Sacramento Valley Station,51,True
2414,Value,2019-03-08,San Francisco,Salesforce Transit Center,12:30,1,Sacramento,Sacramento Valley Station,51,True
2415,Value,2019-03-08,San Francisco,Salesforce Transit Center,12:40,1,Sacramento,Sacramento Valley Station,50,True
2416,Value,2019-03-08,San Francisco,Salesforce Transit Center,16:50,1,Sacramento,Sacramento Valley Station,43,True
2417,Value,2019-03-08,San Francisco,Salesforce Transit Center,18:50,1,Sacramento,Sacramento Valley Station,49,True
2418,Value,2019-03-03,Washington,Union Station,10:00,1,Atlanta,Peachtree Station,92,True
2419,Value,2019-03-03,Washington,Union Station,13:20,1,Atlanta,Peachtree Station,106,True
2420,Value,2019-03-03,Washington,Union Station,13:50,1,Atlanta,Peachtree Station,98,True
2421,Value,2019-03-03,Washington,Union Station,16:10,1,Atlanta,Peachtree Station,100,True
2422,Value,2019-03-03,Washington,Union Station,17:00,1,Atlanta,Peachtree Station,110,True
2423,Value,2019-03-03,Washington,Union Station,18:40,1,Atlanta,Peachtree Station,95,True
2424,Value,2019-03-13,Washington,Union Station,10:00,1,Atlanta,Peachtree Station,104,True
2425,Value,2019-03-13,Washington,Union Station,13:20,1,Atlanta,Peachtree Station,104,True
2426,Value,2019-03-13,Washington,Union Station,13:50,1,Atlanta,Peachtree Station,104,True
2427,Value,2019-03-13,Washington,Union Station,16:10,1,Atlanta,Peachtree Station,103,True
2428,Value,2019-03-13,Washington,Union Station,17:00,1,Atlanta,Peachtree Station,103,True
2429,Value,2019-03-13,Washington,Union Station,18:40,1,Atlanta,Peachtree Station,114,True
2430,Flexible,2019-03-13,Washington,Union Station,10:00,1,Atlanta,Peachtree Station,126,True
2431,Flexible,2019-03-13,Washington,Union Station,13:20,1,Atlanta,Peachtree Station,126,True
2432,Flexible,2019-03-13,Washington,Union Station,13:50,1,Atlanta,Peachtree Station,124,True
2433,Flexible,2019-03-13,Washington,Union Station,16:10,1,Atlanta,Peachtree Station,126,True
2434,Flexible,2019-03-13,Washington,Union Station,17:00,1,Atlanta,Peachtree Station,123,True
2435,Flexible,2019-03-13,Washington,Union Station,18:40,1,Atlanta,Peachtree Station,135,True
2436,Value,2019-03-12,Philadelphia,30th Street Station,10:40,1,New York,Grand Central Station,47,True
2437,Value,2019-03-12,Philadelphia,30th Street Station,10:50,1,New York,Grand Central Station,54,True
2438,Value,2019-03-12,Philadelphia,30th Street Station,12:20,1,New York,Grand Central Station,47,True
2439,Value,2019-03-12,Philadelphia,30th Street Station,13:30,1,New York,Grand Central Station,52,True
2440,Value,2019-03-12,Philadelphia,30th Street Station,13:40,1,New York,Grand Central Station,49,True
2441,Value,2019-03-12,Philadelphia,30th Street Station,14:10,1,New York,Grand Central Station,47,True
2442,Value,2019-03-12,Philadelphia,30th Street Station,15:40,1,New York,Grand Central Station,48,True
2443,Value,2019-03-12,Philadelphia,30th Street Station,19:50,1,New York,Grand Central Station,53,True
2444,Value,2019-03-13,San Francisco,Salesforce Transit Center,06:20,1,Fresno,Fresno Station,70,True
2445,Value,2019-03-13,San Francisco,Salesforce Transit Center,16:00,1,Fresno,Fresno Station,55,True
2446,Value,2019-03-13,San Francisco,Salesforce Transit Center,16:10,1,Fresno,Fresno Station,65,True
2447,Value,2019-03-13,San Francisco,Salesforce Transit Center,16:30,1,Fresno,Fresno Station,62,True
2448,Value,2019-03-13,San Francisco,Salesforce Transit Center,17:10,1,Fresno,Fresno Station,70,True
2449,Value,2019-03-13,San Francisco,Salesforce Transit Center,17:40,1,Fresno,Fresno Station,70,True
2450,Value,2019-03-13,San Francisco,Salesforce Transit Center,18:10,1,Fresno,Fresno Station,72,True
2451,Value,2019-03-13,San Francisco,Salesforce Transit Center,18:50,1,Fresno,Fresno Station,59,True
2452,Flexible,2019-03-13,San Francisco,Salesforce Transit Center,06:00,1,San Diego,Santa Fe Depot,121,True
2453,Flexible,2019-03-13,San Francisco,Salesforce Transit Center,09:20,1,San Diego,Santa Fe Depot,128,True
2454,Flexible,2019-03-13,San Francisco,Salesforce Transit Center,12:00,1,San Diego,Santa Fe Depot,116,True
2455,Flexible,2019-03-13,San Francisco,Salesforce Transit Center,17:00,1,San Diego,Santa Fe Depot,132,True
2456,Flexible,2019-03-13,San Francisco,Salesforce Transit Center,17:20,1,San Diego,Santa Fe Depot,122,True
2457,Flexible,2019-03-13,San Francisco,Salesforce Transit Center,19:40,1,San Diego,Santa Fe Depot,116,True
2458,Business,2019-03-02,Los Angeles,Union Station,06:00,1,Anaheim,Anaheim Intermodal Center,71,True
2459,Business,2019-03-02,Los Angeles,Union Station,06:10,1,Anaheim,Anaheim Intermodal Center,72,True
2460,Business,2019-03-02,Los Angeles,Union Station,06:30,1,Anaheim,Anaheim Intermodal Center,72,True
2461,Business,2019-03-02,Los Angeles,Union Station,06:40,1,Anaheim,Anaheim Intermodal Center,76,True
2462,Business,2019-03-02,Los Angeles,Union Station,07:30,1,Anaheim,Anaheim Intermodal Center,72,True
2463,Business,2019-03-02,Los Angeles,Union Station,07:40,1,Anaheim,Anaheim Intermodal Center,77,True
2464,Business,2019-03-02,Los Angeles,Union Station,12:20,1,Anaheim,Anaheim Intermodal Center,74,True
2465,Business,2019-03-02,Los Angeles,Union Station,14:00,1,Anaheim,Anaheim Intermodal Center,75,True
2466,Business,2019-03-02,Los Angeles,Union Station,15:10,1,Anaheim,Anaheim Intermodal Center,76,True
2467,Business,2019-03-02,Los Angeles,Union Station,17:20,1,Anaheim,Anaheim Intermodal Center,70,True
2468,Value,2019-03-12,Los Angeles,Union Station,06:00,1,Anaheim,Anaheim Intermodal Center,35,True
2469,Value,2019-03-12,Los Angeles,Union Station,06:10,1,Anaheim,Anaheim Intermodal Center,36,True
2470,Value,2019-03-12,Los Angeles,Union Station,06:30,1,Anaheim,Anaheim Intermodal Center,35,True
2471,Value,2019-03-12,Los Angeles,Union Station,06:40,1,Anaheim,Anaheim Intermodal Center,39,True
2472,Value,2019-03-12,Los Angeles,Union Station,07:30,1,Anaheim,Anaheim Intermodal Center,30,True
2473,Value,2019-03-12,Los Angeles,Union Station,07:40,1,Anaheim,Anaheim Intermodal Center,36,True
2474,Value,2019-03-12,Los Angeles,Union Station,12:20,1,Anaheim,Anaheim Intermodal Center,32,True
2475,Value,2019-03-12,Los Angeles,Union Station,14:00,1,Anaheim,Anaheim Intermodal Center,38,True
2476,Value,2019-03-12,Los Angeles,Union Station,15:10,1,Anaheim,Anaheim Intermodal Center,37,True
2477,Value,2019-03-12,Los Angeles,Union Station,17:20,1,Anaheim,Anaheim Intermodal Center,34,True
2478,Value,2019-03-09,Washington,Union Station,06:20,2,New York,Grand Central Station,127,True
2479,Value,2019-03-09,Washington,Union Station,06:40,2,New York,Grand Central Station,134,True
2480,Value,2019-03-09,Washington,Union Station,10:40,2,New York,Grand Central Station,111,True
2481,Value,2019-03-09,Washington,Union Station,13:40,2,New York,Grand Central Station,127,True
2482,Value,2019-03-09,Washington,Union Station,13:50,2,New York,Grand Central Station,117,True
2483,Value,2019-03-09,Washington,Union Station,14:10,2,New York,Grand Central Station,119,True
2484,Value,2019-03-09,Washington,Union Station,17:20,2,New York,Grand Central Station,136,True
2485,Value,2019-03-09,Washington,Union Station,19:30,2,New York,Grand Central Station,116,True
2486,Value,2019-03-09,Washington,Union Station,19:50,2,New York,Grand Central Station,122,True
2487,Flexible,2019-03-09,Chicago,Chicago Union Station,07:30,2,New York,Grand Central Station,273,True
2488,Flexible,2019-03-09,Chicago,Chicago Union Station,08:00,2,New York,Grand Central Station,266,True
2489,Flexible,2019-03-09,Chicago,Chicago Union Station,08:10,2,New York,Grand Central Station,274,True
2490,Flexible,2019-03-09,Chicago,Chicago Union Station,09:40,2,New York,Grand Central Station,270,True
2491,Flexible,2019-03-09,Chicago,Chicago Union Station,10:50,2,New York,Grand Central Station,287,True
2492,Flexible,2019-03-09,Chicago,Chicago Union Station,17:40,2,New York,Grand Central Station,257,True
2493,Flexible,2019-03-09,Chicago,Chicago Union Station,18:00,2,New York,Grand Central Station,277,True
2494,Value,2019-03-07,Chicago,Chicago Union Station,07:30,2,New York,Grand Central Station,251,True
2495,Value,2019-03-07,Chicago,Chicago Union Station,08:00,2,New York,Grand Central Station,202,True
2496,Value,2019-03-07,Chicago,Chicago Union Station,08:10,2,New York,Grand Central Station,216,True
2497,Value,2019-03-07,Chicago,Chicago Union Station,09:40,2,New York,Grand Central Station,234,True
2498,Value,2019-03-07,Chicago,Chicago Union Station,10:50,2,New York,Grand Central Station,206,True
2499,Value,2019-03-07,Chicago,Chicago Union Station,17:40,2,New York,Grand Central Station,189,True
2500,Value,2019-03-09,Fresno,Fresno Station,07:00,1,Anaheim,Anaheim Intermodal Center,66,True
2501,Value,2019-03-09,Fresno,Fresno Station,09:30,1,Anaheim,Anaheim Intermodal Center,77,True
2502,Value,2019-03-09,Fresno,Fresno Station,10:50,1,Anaheim,Anaheim Intermodal Center,79,True
2503,Value,2019-03-09,Fresno,Fresno Station,16:50,1,Anaheim,Anaheim Intermodal Center,75,True
2504,Value,2019-03-09,Fresno,Fresno Station,18:00,1,Anaheim,Anaheim Intermodal Center,77,True
2505,Value,2019-03-09,Fresno,Fresno Station,18:40,1,Anaheim,Anaheim Intermodal Center,72,True
2506,Value,2019-03-07,San Francisco,Salesforce Transit Center,06:20,1,Fresno,Fresno Station,56,True
2507,Value,2019-03-07,San Francisco,Salesforce Transit Center,16:00,1,Fresno,Fresno Station,62,True
2508,Value,2019-03-07,San Francisco,Salesforce Transit Center,16:10,1,Fresno,Fresno Station,62,True
2509,Value,2019-03-07,San Francisco,Salesforce Transit Center,16:30,1,Fresno,Fresno Station,67,True
2510,Value,2019-03-07,San Francisco,Salesforce Transit Center,17:10,1,Fresno,Fresno Station,60,True
2511,Value,2019-03-07,San Francisco,Salesforce Transit Center,17:40,1,Fresno,Fresno Station,57,True
2512,Value,2019-03-07,San Francisco,Salesforce Transit Center,18:10,1,Fresno,Fresno Station,68,True
2513,Value,2019-03-07,San Francisco,Salesforce Transit Center,18:50,1,Fresno,Fresno Station,67,True
2514,Flexible,2019-03-14,Washington,Union Station,09:40,1,Chicago,Chicago Union Station,128,True
2515,Flexible,2019-03-14,Washington,Union Station,11:10,1,Chicago,Chicago Union Station,124,True
2516,Flexible,2019-03-14,Washington,Union Station,12:40,1,Chicago,Chicago Union Station,136,True
2517,Flexible,2019-03-14,Washington,Union Station,13:40,1,Chicago,Chicago Union Station,125,True
2518,Flexible,2019-03-14,Washington,Union Station,14:30,1,Chicago,Chicago Union Station,125,True
2519,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,06:50,1,Sacramento,Sacramento Valley Station,134,True
2520,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,07:10,1,Sacramento,Sacramento Valley Station,148,True
2521,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,07:40,1,Sacramento,Sacramento Valley Station,140,True
2522,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,08:10,1,Sacramento,Sacramento Valley Station,131,True
2523,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,11:00,1,Sacramento,Sacramento Valley Station,148,True
2524,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,12:30,1,Sacramento,Sacramento Valley Station,151,True
2525,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,14:50,1,Sacramento,Sacramento Valley Station,139,True
2526,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,17:00,1,Sacramento,Sacramento Valley Station,122,True
2527,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,17:10,1,Sacramento,Sacramento Valley Station,127,True
2528,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,18:00,1,Sacramento,Sacramento Valley Station,123,True
2529,Value,2019-03-01,Sacramento,Sacramento Valley Station,06:30,1,Anaheim,Anaheim Intermodal Center,116,True
2530,Value,2019-03-01,Sacramento,Sacramento Valley Station,07:20,1,Anaheim,Anaheim Intermodal Center,121,True
2531,Value,2019-03-01,Sacramento,Sacramento Valley Station,08:10,1,Anaheim,Anaheim Intermodal Center,144,True
2532,Value,2019-03-01,Sacramento,Sacramento Valley Station,08:30,1,Anaheim,Anaheim Intermodal Center,151,True
2533,Value,2019-03-01,Sacramento,Sacramento Valley Station,11:30,1,Anaheim,Anaheim Intermodal Center,159,True
2534,Value,2019-03-01,Sacramento,Sacramento Valley Station,12:20,1,Anaheim,Anaheim Intermodal Center,158,True
2535,Business,2019-03-01,San Francisco,Salesforce Transit Center,07:10,1,Anaheim,Anaheim Intermodal Center,128,True
2536,Business,2019-03-01,San Francisco,Salesforce Transit Center,08:30,1,Anaheim,Anaheim Intermodal Center,132,True
2537,Business,2019-03-01,San Francisco,Salesforce Transit Center,08:50,1,Anaheim,Anaheim Intermodal Center,126,True
2538,Business,2019-03-01,San Francisco,Salesforce Transit Center,12:30,1,Anaheim,Anaheim Intermodal Center,143,True
2539,Business,2019-03-01,San Francisco,Salesforce Transit Center,14:20,1,Anaheim,Anaheim Intermodal Center,127,True
2540,Business,2019-03-01,San Francisco,Salesforce Transit Center,19:40,1,Anaheim,Anaheim Intermodal Center,125,True
2541,Business,2019-03-01,San Francisco,Salesforce Transit Center,19:50,1,Anaheim,Anaheim Intermodal Center,131,True
2542,Value,2019-03-07,Portland,Union Station,09:10,1,Seattle,King Street Station,59,True
2543,Value,2019-03-07,Portland,Union Station,10:10,1,Seattle,King Street Station,65,True
2544,Value,2019-03-07,Portland,Union Station,12:30,1,Seattle,King Street Station,55,True
2545,Value,2019-03-07,Portland,Union Station,13:40,1,Seattle,King Street Station,59,True
2546,Value,2019-03-07,Portland,Union Station,14:00,1,Seattle,King Street Station,73,True
2547,Value,2019-03-07,Portland,Union Station,15:00,1,Seattle,King Street Station,58,True
2548,Value,2019-03-07,Portland,Union Station,16:00,1,Seattle,King Street Station,62,True
2549,Value,2019-03-07,Portland,Union Station,17:00,1,Seattle,King Street Station,60,True
2550,Value,2019-03-07,Portland,Union Station,17:30,1,Seattle,King Street Station,58,True
2551,Business,2019-03-06,Anaheim,Anaheim Intermodal Center,06:50,1,Sacramento,Sacramento Valley Station,154,True
2552,Business,2019-03-06,Anaheim,Anaheim Intermodal Center,07:10,1,Sacramento,Sacramento Valley Station,177,True
2553,Business,2019-03-06,Anaheim,Anaheim Intermodal Center,07:40,1,Sacramento,Sacramento Valley Station,180,True
2554,Business,2019-03-06,Anaheim,Anaheim Intermodal Center,08:10,1,Sacramento,Sacramento Valley Station,157,True
2555,Business,2019-03-06,Anaheim,Anaheim Intermodal Center,11:00,1,Sacramento,Sacramento Valley Station,193,True
