,airlines,departure_date,destination_airport,destination_city,number_stops,origin_airport,origin_city,outbound_arrival_time,outbound_departure_time,passengers,price,refundable,seating_class,inbound_arrival_time,inbound_departure_time,return_date
5568,United Airlines,2019-03-05,PHL International Airport,Philadelphia,1,Toronto Pearson International Airport,Toronto,00:16,17:35,1,235,False,Economy,17:08,11:30,2019-03-10
5569,United Airlines,2019-03-05,PHL International Airport,Philadelphia,1,Toronto Pearson International Airport,Toronto,00:16,17:35,4,235,False,Economy,17:08,11:30,2019-03-10
5570,Alaska Airlines,2019-03-01,LAX International Airport,Los Angeles,1,PDX International Airport,Portland,21:44,17:40,4,169,False,Economy,07:45,05:15,2019-03-11
5571,American Airlines,2019-03-01,LAX International Airport,Los Angeles,1,PDX International Airport,Portland,11:02,06:00,4,176,False,Economy,01:45,23:15,2019-03-11
5572,Delta Airlines,2019-03-01,LAX International Airport,Los Angeles,1,PDX International Airport,Portland,15:17,09:35,4,218,False,Economy,12:08,06:50,2019-03-11
5573,Southwest Airlines,2019-03-01,LAX International Airport,Los Angeles,1,PDX International Airport,Portland,19:25,16:55,4,185,False,Economy,17:33,12:00,2019-03-11
5574,United Airlines,2019-03-01,LAX International Airport,Los Angeles,1,PDX International Airport,Portland,02:20,23:50,4,174,False,Economy,16:04,11:40,2019-03-11
5575,United Airlines,2019-03-09,SFO International Airport,San Francisco,1,Heathrow International Airport,London,09:31,00:25,1,658,False,Premium Economy,03:14,05:35,2019-03-12
5576,United Airlines,2019-03-10,JFK International Airport,New York,0,Hartsfield-Jackson International Airport,Atlanta,15:12,12:50,1,240,False,Premium Economy,21:27,19:05,2019-03-13
5577,United Airlines,2019-03-10,JFK International Airport,New York,0,Hartsfield-Jackson International Airport,Atlanta,15:12,12:50,2,240,False,Premium Economy,21:27,19:05,2019-03-13
5578,United Airlines,2019-03-09,Hartsfield-Jackson International Airport,Atlanta,0,O'Hare International Airport,Chicago,00:51,21:50,1,128,False,Economy,07:16,06:15,2019-03-12
5579,Alaska Airlines,2019-03-01,PDX International Airport,Portland,0,LAX International Airport,Los Angeles,07:45,05:15,1,148,False,Economy,12:40,10:10,2019-03-05
5580,American Airlines,2019-03-01,PDX International Airport,Portland,1,LAX International Airport,Los Angeles,01:45,23:15,1,180,False,Economy,11:02,06:00,2019-03-05
5581,Delta Airlines,2019-03-01,PDX International Airport,Portland,1,LAX International Airport,Los Angeles,00:20,21:50,1,184,True,Economy,20:24,15:20,2019-03-05
5582,Southwest Airlines,2019-03-01,PDX International Airport,Portland,0,LAX International Airport,Los Angeles,19:00,16:30,1,130,False,Economy,19:25,16:55,2019-03-05
5583,United Airlines,2019-03-01,PDX International Airport,Portland,1,LAX International Airport,Los Angeles,14:13,08:55,1,173,True,Economy,14:35,12:05,2019-03-05
5584,Delta Airlines,2019-03-01,PDX International Airport,Portland,1,LAX International Airport,Los Angeles,00:20,21:50,2,184,True,Economy,20:24,15:20,2019-03-05
5585,Delta Airlines,2019-03-05,JFK International Airport,New York,1,YVR International Airport,Vancouver,05:25,12:20,1,340,False,Economy,11:11,06:00,2019-03-10
5586,United Airlines,2019-03-05,JFK International Airport,New York,1,YVR International Airport,Vancouver,06:46,18:05,1,348,False,Economy,18:01,08:20,2019-03-10
5587,American Airlines,2019-03-04,JFK International Airport,New York,0,Charles de Gaulle International Airport,Paris,06:52,04:05,1,233,False,Economy,22:22,07:35,2019-03-06
5588,Delta Airlines,2019-03-04,JFK International Airport,New York,1,Charles de Gaulle International Airport,Paris,00:19,17:35,1,305,False,Economy,06:17,15:30,2019-03-06
5589,American Airlines,2019-03-12,Indira Gandhi International Airport,Delhi,1,SFO International Airport,San Francisco,16:07,13:15,3,389,False,Economy,14:22,09:20,2019-03-14
5590,United Airlines,2019-03-12,Indira Gandhi International Airport,Delhi,1,SFO International Airport,San Francisco,20:39,11:55,3,347,False,Economy,07:55,01:10,2019-03-14
5591,American Airlines,2019-03-06,LAX International Airport,Los Angeles,1,Charles de Gaulle International Airport,Paris,10:40,04:05,1,374,False,Economy,07:58,09:40,2019-03-14
5592,Delta Airlines,2019-03-06,LAX International Airport,Los Angeles,1,Charles de Gaulle International Airport,Paris,00:32,17:35,1,352,False,Economy,06:43,08:25,2019-03-14
5593,American Airlines,2019-03-03,Indira Gandhi International Airport,Delhi,1,LAX International Airport,Los Angeles,16:07,06:30,3,339,False,Economy,20:04,19:00,2019-03-14
5594,American Airlines,2019-03-04,LAX International Airport,Los Angeles,1,PDX International Airport,Portland,10:40,07:20,1,186,False,Economy,01:45,23:15,2019-03-14
5595,American Airlines,2019-03-02,McCarran International Airport,Las Vegas,0,SFO International Airport,San Francisco,19:05,17:30,1,113,False,Economy,07:05,05:30,2019-03-09
5596,Delta Airlines,2019-03-02,McCarran International Airport,Las Vegas,0,SFO International Airport,San Francisco,22:40,21:05,1,109,False,Economy,00:25,22:50,2019-03-09
5597,United Airlines,2019-03-02,McCarran International Airport,Las Vegas,0,SFO International Airport,San Francisco,20:50,19:15,1,114,False,Economy,16:40,15:05,2019-03-09
5598,American Airlines,2019-03-01,Charles de Gaulle International Airport,Paris,1,O'Hare International Airport,Chicago,22:06,05:10,1,345,False,Economy,20:22,04:05,2019-03-04
5599,Delta Airlines,2019-03-01,Charles de Gaulle International Airport,Paris,0,O'Hare International Airport,Chicago,11:36,18:40,1,258,False,Economy,02:16,23:20,2019-03-04
5600,American Airlines,2019-03-05,Hartsfield-Jackson International Airport,Atlanta,1,SFO International Airport,San Francisco,01:24,15:50,2,230,False,Economy,14:06,11:40,2019-03-14
5601,Delta Airlines,2019-03-05,Hartsfield-Jackson International Airport,Atlanta,0,SFO International Airport,San Francisco,18:31,10:05,2,191,False,Economy,15:16,12:50,2019-03-14
5602,Southwest Airlines,2019-03-05,Hartsfield-Jackson International Airport,Atlanta,1,SFO International Airport,San Francisco,17:19,06:45,2,256,False,Economy,08:56,06:30,2019-03-14
5603,United Airlines,2019-03-05,Hartsfield-Jackson International Airport,Atlanta,0,SFO International Airport,San Francisco,18:41,10:15,2,195,False,Economy,17:26,15:00,2019-03-14
5604,Delta Airlines,2019-03-03,Kingsford Smith International Airport,Sydney,1,SAN International Airport,San Diego,16:01,11:05,1,299,False,Economy,08:34,17:50,2019-03-14
5605,United Airlines,2019-03-03,Kingsford Smith International Airport,Sydney,1,SAN International Airport,San Diego,08:51,07:20,1,298,False,Economy,16:19,22:05,2019-03-14
5606,American Airlines,2019-03-01,LAX International Airport,Los Angeles,0,O'Hare International Airport,Chicago,07:02,04:30,1,176,False,Economy,15:02,08:30,2019-03-08
5607,Delta Airlines,2019-03-01,LAX International Airport,Los Angeles,0,O'Hare International Airport,Chicago,19:57,17:25,1,169,False,Economy,20:12,13:40,2019-03-08
5608,Southwest Airlines,2019-03-01,LAX International Airport,Los Angeles,1,O'Hare International Airport,Chicago,17:22,14:50,1,231,True,Economy,04:07,18:45,2019-03-08
5609,American Airlines,2019-03-10,O'Hare International Airport,Chicago,0,JFK International Airport,New York,06:44,05:25,1,136,False,Economy,15:49,12:30,2019-03-14
5610,Delta Airlines,2019-03-10,O'Hare International Airport,Chicago,0,JFK International Airport,New York,07:19,06:00,1,132,False,Economy,12:34,09:15,2019-03-14
5611,Southwest Airlines,2019-03-10,O'Hare International Airport,Chicago,0,JFK International Airport,New York,05:39,04:20,1,132,True,Economy,01:09,21:50,2019-03-14
5612,United Airlines,2019-03-10,O'Hare International Airport,Chicago,0,JFK International Airport,New York,15:59,14:40,1,130,False,Economy,00:19,21:00,2019-03-14
5613,Alaska Airlines,2019-03-04,SFO International Airport,San Francisco,0,SAN International Airport,San Diego,12:50,11:10,1,113,False,Economy,07:50,06:10,2019-03-12
5614,American Airlines,2019-03-04,SFO International Airport,San Francisco,1,SAN International Airport,San Diego,23:00,21:20,1,143,False,Economy,16:19,12:15,2019-03-12
5615,Delta Airlines,2019-03-04,SFO International Airport,San Francisco,0,SAN International Airport,San Diego,21:35,19:55,1,104,False,Economy,23:25,21:45,2019-03-12
5616,United Airlines,2019-03-04,SFO International Airport,San Francisco,1,SAN International Airport,San Diego,09:00,07:20,1,138,False,Economy,12:34,09:15,2019-03-12
5617,American Airlines,2019-03-02,Sky Harbor International Airport,Phoenix,0,LAX International Airport,Los Angeles,09:18,07:50,1,105,False,Economy,09:03,07:35,2019-03-13
5618,Delta Airlines,2019-03-02,Sky Harbor International Airport,Phoenix,1,LAX International Airport,Los Angeles,17:59,15:05,1,177,False,Economy,15:45,12:15,2019-03-13
5619,Southwest Airlines,2019-03-02,Sky Harbor International Airport,Phoenix,0,LAX International Airport,Los Angeles,13:38,12:10,1,103,False,Economy,08:33,07:05,2019-03-13
5620,United Airlines,2019-03-02,Sky Harbor International Airport,Phoenix,0,LAX International Airport,Los Angeles,12:33,11:05,1,104,False,Economy,08:43,07:15,2019-03-13
5621,American Airlines,2019-03-02,Sky Harbor International Airport,Phoenix,0,LAX International Airport,Los Angeles,09:18,07:50,1,158,False,Premium Economy,09:03,07:35,2019-03-13
5622,Southwest Airlines,2019-03-02,Sky Harbor International Airport,Phoenix,0,LAX International Airport,Los Angeles,01:18,23:50,4,148,False,Premium Economy,08:33,07:05,2019-03-13
5623,American Airlines,2019-03-01,O'Hare International Airport,Chicago,1,Benito Juarez International Airport,Mexico City,20:12,08:05,1,305,False,Economy,19:31,13:20,2019-03-09
5624,Delta Airlines,2019-03-01,O'Hare International Airport,Chicago,1,Benito Juarez International Airport,Mexico City,21:04,15:00,1,317,False,Economy,02:05,17:25,2019-03-09
5625,United Airlines,2019-03-01,O'Hare International Airport,Chicago,1,Benito Juarez International Airport,Mexico City,05:36,00:20,1,283,False,Economy,02:05,12:45,2019-03-09
5626,Delta Airlines,2019-03-01,Kingsford Smith International Airport,Sydney,1,Seattle-Tacoma International Airport,Seattle,13:32,08:45,1,360,False,Economy,14:47,17:50,2019-03-03
5627,United Airlines,2019-03-01,Kingsford Smith International Airport,Sydney,1,Seattle-Tacoma International Airport,Seattle,13:32,10:10,1,368,False,Economy,14:47,22:05,2019-03-03
5628,American Airlines,2019-03-02,Heathrow International Airport,London,1,O'Hare International Airport,Chicago,06:04,04:30,1,338,False,Economy,18:34,14:05,2019-03-13
5629,Delta Airlines,2019-03-02,Heathrow International Airport,London,1,O'Hare International Airport,Chicago,06:37,09:15,1,305,False,Economy,12:29,08:00,2019-03-13
5630,United Airlines,2019-03-02,Heathrow International Airport,London,0,O'Hare International Airport,Chicago,03:14,12:45,1,238,False,Economy,01:09,20:40,2019-03-13
5631,American Airlines,2019-03-03,Heathrow International Airport,London,1,O'Hare International Airport,Chicago,06:37,12:30,1,306,False,Economy,18:34,14:05,2019-03-06
5632,Delta Airlines,2019-03-03,Heathrow International Airport,London,1,O'Hare International Airport,Chicago,06:37,09:15,1,311,False,Economy,12:29,08:00,2019-03-06
5633,United Airlines,2019-03-03,Heathrow International Airport,London,0,O'Hare International Airport,Chicago,03:14,12:45,1,249,False,Economy,01:09,20:40,2019-03-06
5634,American Airlines,2019-03-03,LAX International Airport,Los Angeles,0,Hartsfield-Jackson International Airport,Atlanta,16:29,14:30,1,192,False,Economy,01:24,17:25,2019-03-05
5635,Delta Airlines,2019-03-03,LAX International Airport,Los Angeles,0,Hartsfield-Jackson International Airport,Atlanta,19:39,17:40,1,187,False,Economy,17:19,09:20,2019-03-05
5636,Southwest Airlines,2019-03-03,LAX International Airport,Los Angeles,1,Hartsfield-Jackson International Airport,Atlanta,15:29,13:30,1,249,False,Economy,23:41,13:00,2019-03-05
5637,United Airlines,2019-03-03,LAX International Airport,Los Angeles,1,Hartsfield-Jackson International Airport,Atlanta,14:15,09:40,1,245,False,Economy,04:39,20:40,2019-03-05
5638,American Airlines,2019-03-03,LAX International Airport,Los Angeles,0,Hartsfield-Jackson International Airport,Atlanta,16:29,14:30,2,192,False,Economy,01:24,17:25,2019-03-05
5639,Delta Airlines,2019-03-03,LAX International Airport,Los Angeles,0,Hartsfield-Jackson International Airport,Atlanta,19:39,17:40,2,187,False,Economy,17:19,09:20,2019-03-05
5640,Southwest Airlines,2019-03-03,LAX International Airport,Los Angeles,1,Hartsfield-Jackson International Airport,Atlanta,15:29,13:30,2,249,False,Economy,23:41,13:00,2019-03-05
5641,United Airlines,2019-03-03,LAX International Airport,Los Angeles,1,Hartsfield-Jackson International Airport,Atlanta,14:15,09:40,2,245,False,Economy,04:39,20:40,2019-03-05
5642,American Airlines,2019-03-11,LAX International Airport,Los Angeles,1,Dulles International Airport,Washington,01:47,21:55,1,289,False,Economy,00:50,14:10,2019-03-14
5643,Delta Airlines,2019-03-11,LAX International Airport,Los Angeles,1,Dulles International Airport,Washington,12:45,10:00,1,248,False,Economy,19:36,09:20,2019-03-14
5644,Southwest Airlines,2019-03-11,LAX International Airport,Los Angeles,1,Dulles International Airport,Washington,18:40,15:55,1,246,False,Economy,17:48,07:20,2019-03-14
5645,Delta Airlines,2019-03-04,O'Hare International Airport,Chicago,1,Sky Harbor International Airport,Phoenix,22:07,11:55,1,290,False,Economy,13:17,08:30,2019-03-11
5646,Delta Airlines,2019-03-04,O'Hare International Airport,Chicago,1,Sky Harbor International Airport,Phoenix,22:07,11:55,2,290,False,Economy,13:17,08:30,2019-03-11
5647,American Airlines,2019-03-10,McCarran International Airport,Las Vegas,1,Benito Juarez International Airport,Mexico City,14:35,08:05,1,242,False,Economy,18:53,06:40,2019-03-13
5648,Delta Airlines,2019-03-10,McCarran International Airport,Las Vegas,1,Benito Juarez International Airport,Mexico City,19:05,13:45,1,264,False,Economy,20:05,12:20,2019-03-13
5649,American Airlines,2019-03-10,McCarran International Airport,Las Vegas,1,Benito Juarez International Airport,Mexico City,14:35,08:05,2,242,False,Economy,18:53,06:40,2019-03-13
5650,American Airlines,2019-03-06,Hartsfield-Jackson International Airport,Atlanta,0,Seattle-Tacoma International Airport,Seattle,06:17,21:45,3,200,False,Economy,00:07,21:35,2019-03-11
5651,Delta Airlines,2019-03-06,Hartsfield-Jackson International Airport,Atlanta,0,Seattle-Tacoma International Airport,Seattle,08:22,23:50,3,197,False,Economy,18:52,16:20,2019-03-11
5652,Southwest Airlines,2019-03-06,Hartsfield-Jackson International Airport,Atlanta,0,Seattle-Tacoma International Airport,Seattle,14:12,05:40,3,195,True,Economy,21:52,19:20,2019-03-11
5653,United Airlines,2019-03-06,Hartsfield-Jackson International Airport,Atlanta,1,Seattle-Tacoma International Airport,Seattle,05:24,18:20,3,263,True,Economy,19:52,17:20,2019-03-11
5654,Alaska Airlines,2019-03-10,SAN International Airport,San Diego,0,SFO International Airport,San Francisco,07:50,06:10,1,111,False,Economy,12:50,11:10,2019-03-12
5655,American Airlines,2019-03-10,SAN International Airport,San Diego,1,SFO International Airport,San Francisco,16:19,12:15,1,130,False,Economy,23:00,21:20,2019-03-12
5656,Delta Airlines,2019-03-10,SAN International Airport,San Diego,0,SFO International Airport,San Francisco,23:25,21:45,1,110,False,Economy,21:35,19:55,2019-03-12
5657,Southwest Airlines,2019-03-10,SAN International Airport,San Diego,1,SFO International Airport,San Francisco,16:19,12:50,1,143,False,Economy,08:40,07:00,2019-03-12
5658,United Airlines,2019-03-10,SAN International Airport,San Diego,0,SFO International Airport,San Francisco,08:20,06:40,1,114,False,Economy,09:00,07:20,2019-03-12
5659,American Airlines,2019-03-10,SAN International Airport,San Diego,1,SFO International Airport,San Francisco,16:19,12:15,4,130,False,Economy,23:00,21:20,2019-03-12
5660,Southwest Airlines,2019-03-06,SAN International Airport,San Diego,0,Sky Harbor International Airport,Phoenix,22:55,21:35,1,95,False,Economy,14:40,13:20,2019-03-09
5661,United Airlines,2019-03-06,SAN International Airport,San Diego,0,Sky Harbor International Airport,Phoenix,12:30,11:10,1,96,False,Economy,12:20,11:00,2019-03-09
5662,American Airlines,2019-03-04,SFO International Airport,San Francisco,1,Sky Harbor International Airport,Phoenix,08:22,06:15,1,151,False,Economy,12:49,08:10,2019-03-10
5663,Delta Airlines,2019-03-04,SFO International Airport,San Francisco,0,Sky Harbor International Airport,Phoenix,14:02,11:55,1,110,False,Economy,07:57,05:50,2019-03-10
5664,Southwest Airlines,2019-03-04,SFO International Airport,San Francisco,0,Sky Harbor International Airport,Phoenix,08:07,06:00,1,124,False,Economy,01:17,23:10,2019-03-10
