,location,number_of_rooms,phone_number,place_name,price_per_night,smoking_allowed,star_rating,street_address,check_in_date,stay_length
2579,Kuala Lumpur,1,+60 3-2268 3888,Alila Bangsar,230,False,5,"East Side, 58, Jalan Ang Seng, Brickfields, 50470",2019-03-10,2
2580,Los Angeles,2,+1 213-621-4455,Kawada Hotel,162,True,2,200 South Hill Street,,
2581,Los Angeles,2,+1 323-665-5735,Travelodge By Wyndham Hollywood-Vermont/Sunset,168,True,2,1401 North Vermont Avenue,,
2582,Los Angeles,2,+1 310-566-2222,Venice Breeze Suites,174,True,2,"2 Breeze Avenue, Venice, California 90291, United States",,
2583,Los Angeles,2,+1 323-463-2750,Walk Of Fame Hostel,132,True,2,6820 Hollywood Boulevard,,
2584,Los Angeles,2,+1 800-947-7666,Beverly Laurel Motor Hotel,222,True,2,8018 Beverly Boulevard,2019-03-06,6
2585,Sydney,1,+61 2 9011 5757,57 Hotel,272,False,4,"57 Foveaux Street, Surry Hills New South Wales 2010, Australia",2019-03-11,3
2586,London,1,+44 20 7493 4545,45 Park Lane,570,False,5,45 Park Lane,2019-03-09,3
2587,San Diego,1,+1 619-275-5700,Best Western Mission Bay,174,False,2,2575 Clairemont Drive,2019-03-11,2
2588,Sydney,1,+61 2 9011 5757,57 Hotel,224,False,4,"57 Foveaux Street, Surry Hills New South Wales 2010, Australia",2019-03-03,6
2589,San Diego,2,+1 855-430-7503,Estancia La Jolla Hotel & Spa,264,False,4,"9700 North Torrey Pines Road, La Jolla, California 92037, United States",,
2590,San Diego,2,+1 858-558-1500,Hilton La Jolla Torrey Pines,160,False,4,"10950 North Torrey Pines Road, La Jolla, California 92037, United States",,
2591,San Diego,2,+1 619-231-4040,Hilton San Diego Gaslamp Quarter,304,False,4,401 K Street,,
2592,San Diego,1,+1 619-276-4010,Hilton San Diego Resort & Spa,120,False,4,1775 East Mission Bay Drive,,
2593,San Diego,1,+1 619-727-4000,Hotel Indigo San Diego-Gaslamp Quarter,84,False,4,509 Ninth Avenue,,
2594,San Diego,2,+1 858-551-3600,"Hotel La Jolla, Curio Collection By Hilton",312,False,4,"7955 La Jolla Shores Drive, La Jolla, California 92037, United States",,
2595,San Diego,2,+1 858-552-1234,Hyatt Regency La Jolla At Aventine,296,False,4,3777 La Jolla Village Drive,,
2596,San Diego,1,+1 619-224-1234,Hyatt Regency Mission Bay Spa And Marina,152,False,4,1441 Quivira Road,,
2597,San Diego,3,+1 858-488-1081,Catamaran Resort Hotel And Spa,420,False,4,3999 Mission Boulevard,2019-03-09,5
2598,London,1,+44 20 7493 4545,45 Park Lane,495,False,5,45 Park Lane,2019-03-09,5
2599,London,1,+44 20 7493 4545,45 Park Lane,195,False,5,45 Park Lane,2019-03-02,5
2600,Los Angeles,1,+1 310-553-6561,Beverly Hills Marriott,408,False,4,1150 South Beverly Drive,2019-03-04,3
2601,London,2,+44 20 7493 4545,45 Park Lane,405,False,5,45 Park Lane,2019-03-08,6
2602,Sydney,1,+61 2 9265 8888,1831 Boutique Hotel,60,True,3,631-635 George Street,2019-03-10,3
2603,Paris,2,+33 1 40 15 14 00,Citadines OpeRa Paris (Apart Hotel Paris),248,True,4,"18 Rue Favart, 75002",,
2604,Paris,1,+33 1 53 95 60 00,Citadines Tour Eiffel Paris (Apart Hotel Paris),140,True,4,"132 Boulevard de Grenelle, 75015",,
2605,Paris,1,+33 1 42 57 14 55,Aparthotel Adagio Paris Montmartre,207,True,3,"10 Place Charles Dullin, 75018",2019-03-09,4
2606,Los Angeles,1,+1 310-645-2200,La Quinta Inn & Suites By Wyndham Lax,117,True,3,5249 West Century Boulevard,2019-03-07,5
2607,London,1,+44 20 7613 9800,Ace Hotel London,80,False,4,100 Shoreditch High Street,2019-03-06,6
2608,Chicago,1,+1 773-288-5800,Chicago Lake Shore Hotel,60,True,3,4900B South Lake Shore Drive #3250,2019-03-09,4
2609,London,2,+44 20 7402 0281,Abbey Court Hotel (Hyde Park),324,True,3,Sussex Gardens,2019-03-04,4
2610,Nairobi,2,+254 709 716000,Azure Hotel Nairobi Westlands,345,True,5,"Lantana Road, Kenya",,
2611,Nairobi,2,+254 719 096000,Crowne Plaza Nairobi,240,False,4,"Kenya Road, Upper Hill",,
2612,Nairobi,2,+254 709 090000,Doubletree By Hilton Nairobi Hurlingham,240,False,4,Ngong Lane Ngong Road,,
2613,Nairobi,2,+254 709 760000,Four Points By Sheraton Nairobi Airport,396,False,4,"9042/1044 Tower Avenue Jomo Kenyatta Intl Airport, Kenya",,
2614,Nairobi,2,+254 20 5147500,Ibis Styles Hotel Westlands Nairobi,168,True,3,"Ibis Styles Hotel Westlands, Kenya",,
2615,Nairobi,2,+254 709 548000,MoVenpick Hotel & Residences Nairobi,312,True,4,Mkungu Close,,
2616,Nairobi,2,+254 709 498000,Park Inn By Radisson Nairobi Westlands,312,False,4,Waiyaki Way,,
2617,Nairobi,2,+254 709 810000,"Radisson Blu Hotel, Nairobi Upper Hill",340,False,5,Elgon Road,,
2618,Nairobi,2,+254 709 716000,Azure Hotel Nairobi Westlands,375,True,5,"Lantana Road, Kenya",2019-03-07,6
2619,London,1,+44 20 8563 8692,Abercorn House,26,False,1,28-30 Bute Gardens,2019-03-09,5
2620,London,2,+44 20 7493 4545,45 Park Lane,310,False,5,45 Park Lane,2019-03-10,4
2621,San Francisco,1,+1 415-673-3277,Amsterdam Hostel San Francisco,39,False,1,749 Taylor Street,2019-03-07,4
2622,San Diego,1,+1 858-488-0551,Bahia Resort Hotel,66,False,3,998 West Mission Bay Drive,2019-03-10,3
2623,Vancouver,1,+1 604-669-7070,Best Western Plus Chateau Granville Hotel & Suites & Conference Ctr.,78,False,3,1100 Granville Street,2019-03-03,6
2624,Philadelphia,1,+1 215-825-7000,Aka Rittenhouse Square,396,False,4,135 South 18th Street,2019-03-03,5
2625,New York,1,+1 212-235-1111,11 Howard,198,True,3,11 Howard Street,2019-03-04,5
2626,Los Angeles,1,+1 323-852-7000,Ac Hotel By Marriott Beverly Hills,132,False,3,6399 Wilshire Boulevard,2019-03-03,7
2627,New York,1,+1 212-235-1111,11 Howard,186,True,3,11 Howard Street,2019-03-10,2
2628,Phoenix,3,+1 602-852-6500,Ac Hotel By Marriott Phoenix Biltmore,216,False,3,2811 East Camelback Road,2019-03-02,5
2629,London,1,+44 20 7523 5052,Amba Hotel Charing Cross,264,False,4,Strand,2019-03-11,1
2630,New York,2,+1 212-235-1111,11 Howard,192,True,3,11 Howard Street,2019-03-06,3
2631,New York,2,+1 212-204-3000,6 Columbus - Central Park Hotel,252,True,4,308 West 58th Street,2019-03-06,3
2632,Kuala Lumpur,2,+60 3-2026 6060,Ancasa Hotel & Spa Kuala Lumpur,288,True,3,"Jalan Tun Tan Cheng Lock, City Centre, 50500 Kuala Lumpur, Wilayah Persekutuan",,
2633,Kuala Lumpur,2,+60 3-2078 0988,Arenaa Star Hotel,180,False,3,"49-51, Jalan Hang Lekiu, 50100",,
2634,Kuala Lumpur,2,+60 3-2693 2999,Citin Hotel Masjid Jamek,222,True,3,"33, Jalan Melayu, City Centre, 50100 Kuala Lumpur, Wilayah Persekutuan",,
2635,Kuala Lumpur,2,+60 3-9226 3466,City Comfort Hotel,216,True,3,"22, Lorong Thambi 2, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan",,
2636,Kuala Lumpur,2,+60 3-2028 8888,Holiday Inn Express Kuala Lumpur City Centre,234,False,3,"84, Jalan Raja Chulan, 50200 Kuala Lumpur, Wilayah Persekutuan",,
2637,Kuala Lumpur,2,+60 3-2078 6666,Hotel 99 - Chinatown Kuala Lumpur,180,False,3,"44A &, 44B, Jalan Pudu, Bukit Bintang, 55100",,
2638,Kuala Lumpur,2,+60 3-2143 7000,Hotel Capitol Kuala Lumpur,168,True,3,"Jalan Bulan, off, Jalan Bukit Bintang, Bukit Bintang, 55100",,
2639,Kuala Lumpur,2,+60 3-2141 2000,Alpha Genesis Hotel,144,True,3,"45, Tengkat Tong Shin, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan",2019-03-08,6
2640,Rio de Janeiro,1,+55 21 2548-0011,Atlantico Copacabana Hotel,84,False,2,"Rua Siqueira Campos, 90 - Copacabana",2019-03-10,4
2641,New York,1,+1 718-433-1375,Boro Hotel,384,True,4,"38-28 27th Street, Long Island City",,
2642,New York,1,+1 212-947-2999,Cachet Boutique Hotel Nyc,408,True,4,510 West 42nd Street,,
2643,New York,1,+1 212-921-5500,City Club Hotel,200,True,4,55 West 44th Street,,
2644,New York,1,+1 212-607-8888,Doubletree By Hilton Hotel New York Times Square West,304,True,4,350 West 40th Street,,
2645,New York,1,+1 212-695-0003,Executive Hotel Le Soleil New York,384,True,4,38 West 36th Street,,
2646,New York,1,+1 212-475-1920,Freehand New York,252,True,4,23 Lexington Avenue,,
2647,New York,1,+1 212-204-3000,6 Columbus - Central Park Hotel,264,True,4,308 West 58th Street,2019-03-08,6
2648,New York,1,+1 347-696-2500,1 Hotel Brooklyn Bridge,290,True,5,"60 Furman Street, Brooklyn",2019-03-05,7
2649,Los Angeles,1,+1 323-852-7000,Ac Hotel By Marriott Beverly Hills,117,False,3,6399 Wilshire Boulevard,2019-03-12,2
2650,Portland,1,+1 503-200-5678,Aloft Portland Airport At Cascade Station,279,False,3,9920 Northeast Cascades Parkway,2019-03-05,7
2651,Sydney,2,+61 2 9265 8888,1831 Boutique Hotel,225,True,3,631-635 George Street,,
2652,Sydney,2,+61 2 9300 4800,Adina Apartment Hotel Bondi Beach Sydney,408,False,4,"69/73 Hall Street, Bondi Beach New South Wales 2026, Australia",,
2653,Sydney,2,+61 2 9578 6000,Adina Apartment Hotel Coogee Sydney,184,False,4,"183 Coogee Bay Road, Coogee New South Wales 2034, Australia",,
2654,Sydney,2,+61 2 9381 2000,Adina Apartment Hotel Sydney Airport,384,False,4,"17 Bourke Road, Mascot New South Wales 2020, Australia",,
2655,Sydney,2,+61 2 8396 9800,Adina Apartment Hotel Sydney Central,252,False,4,"2 Lee Street, Haymarket New South Wales 2000, Australia",,
2656,Sydney,2,+61 2 9249 7000,Adina Apartment Hotel Sydney Darling Harbour,432,True,4,55 Shelley Street,,
2657,Sydney,2,+61 2 8302 1000,Adina Apartment Hotel Sydney Surry Hills,348,True,4,"359 Crown Street, Surry Hills New South Wales 2010, Australia",,
2658,Sydney,2,+61 2 9274 0000,Adina Apartment Hotel Sydney Town Hall,276,False,4,511 Kent Street,,
2659,Sydney,2,+61 2 9265 8888,1831 Boutique Hotel,132,True,3,631-635 George Street,2019-03-10,4
2660,Los Angeles,1,+1 323-851-1800,Best Western Hollywood Plaza Inn,78,False,2,"2011 North Highland Avenue, Hollywood, CA 90068, USA",2019-03-11,2
2661,Philadelphia,3,+1 215-521-6500,Hilton Philadelphia At Penn'S Landing,276,False,4,201 South Christopher Columbus Boulevard,2019-03-03,2
2662,London,3,+44 20 7493 4545,45 Park Lane,375,False,5,45 Park Lane,2019-03-07,2
2663,Toronto,1,+1 416-663-9500,Best Western Plus Toronto North York Hotel & Suites,225,False,3,"50 Norfinch Drive, North York, Ontario M3N 1X1, Canada",2019-03-08,5
2664,London,2,+44 20 7402 0281,Abbey Court Hotel (Hyde Park),270,True,3,Sussex Gardens,2019-03-07,1
2665,Cape Town,2,+27 21 437 9000,12 Apostles Hotel & Spa,320,False,5,"Victoria Street, Camps Bay",,
2666,Cape Town,2,+27 21 469 8000,"15 On Orange Hotel, Autograph Collection",555,False,5,"Orange Street & Grey's Pass, Gardens",,
2667,Cape Town,2,+27 21 437 8300,Camps Bay Retreat Boutique Hotel,315,False,5,"7 Chilworth Road, Camps Bay",,
2668,Cape Town,2,+27 21 410 7100,Cape Grace Hotel,390,False,5,"West Quay Road, Victoria & Alfred Waterfront",,
2669,Cape Town,2,+27 21 437 8300,Camps Bay Retreat Boutique Hotel,555,False,5,"7 Chilworth Road, Camps Bay",2019-03-04,1
2670,Delhi,1,+91 11 4222 2000,Holiday Inn New Delhi International Airport,145,False,5,"Hospitality District, Asset Area 12, Aerocity Access Road, Aerocity, New Delhi",,
2671,Delhi,2,+91 11 4521 2121,Jw Marriott Hotel New Delhi Aerocity,200,False,5,"Asset Area 4 - Hospitality District Delhi, Aerocity, New Delhi",,
2672,Delhi,3,+91 11 2371 0101,Le MeRidien New Delhi,420,False,5,"Windsor Place, New Delhi",,
2673,Delhi,2,+91 11 3090 8000,Radisson Blu Dwarka,270,True,5,"Plot 4, Sector 13, New Delhi",,
2674,Delhi,2,+91 11 4639 9999,Radisson Blu Hotel Paschim Vihar,310,True,5,"Plot D, Near, Outer Ring Road, Paschim Vihar, New Delhi",,
2675,Delhi,3,+91 11 2677 9191,Radisson Blu Plaza Delhi Airport,465,True,5,"Nh 8, near Mahipalpur Extension, New Delhi",,
2676,Delhi,2,+91 11 7155 8800,Roseate House,200,True,5,"Asset 10, Northern Access Road, Aerocity, Hospitality District, Indira Gandhi International Airport, New Delhi",,
2677,Delhi,1,+91 11 4903 1234,Andaz Delhi - A Concept By Hyatt,210,False,5,"Asset No.1, Aerocity, New Delhi",2019-03-09,5
2678,Sydney,2,+61 2 9696 2500,Amora Hotel Jamison Sydney,230,False,5,11 Jamison Street,,
2679,Sydney,1,+61 2 9240 3100,Establishment Hotel,115,False,5,5 Bridge Lane,,
2680,Sydney,2,+61 2 8823 8888,Fraser Suites Sydney,380,False,5,488 Kent Street,,
2681,Sydney,3,+61 2 9238 8888,Hotel SwissoTel Sydney,330,False,5,68 Market Street,,
2682,Sydney,2,+61 2 8388 8388,Intercontinental Sydney Double Bay,210,False,5,"33 Cross Street, Double Bay",,
2683,Sydney,1,+61 2 9277 1125,Meriton Suites Bondi Junction,155,False,5,"97 Grafton Street, Bondi Junction New South Wales 2022, Australia",,
2684,Sydney,2,+61 2 9277 1125,"Meriton Suites Campbell Street, Sydney",290,False,5,6 Campbell Street,,
2685,Sydney,2,+61 2 9277 1125,Meriton Suites Chatswood,220,False,5,"79 Albert Avenue, Chatswood New South Wales 2067, Australia",,
2686,Sydney,2,+61 2 9277 1125,"Meriton Suites Kent Street, Sydney",220,True,5,528 Kent Street,,
2687,Sydney,3,+61 2 9277 1125,Meriton Suites Mascot Central,435,True,5,"8 Jackson Drive, Mascot New South Wales 2020, Australia",,
2688,Sydney,2,+61 2 9696 2500,Amora Hotel Jamison Sydney,555,False,5,11 Jamison Street,2019-03-09,1
2689,Anaheim,1,+1 714-635-8070,Alamo Inn & Suites,108,False,2,1140 West Katella Avenue,2019-03-09,5
2690,New York,2,+1 212-749-4000,Aloft Harlem,156,False,3,2296 Frederick Douglass Boulevard,2019-03-07,3
2691,New York,1,+1 212-204-3000,6 Columbus - Central Park Hotel,232,True,4,308 West 58th Street,2019-03-09,5
2692,Sydney,1,+61 2 9265 8888,1831 Boutique Hotel,132,True,3,631-635 George Street,2019-03-10,4
2693,London,2,+44 20 7493 4545,45 Park Lane,450,False,5,45 Park Lane,2019-03-02,6
2694,San Francisco,1,+1 415-673-3277,Amsterdam Hostel San Francisco,32,False,1,749 Taylor Street,2019-03-09,5
2695,San Francisco,2,+1 415-673-3277,Amsterdam Hostel San Francisco,105,False,1,749 Taylor Street,2019-03-01,4
2696,Rio de Janeiro,1,+55 21 2548-0011,Atlantico Copacabana Hotel,132,False,2,"Rua Siqueira Campos, 90 - Copacabana",2019-03-04,4
2697,Paris,1,+33 1 84 82 49 09,Ac Hotel By Marriott Paris Porte Maillot,116,False,4,"6 Rue Gustave Charpentier, 75017",2019-03-04,5
2698,London,1,+44 20 7402 0281,Abbey Court Hotel (Hyde Park),216,True,3,Sussex Gardens,2019-03-08,2
2699,London,1,+44 20 7613 9800,Ace Hotel London,128,False,4,100 Shoreditch High Street,2019-03-09,3
2700,San Diego,3,+1 619-297-8800,Days Inn San Diego Hotel Circle Near Seaworld,261,True,3,543 Hotel Circle South,,
2701,San Diego,3,+1 619-298-0511,Handlery Hotel San Diego,324,True,3,950 Hotel Circle North,,
2702,San Diego,1,+1 619-881-6800,Homewood Suites By Hilton San Diego Hotel Circle/Seaworld Area,102,True,3,2201 Hotel Circle South,,
2703,San Diego,3,+1 858-523-0500,Homewood Suites By Hilton San Diego-Del Mar,189,True,3,11025 Vista Sorrento Parkway,,
2704,San Diego,1,+1 619-295-6886,La Quinta Inn & Suites By Wyndham San Diego Seaworld/Zoo,90,True,3,641 Camino del Rio South,,
2705,San Diego,2,+1 619-224-3481,Ocean Villa Inn,84,True,2,5142 West Point Loma Boulevard,,
2706,San Diego,2,+1 619-260-8024,Old Town Inn,156,True,2,4444 Pacific Highway,,
2707,San Diego,1,+1 619-233-7500,Best Western Plus Bayside Inn,270,True,3,555 West Ash Street,2019-03-07,5
2708,Chicago,1,+1 312-981-6600,Ac Hotel By Marriott Chicago Downtown,102,False,3,630 North Rush Street,2019-03-02,6
2709,Sacramento,2,+1 916-929-7900,Courtyard By Marriott Sacramento Cal Expo,342,False,3,1782 Tribute Road,2019-03-07,7
2710,Cape Town,3,+27 21 437 9000,12 Apostles Hotel & Spa,360,False,5,"Victoria Street, Camps Bay",2019-03-01,7
2711,Anaheim,1,+1 714-772-5050,Anaheim Desert Inn And Suites,64,False,2,1600 South Harbor Boulevard,2019-03-07,6
2712,London,2,+44 20 7723 2939,Days Inn By Wyndham London Hyde Park,333,True,3,148-152 Sussex Gardens,,
2713,London,2,+44 20 7834 0367,Hanover Hotel Victoria,216,True,3,30-32 Saint George's Drive,,
2714,Paris,1,+33 1 84 82 49 09,Ac Hotel By Marriott Paris Porte Maillot,312,False,4,"6 Rue Gustave Charpentier, 75017",2019-03-06,4
2715,New York,1,+1 347-696-2500,1 Hotel Brooklyn Bridge,360,True,5,"60 Furman Street, Brooklyn",2019-03-05,6
2716,Vancouver,2,+1 604-254-1000,Atrium Inn Vancouver,189,False,3,2889 East Hastings Street,2019-03-05,4
2717,Rio de Janeiro,1,+55 21 2548-0011,Atlantico Copacabana Hotel,174,False,2,"Rua Siqueira Campos, 90 - Copacabana",,
2718,Rio de Janeiro,1,+55 800 600 0995,Everest Rio Hotel,248,True,4,"Rua Prudente de Morais, 1117 - Ipanema",,
2719,Rio de Janeiro,1,+55 21 3348-1000,Hilton Barra Rio De Janeiro,260,True,5,"Avenida Embaixador Abelardo Bueno, 1430",,
2720,Rio de Janeiro,1,+55 21 2257-1990,Clh Suites Copacabana Domingos Ferreira,243,True,3,"Rua Domingos Ferreira, 71 - Copacabana",2019-03-09,1
2721,New York,1,+1 212-235-1111,11 Howard,63,True,3,11 Howard Street,2019-03-08,3
2722,London,1,+44 20 7402 0281,Abbey Court Hotel (Hyde Park),90,True,3,Sussex Gardens,2019-03-05,6
2723,Paris,1,+33 1 84 82 49 09,Ac Hotel By Marriott Paris Porte Maillot,108,False,4,"6 Rue Gustave Charpentier, 75017",2019-03-01,3
2724,New York,1,+1 347-696-2500,1 Hotel Brooklyn Bridge,155,True,5,"60 Furman Street, Brooklyn",2019-03-11,2
2725,San Francisco,1,+1 877-828-4478,Hotel G,396,True,4,386 Geary Street,2019-03-12,2
2726,Toronto,1,+1 416-663-9500,Best Western Plus Toronto North York Hotel & Suites,117,False,3,"50 Norfinch Drive, North York, Ontario M3N 1X1, Canada",2019-03-02,4
2727,Paris,1,+33 1 87 86 28 00,Fauchon L'HoTel,135,True,5,"4 Boulevard Malesherbes, 75008",,
2728,Paris,2,+33 1 53 23 75 75,Hotel De Sers,360,True,5,"41 Avenue Pierre 1er de Serbie, 75008",,
2729,Paris,1,+33 1 80 50 91 91,HoTel Parister,120,True,5,"19 Rue Saulnier, 75009",,
2730,Paris,3,+33 1 55 35 28 00,La Clef Louvre Paris,570,True,5,"8 Rue de Richelieu, 75001",,
2731,Paris,2,+33 1 58 36 60 60,La ReServe Paris Hotel And Spa,310,True,5,"42 Avenue Gabriel, 75008",,
2732,Paris,3,+33 1 70 83 00 00,Le Roch Hotel & Spa,465,True,5,"28 Rue Saint-Roch, 75001",,
2733,Paris,2,+33 1 53 23 43 43,"Radisson Blu Hotel, Champs-ElyseEs Paris",200,True,5,"78bis Avenue Marceau, 75008",,
2734,Paris,3,+33 1 42 72 20 00,Sinner Paris,465,True,5,"116 Rue du Temple, 75003",,
2735,Paris,1,+33 1 44 30 10 00,Brach Paris,480,True,5,"1-7 Rue Jean Richepin, 75016",2019-03-07,3
2736,Toronto,1,+1 416-663-9500,Best Western Plus Toronto North York Hotel & Suites,117,False,3,"50 Norfinch Drive, North York, Ontario M3N 1X1, Canada",2019-03-03,7
2737,London,1,+44 20 7493 4545,45 Park Lane,165,False,5,45 Park Lane,2019-03-06,4
2738,San Diego,2,+1 619-275-5700,Best Western Mission Bay,186,False,2,2575 Clairemont Drive,,
2739,San Diego,2,+1 619-233-7500,Best Western Plus Bayside Inn,225,True,3,555 West Ash Street,,
2740,San Diego,2,+1 619-222-0561,Best Western Plus Island Palms Hotel & Marina,180,False,3,2051 Shelter Island Drive,,
2741,San Diego,2,+1 619-291-1300,Best Western Seven Seas,225,False,3,411 Hotel Circle South,,
2742,San Diego,2,+1 858-488-4700,Blue Sea Beach Hotel,180,False,3,707 Pacific Beach Drive,,
2743,San Diego,2,+1 619-275-5700,Best Western Mission Bay,156,False,2,2575 Clairemont Drive,2019-03-02,7
2744,Kuala Lumpur,1,+60 3-2144 2200,Concorde Hotel Kuala Lumpur,372,True,4,"2, Jalan Sultan Ismail, Kuala Lumpur, 50250 Kuala Lumpur, Wilayah Persekutuan",,
2745,Kuala Lumpur,1,+60 3-2716 1000,Dorsett Kuala Lumpur,240,True,4,"172, Jalan Imbi, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan",,
2746,Kuala Lumpur,1,+60 3-2148 6888,Hotel Royal Kuala Lumpur,456,True,4,"Jalan Walter Granier, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan",,
2747,Kuala Lumpur,1,+60 3-6419 8688,"Hyatt House Kuala Lumpur, Mont'Kiara",84,True,4,"G-2, Arcoris, No. 10, Jalan Kiara, Mont Kiara, 50480, Wilayah Persekutuan",,
2748,Kuala Lumpur,1,+60 3-2778 3333,Ibis Kuala Lumpur City Centre,200,True,4,"32, Jalan Yap Kwan Seng, 50450",,
2749,Kuala Lumpur,1,+60 3-2785 2828,Melia Kuala Lumpur,148,True,4,"16, Jalan Imbi, 55100",,
2750,Kuala Lumpur,1,+60 3-2720 3888,Oakwood Hotel & Residence Kuala Lumpur,108,True,4,"222, Jalan Ampang, 50450 Kuala Lumpur, Wilayah Persekutuan",,
2751,Kuala Lumpur,1,+60 3-2726 6788,"Oasia Suites Kuala Lumpur, Malaysia",92,True,4,"10, Lorong P Ramlee, Kuala Lumpur, 50250",,
2752,Kuala Lumpur,1,+60 3-2386 0888,Capri By Fraser Kuala Lumpur,160,True,4,"5, Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur, Wilayah Persekutuan",2019-03-03,6
2753,Sydney,1,+61 2 9102 2828,28 Hotel Sydney,324,False,4,"28 Regent Street, Chippendale New South Wales 2008, Australia",2019-03-02,2
2754,London,1,+44 20 7493 4545,45 Park Lane,540,False,5,45 Park Lane,2019-03-04,7
2755,Long Beach,1,+1 562-599-5555,Best Western Of Long Beach,279,False,3,1725 Long Beach Boulevard,2019-03-01,6
2756,Atlanta,1,+1 470-231-3030,Ac Hotel By Marriott Atlanta Buckhead At Phipps Plaza,128,False,4,3600 Wieuca Road Northeast,2019-03-11,2
2757,London,1,+44 20 7493 4545,45 Park Lane,135,False,5,45 Park Lane,2019-03-05,5
2758,Paris,1,+33 1 44 72 42 00,Aparthotel Adagio Access Paris La Villette,198,False,3,"28bis Avenue Corentin Cariou, 75019",2019-03-07,6
2759,Paris,2,+33 1 44 72 42 00,Aparthotel Adagio Access Paris La Villette,174,False,3,"28bis Avenue Corentin Cariou, 75019",2019-03-01,5
2760,Kuala Lumpur,3,+60 3-2268 3888,Alila Bangsar,555,False,5,"East Side, 58, Jalan Ang Seng, Brickfields, 50470",2019-03-10,4
2761,Portland,3,+1 503-200-5678,Aloft Portland Airport At Cascade Station,207,False,3,9920 Northeast Cascades Parkway,2019-03-10,3
