,departure_date,departure_time,destination,destination_station_name,fare_type,group_size,origin,origin_station_name,price
5895,2019-03-03,12:30,Seattle,King Street Station,Flexible,4,Vancouver,Pacific Central Station,48
5896,2019-03-03,17:50,Seattle,King Street Station,Flexible,4,Vancouver,Pacific Central Station,49
5897,2019-03-03,18:30,Seattle,King Street Station,Flexible,4,Vancouver,Pacific Central Station,45
5898,2019-03-03,18:40,Seattle,King Street Station,Flexible,4,Vancouver,Pacific Central Station,48
5899,2019-03-03,19:10,Seattle,King Street Station,Flexible,4,Vancouver,Pacific Central Station,49
5900,2019-03-02,06:50,San Francisco,Salesforce Transit Center,Economy,1,Long Beach,Downtown Station,45
5901,2019-03-02,07:00,San Francisco,Salesforce Transit Center,Economy,1,Long Beach,Downtown Station,49
5902,2019-03-02,08:30,San Francisco,Salesforce Transit Center,Economy,1,Long Beach,Downtown Station,50
5903,2019-03-02,10:20,San Francisco,Salesforce Transit Center,Economy,1,Long Beach,Downtown Station,48
5904,2019-03-02,10:30,San Francisco,Salesforce Transit Center,Economy,1,Long Beach,Downtown Station,47
5905,2019-03-02,19:00,San Francisco,Salesforce Transit Center,Economy,1,Long Beach,Downtown Station,49
5906,2019-03-02,19:30,San Francisco,Salesforce Transit Center,Economy,1,Long Beach,Downtown Station,54
5907,2019-03-01,07:40,San Francisco,Salesforce Transit Center,Economy,1,San Diego,Santa Fe Depot,54
5908,2019-03-01,10:00,San Francisco,Salesforce Transit Center,Economy,1,San Diego,Santa Fe Depot,56
5909,2019-03-01,11:40,San Francisco,Salesforce Transit Center,Economy,1,San Diego,Santa Fe Depot,53
5910,2019-03-01,14:00,San Francisco,Salesforce Transit Center,Economy,1,San Diego,Santa Fe Depot,59
5911,2019-03-01,16:20,San Francisco,Salesforce Transit Center,Economy,1,San Diego,Santa Fe Depot,58
5912,2019-03-01,17:10,San Francisco,Salesforce Transit Center,Economy,1,San Diego,Santa Fe Depot,62
5913,2019-03-03,06:40,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,26
5914,2019-03-03,08:10,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,28
5915,2019-03-03,08:30,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,23
5916,2019-03-03,08:50,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,31
5917,2019-03-03,10:00,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,29
5918,2019-03-03,12:30,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,28
5919,2019-03-03,17:50,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,29
5920,2019-03-03,18:30,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,25
5921,2019-03-03,18:40,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,28
5922,2019-03-03,19:10,Seattle,King Street Station,Economy,1,Vancouver,Pacific Central Station,29
5923,2019-03-03,06:40,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,46
5924,2019-03-03,08:10,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,48
5925,2019-03-03,08:30,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,43
5926,2019-03-03,08:50,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,51
5927,2019-03-03,10:00,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,49
5928,2019-03-03,12:30,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,48
5929,2019-03-03,17:50,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,49
5930,2019-03-03,18:30,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,45
5931,2019-03-03,18:40,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,48
5932,2019-03-03,19:10,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,49
5933,2019-03-02,18:00,San Francisco,Salesforce Transit Center,Economy,1,Sacramento,Sacramento Valley Station,21
5934,2019-03-01,08:30,New York,Port Authority Station,Economy,2,Philadelphia,Intercity Terminal,24
5935,2019-03-01,10:10,New York,Port Authority Station,Economy,2,Philadelphia,Intercity Terminal,22
5936,2019-03-01,10:20,New York,Port Authority Station,Economy,2,Philadelphia,Intercity Terminal,24
5937,2019-03-01,11:50,New York,Port Authority Station,Economy,2,Philadelphia,Intercity Terminal,19
5938,2019-03-01,14:00,New York,Port Authority Station,Economy,2,Philadelphia,Intercity Terminal,19
5939,2019-03-01,16:10,New York,Port Authority Station,Economy,2,Philadelphia,Intercity Terminal,20
5940,2019-03-01,17:30,New York,Port Authority Station,Economy,2,Philadelphia,Intercity Terminal,24
5941,2019-03-06,10:10,Anaheim,Anaheim Intermodal Center,Economy,1,San Diego,Santa Fe Depot,25
5942,2019-03-06,10:40,Anaheim,Anaheim Intermodal Center,Economy,1,San Diego,Santa Fe Depot,22
5943,2019-03-06,13:20,Anaheim,Anaheim Intermodal Center,Economy,1,San Diego,Santa Fe Depot,24
5944,2019-03-06,14:00,Anaheim,Anaheim Intermodal Center,Economy,1,San Diego,Santa Fe Depot,22
5945,2019-03-06,14:10,Anaheim,Anaheim Intermodal Center,Economy,1,San Diego,Santa Fe Depot,24
5946,2019-03-06,16:50,Anaheim,Anaheim Intermodal Center,Economy,1,San Diego,Santa Fe Depot,23
5947,2019-03-06,18:00,Anaheim,Anaheim Intermodal Center,Economy,1,San Diego,Santa Fe Depot,21
5948,2019-03-06,18:10,Anaheim,Anaheim Intermodal Center,Economy,1,San Diego,Santa Fe Depot,23
5949,2019-03-06,18:40,Anaheim,Anaheim Intermodal Center,Economy,1,San Diego,Santa Fe Depot,25
5950,2019-03-02,08:10,New York,Port Authority Station,Economy,3,Washington,Union Station,32
5951,2019-03-02,08:20,New York,Port Authority Station,Economy,3,Washington,Union Station,34
5952,2019-03-02,11:10,New York,Port Authority Station,Economy,3,Washington,Union Station,35
5953,2019-03-02,12:00,New York,Port Authority Station,Economy,3,Washington,Union Station,38
5954,2019-03-02,12:30,New York,Port Authority Station,Economy,3,Washington,Union Station,34
5955,2019-03-02,13:40,New York,Port Authority Station,Economy,3,Washington,Union Station,32
5956,2019-03-02,14:00,New York,Port Authority Station,Economy,3,Washington,Union Station,33
5957,2019-03-02,19:30,New York,Port Authority Station,Economy,3,Washington,Union Station,35
5958,2019-03-09,06:10,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,13
5959,2019-03-09,08:40,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,12
5960,2019-03-09,09:10,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,12
5961,2019-03-09,11:20,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,13
5962,2019-03-09,12:10,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,10
5963,2019-03-09,13:30,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,12
5964,2019-03-09,13:50,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,12
5965,2019-03-09,16:10,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,12
5966,2019-03-09,17:00,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,12
5967,2019-03-09,17:20,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,13
5968,2019-03-11,07:40,Philadelphia,Intercity Terminal,Economy extra,3,New York,Port Authority Station,32
5969,2019-03-11,08:00,Philadelphia,Intercity Terminal,Economy extra,3,New York,Port Authority Station,31
5970,2019-03-11,11:30,Philadelphia,Intercity Terminal,Economy extra,3,New York,Port Authority Station,32
5971,2019-03-11,14:10,Philadelphia,Intercity Terminal,Economy extra,3,New York,Port Authority Station,28
5972,2019-03-11,16:30,Philadelphia,Intercity Terminal,Economy extra,3,New York,Port Authority Station,28
5973,2019-03-11,18:30,Philadelphia,Intercity Terminal,Economy extra,3,New York,Port Authority Station,31
5974,2019-03-11,19:40,Philadelphia,Intercity Terminal,Economy extra,3,New York,Port Authority Station,36
5975,2019-03-11,07:40,Philadelphia,Intercity Terminal,Economy extra,4,New York,Port Authority Station,32
5976,2019-03-11,08:00,Philadelphia,Intercity Terminal,Economy extra,4,New York,Port Authority Station,31
5977,2019-03-11,11:30,Philadelphia,Intercity Terminal,Economy extra,4,New York,Port Authority Station,32
5978,2019-03-11,14:10,Philadelphia,Intercity Terminal,Economy extra,4,New York,Port Authority Station,28
5979,2019-03-11,16:30,Philadelphia,Intercity Terminal,Economy extra,4,New York,Port Authority Station,28
5980,2019-03-11,18:30,Philadelphia,Intercity Terminal,Economy extra,4,New York,Port Authority Station,31
5981,2019-03-08,06:40,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,27
5982,2019-03-08,07:40,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,24
5983,2019-03-08,08:40,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,26
5984,2019-03-08,08:50,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,25
5985,2019-03-08,10:10,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,25
5986,2019-03-08,12:30,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,28
5987,2019-03-08,14:00,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,26
5988,2019-03-08,16:20,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,27
5989,2019-03-08,19:10,Vancouver,Pacific Central Station,Economy,4,Seattle,King Street Station,27
5990,2019-03-09,08:10,New York,Port Authority Station,Economy extra,2,Washington,Union Station,43
5991,2019-03-09,08:20,New York,Port Authority Station,Economy extra,2,Washington,Union Station,52
5992,2019-03-09,11:10,New York,Port Authority Station,Economy extra,2,Washington,Union Station,50
5993,2019-03-09,12:00,New York,Port Authority Station,Economy extra,2,Washington,Union Station,48
5994,2019-03-09,12:30,New York,Port Authority Station,Economy extra,2,Washington,Union Station,49
5995,2019-03-09,13:40,New York,Port Authority Station,Economy extra,2,Washington,Union Station,47
5996,2019-03-09,14:00,New York,Port Authority Station,Economy extra,2,Washington,Union Station,49
5997,2019-03-02,06:40,Seattle,King Street Station,Flexible,2,Vancouver,Pacific Central Station,48
5998,2019-03-02,08:10,Seattle,King Street Station,Flexible,2,Vancouver,Pacific Central Station,46
5999,2019-03-02,08:30,Seattle,King Street Station,Flexible,2,Vancouver,Pacific Central Station,45
6000,2019-03-02,08:50,Seattle,King Street Station,Flexible,2,Vancouver,Pacific Central Station,49
6001,2019-03-02,10:00,Seattle,King Street Station,Flexible,2,Vancouver,Pacific Central Station,47
6002,2019-03-02,12:30,Seattle,King Street Station,Flexible,2,Vancouver,Pacific Central Station,50
6003,2019-03-02,17:50,Seattle,King Street Station,Flexible,2,Vancouver,Pacific Central Station,48
6004,2019-03-02,18:30,Seattle,King Street Station,Flexible,2,Vancouver,Pacific Central Station,45
6005,2019-03-02,18:40,Seattle,King Street Station,Flexible,2,Vancouver,Pacific Central Station,46
6006,2019-03-02,19:10,Seattle,King Street Station,Flexible,2,Vancouver,Pacific Central Station,50
6007,2019-03-10,10:50,San Diego,Santa Fe Depot,Economy,3,Sacramento,Sacramento Valley Station,80
6008,2019-03-10,11:00,San Diego,Santa Fe Depot,Economy,3,Sacramento,Sacramento Valley Station,78
6009,2019-03-10,12:50,San Diego,Santa Fe Depot,Economy,3,Sacramento,Sacramento Valley Station,65
6010,2019-03-10,13:00,San Diego,Santa Fe Depot,Economy,3,Sacramento,Sacramento Valley Station,78
6011,2019-03-10,13:20,San Diego,Santa Fe Depot,Economy,3,Sacramento,Sacramento Valley Station,80
6012,2019-03-10,13:30,San Diego,Santa Fe Depot,Economy,3,Sacramento,Sacramento Valley Station,76
6013,2019-03-10,19:50,San Diego,Santa Fe Depot,Economy,3,Sacramento,Sacramento Valley Station,74
6014,2019-03-06,10:50,San Francisco,Salesforce Transit Center,Economy,1,Las Vegas,Union Plaza,50
6015,2019-03-06,12:50,San Francisco,Salesforce Transit Center,Economy,1,Las Vegas,Union Plaza,64
6016,2019-03-06,14:40,San Francisco,Salesforce Transit Center,Economy,1,Las Vegas,Union Plaza,56
6017,2019-03-06,14:50,San Francisco,Salesforce Transit Center,Economy,1,Las Vegas,Union Plaza,50
6018,2019-03-06,15:50,San Francisco,Salesforce Transit Center,Economy,1,Las Vegas,Union Plaza,55
6019,2019-03-06,19:40,San Francisco,Salesforce Transit Center,Economy,1,Las Vegas,Union Plaza,46
6020,2019-03-11,06:00,San Diego,Santa Fe Depot,Economy,2,Anaheim,Anaheim Intermodal Center,26
6021,2019-03-08,06:40,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,49
6022,2019-03-08,08:10,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,48
6023,2019-03-08,08:30,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,49
6024,2019-03-08,08:50,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,45
6025,2019-03-08,10:00,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,47
6026,2019-03-08,12:30,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,48
6027,2019-03-08,17:50,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,45
6028,2019-03-08,18:30,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,47
6029,2019-03-08,18:40,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,46
6030,2019-03-08,19:10,Seattle,King Street Station,Flexible,1,Vancouver,Pacific Central Station,51
6031,2019-03-01,08:10,Seattle,King Street Station,Economy,3,Vancouver,Pacific Central Station,30
6032,2019-03-07,10:50,San Francisco,Salesforce Transit Center,Economy,1,Las Vegas,Union Plaza,52
6033,2019-03-07,12:50,San Francisco,Salesforce Transit Center,Economy,1,Las Vegas,Union Plaza,51
6034,2019-03-07,14:40,San Francisco,Salesforce Transit Center,Economy,1,Las Vegas,Union Plaza,55
6035,2019-03-07,14:50,San Francisco,Salesforce Transit Center,Economy,1,Las Vegas,Union Plaza,50
6036,2019-03-07,15:50,San Francisco,Salesforce Transit Center,Economy,1,Las Vegas,Union Plaza,56
6037,2019-03-07,19:40,San Francisco,Salesforce Transit Center,Economy,1,Las Vegas,Union Plaza,56
6038,2019-03-07,07:20,Sacramento,Sacramento Valley Station,Economy,1,Las Vegas,Union Plaza,88
6039,2019-03-07,07:50,Sacramento,Sacramento Valley Station,Economy,1,Las Vegas,Union Plaza,57
6040,2019-03-07,10:50,Sacramento,Sacramento Valley Station,Economy,1,Las Vegas,Union Plaza,69
6041,2019-03-07,12:50,Sacramento,Sacramento Valley Station,Economy,1,Las Vegas,Union Plaza,67
6042,2019-03-07,07:50,Sacramento,Sacramento Valley Station,Economy,2,Las Vegas,Union Plaza,57
6043,2019-03-11,07:00,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,25
6044,2019-03-11,08:40,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,29
6045,2019-03-11,10:30,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,23
6046,2019-03-11,11:30,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,24
6047,2019-03-11,11:40,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,24
6048,2019-03-11,11:50,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,25
6049,2019-03-11,13:00,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,25
6050,2019-03-11,15:40,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,25
6051,2019-03-11,15:50,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,23
6052,2019-03-11,19:40,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,24
6053,2019-03-11,07:00,San Diego,Santa Fe Depot,Economy,2,Long Beach,Downtown Station,25
6054,2019-03-03,07:40,San Francisco,Salesforce Transit Center,Flexible,1,Sacramento,Sacramento Valley Station,41
6055,2019-03-03,08:30,San Francisco,Salesforce Transit Center,Flexible,1,Sacramento,Sacramento Valley Station,41
6056,2019-03-03,10:20,San Francisco,Salesforce Transit Center,Flexible,1,Sacramento,Sacramento Valley Station,42
6057,2019-03-03,10:50,San Francisco,Salesforce Transit Center,Flexible,1,Sacramento,Sacramento Valley Station,44
6058,2019-03-03,11:00,San Francisco,Salesforce Transit Center,Flexible,1,Sacramento,Sacramento Valley Station,42
6059,2019-03-03,12:50,San Francisco,Salesforce Transit Center,Flexible,1,Sacramento,Sacramento Valley Station,43
6060,2019-03-03,13:00,San Francisco,Salesforce Transit Center,Flexible,1,Sacramento,Sacramento Valley Station,43
6061,2019-03-03,13:20,San Francisco,Salesforce Transit Center,Flexible,1,Sacramento,Sacramento Valley Station,44
6062,2019-03-03,17:50,San Francisco,Salesforce Transit Center,Flexible,1,Sacramento,Sacramento Valley Station,43
6063,2019-03-03,18:00,San Francisco,Salesforce Transit Center,Flexible,1,Sacramento,Sacramento Valley Station,42
6064,2019-03-03,07:40,San Francisco,Salesforce Transit Center,Flexible,4,Sacramento,Sacramento Valley Station,41
6065,2019-03-03,08:30,San Francisco,Salesforce Transit Center,Flexible,4,Sacramento,Sacramento Valley Station,41
6066,2019-03-03,10:20,San Francisco,Salesforce Transit Center,Flexible,4,Sacramento,Sacramento Valley Station,42
6067,2019-03-03,10:50,San Francisco,Salesforce Transit Center,Flexible,4,Sacramento,Sacramento Valley Station,44
6068,2019-03-03,11:00,San Francisco,Salesforce Transit Center,Flexible,4,Sacramento,Sacramento Valley Station,42
6069,2019-03-03,12:50,San Francisco,Salesforce Transit Center,Flexible,4,Sacramento,Sacramento Valley Station,43
6070,2019-03-03,13:00,San Francisco,Salesforce Transit Center,Flexible,4,Sacramento,Sacramento Valley Station,43
6071,2019-03-03,13:20,San Francisco,Salesforce Transit Center,Flexible,4,Sacramento,Sacramento Valley Station,44
6072,2019-03-03,17:50,San Francisco,Salesforce Transit Center,Flexible,4,Sacramento,Sacramento Valley Station,43
6073,2019-03-03,18:00,San Francisco,Salesforce Transit Center,Flexible,4,Sacramento,Sacramento Valley Station,42
