,city,date,event_name,time,venue,venue_address,number_of_tickets,category,event_type
3271,New York,2019-03-13,Americo,19:30,La Boom,"56-15 Northern Boulevard, Woodside",1,,
3272,San Diego,2019-03-11,Alejandro Sanz,19:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,3,,
3273,Los Angeles,2019-03-10,Bill Callahan,18:30,Lodge Room,"104 N. Ave 56, 2nd Floor",3,,
3274,Philadelphia,2019-03-04,Conan Gray,17:30,The Fillmore Philadelphia,29 East Allen Street,3,,
3275,San Francisco,2019-03-08,Giants Vs Brewers,19:00,Oracle Park,24 Willie Mays Plaza,4,,
3276,San Diego,2019-03-14,Padres Vs Diamondbacks,19:00,Petco Park,100 Park Boulevard,4,,
3277,Toronto,2019-03-05,Toronto Fc Vs Impact,18:30,BMO Field,170 Princes' Boulevard,,Soccer,Sports
3278,Toronto,2019-03-05,Toronto Fc Vs Rapids,18:00,BMO Field,170 Princes' Boulevard,,Soccer,Sports
3279,Toronto,2019-03-05,Blue Jays Vs Orioles,17:30,Rogers Centre,1 Blue Jays Way,3,,
3280,San Francisco,2019-03-07,Giants Vs Marlins,17:30,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
3281,San Francisco,2019-03-13,Giants Vs Nationals,19:00,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
3282,Philadelphia,2019-03-03,Girl In Red,18:00,The Foundry,29 East Allen Street 2nd Floor,,Pop,Music
3283,Philadelphia,2019-03-03,Tuxedo,17:30,The Foundry,29 East Allen Street 2nd Floor,,Pop,Music
3284,Philadelphia,2019-03-03,Girl In Red,18:00,The Foundry,29 East Allen Street 2nd Floor,1,,
3285,Phoenix,2019-03-14,Arizona Vs La Dodgers,19:00,Chase Field,401 East Jefferson Street,3,,
3286,Atlanta,2019-03-11,United Vs Red Bulls,19:30,Mercedes-Benz Stadium,1 AMB Drive Northwest,4,,
3287,Sydney,2019-03-14,Melbourne Knights Vs Avondale,19:00,Football Federation Australia,1 Oxford Street,,Soccer,Sports
3288,Sydney,2019-03-14,Melbourne Knights Vs Avondale,19:00,Football Federation Australia,1 Oxford Street,3,,
3289,New York,2019-03-11,Mets Vs Braves,17:00,Citi Field,123-01 Roosevelt Avenue,1,,
3290,Philadelphia,2019-03-10,Phillies Vs Diamondbacks,19:00,Citizens Bank Park,1 Citizens Bank Way,1,,
3291,Atlanta,2019-03-14,Falcons Vs Jaguars,17:30,Mercedes-Benz Stadium,1 AMB Drive Northwest,4,,
3292,New York,2019-03-07,Buddy Guy,17:00,Sony Hall,235 West 46th Street,,Blues,Music
3293,New York,2019-03-07,Laura Osnes,19:00,Sony Hall,235 West 46th Street,,Classical,Music
3294,New York,2019-03-07,Low,18:30,Murmrr,"17 Eastern Parkway, Brooklyn",,Rock,Music
3295,New York,2019-03-07,Madonna Brooklyn,19:00,BAM Howard Gilman Opera House,"Peter Jay Sharp Building, 30 Lafayette Avenue, Brooklyn",,Pop,Music
3296,New York,2019-03-07,Panteon Rococo,17:30,Sony Hall,235 West 46th Street,,Rock,Music
3297,New York,2019-03-07,Russian Circles,18:00,Warsaw,"261 Driggs Avenue, Brooklyn",,Rock,Music
3298,New York,2019-03-07,Blackbear,17:00,Pier 17,89 South Street,4,,
3299,Vancouver,2019-03-03,Billy Idol,17:00,PNE Amphitheatre,2901 East Hastings Street,3,,
3300,Philadelphia,2019-03-04,Owls Vs Knights,18:30,Lincoln Financial Field,1 Lincoln Financial Field Way,4,,
3301,New York,2019-03-04,Mets Vs Braves,19:00,Citi Field,123-01 Roosevelt Avenue,2,,
3302,Los Angeles,2019-03-02,Kishi Bashi,17:00,Masonic Lodge at Hollywood Forever,5970 Santa Monica Boulevard,4,,
3303,Los Angeles,2019-03-09,Girl In Red,17:30,The Teragram Ballroom,1234 West 7th Street,,Pop,Music
3304,Los Angeles,2019-03-09,Girl In Red,17:30,The Teragram Ballroom,1234 West 7th Street,4,,
3305,San Francisco,2019-03-10,Giants Vs Nationals,18:30,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
3306,San Francisco,2019-03-10,Giants Vs Rockies,17:00,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
3307,San Francisco,2019-03-10,Giants Vs Nationals,18:30,Oracle Park,24 Willie Mays Plaza,4,,
3308,Philadelphia,2019-03-13,Toto,17:30,The Met Philadelphia,858 North Broad Street,4,,
3309,Los Angeles,2019-03-09,Gloryhammer,19:00,1720(tm),1720 East 16th Street,,Rock,Music
3310,Los Angeles,2019-03-09,Murder City Devils,19:00,The Teragram Ballroom,1234 West 7th Street,,Rock,Music
3311,Los Angeles,2019-03-09,Toe,17:30,Masonic Lodge at Hollywood Forever,5970 Santa Monica Boulevard,2,,
3312,Vancouver,2019-03-09,Beach Boys,17:00,PNE Amphitheatre,2901 East Hastings Street,,Pop,Music
3313,Vancouver,2019-03-09,Smokey Robinson,17:30,PNE Amphitheatre,2901 East Hastings Street,,Blues,Music
3314,Vancouver,2019-03-09,Zz Top,18:30,PNE Amphitheatre,2901 East Hastings Street,4,,
3315,New York,2019-03-04,Mets Vs Phillies,17:30,Citi Field,123-01 Roosevelt Avenue,1,,
3316,New York,2019-03-12,Ben Harper,18:00,Pier 17,89 South Street,2,,
3317,Berkeley,2019-03-03,Golden Bears Vs Cougars,19:00,California Memorial Stadium,2227 Piedmont Avenue,,Football,Sports
3318,Berkeley,2019-03-11,Golden Bears Vs Trojans,18:00,California Memorial Stadium,2227 Piedmont Avenue,,Football,Sports
3319,Oakland,2019-03-11,Raiders Vs Chiefs,18:30,Oakland-Alameda County Coliseum,7000 Coliseum Way,,Football,Sports
3320,Toronto,2019-03-04,Toronto Fc Vs Impact,17:00,BMO Field,170 Princes' Boulevard,,Soccer,Sports
3321,Philadelphia,2019-03-14,Eagles Vs Cowboys,18:30,Lincoln Financial Field,1 Lincoln Financial Field Way,,Football,Sports
3322,Philadelphia,2019-03-14,Owls Vs Knights,17:00,Lincoln Financial Field,1 Lincoln Financial Field Way,,Football,Sports
3323,Philadelphia,2019-03-14,Phillies Vs Braves,17:00,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
3324,Atlanta,2019-03-03,Taking Back Sunday,17:00,Kenny's Alley,50 Upper Alabama Street,,Rock,Music
3325,Anaheim,2019-03-08,Angels Vs Astros,18:00,Angel Stadium of Anaheim,2000 East Gene Autry Way,,Baseball,Sports
3326,Anaheim,2019-03-08,Angels Vs Mariners,17:00,Angel Stadium of Anaheim,2000 East Gene Autry Way,,Baseball,Sports
3327,Oakland,2019-03-06,Raiders Vs Lions,19:30,Oakland-Alameda County Coliseum,7000 Coliseum Way,,Football,Sports
3328,Oakland,2019-03-06,Raiders Vs Titans,18:00,Oakland-Alameda County Coliseum,7000 Coliseum Way,,Football,Sports
3329,Atlanta,2019-03-06,Falcons Vs Buccaneers,19:00,Mercedes-Benz Stadium,1 AMB Drive Northwest,,Football,Sports
3330,Atlanta,2019-03-06,Yellow Jackets Vs Panthers,19:00,Bobby Dodd Stadium at Historic Grant Field,177 North Avenue Northwest,,Football,Sports
3331,Vancouver,2019-03-04,Last Dinosaurs,19:00,Imperial Vancouver,319 Main Street,,Electronica,Music
3332,Vancouver,2019-03-04,Smokey Robinson,19:00,PNE Amphitheatre,2901 East Hastings Street,,Blues,Music
3333,Vancouver,2019-03-04,Styx,17:00,PNE Amphitheatre,2901 East Hastings Street,,Rock,Music
3334,Los Angeles,2019-03-02,Girl In Red,18:30,The Teragram Ballroom,1234 West 7th Street,,Pop,Music
3335,Vancouver,2019-03-09,Whitecaps Vs Colorado Rapids,17:00,BC Place,777 Pacific Boulevard,,Soccer,Sports
3336,Vancouver,2019-03-09,Whitecaps Vs Kansas City,19:00,BC Place,777 Pacific Boulevard,,Soccer,Sports
3337,Atlanta,2019-03-04,Falcons Vs Jaguars,19:30,Mercedes-Benz Stadium,1 AMB Drive Northwest,,Football,Sports
3338,Atlanta,2019-03-04,Panthers Vs Mountaineers,18:00,Georgia State Stadium,755 Hank Aaron Drive Southeast,,Basketball,Sports
3339,Atlanta,2019-03-04,Panthers Vs Paladins,17:00,Georgia State Stadium,755 Hank Aaron Drive Southeast,,Basketball,Sports
3340,Atlanta,2019-03-04,Yellow Jackets Vs Bulldogs,17:00,Bobby Dodd Stadium at Historic Grant Field,177 North Avenue Northwest,,Football,Sports
3341,Philadelphia,2019-03-03,Don Broco,17:00,The Foundry,29 East Allen Street 2nd Floor,,Rock,Music
3342,London,2019-03-03,Shakey Graves,19:00,The Dome,2A Dartmouth Park Hill,,Blues,Music
3343,San Jose,2019-03-06,Cruz Azul Vs Atlas,19:00,Avaya Stadium,1145 Coleman Avenue,,Soccer,Sports
3344,Philadelphia,2019-03-06,Phillies Vs Diamondbacks,17:30,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
3345,Philadelphia,2019-03-06,Phillies Vs Pirates,18:30,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
3346,Philadelphia,2019-03-06,Blueface,17:00,The Fillmore Philadelphia,29 East Allen Street,,Hip Hop,Music
3347,Philadelphia,2019-03-06,Nav With Killy,17:00,The Fillmore Philadelphia,29 East Allen Street,,Hip Hop,Music
3348,Philadelphia,2019-03-06,Toto,17:00,The Met Philadelphia,858 North Broad Street,,Pop,Music
3349,Portland,2019-03-12,Timbers Vs Earthquakes,17:30,Providence Park,1844 Southwest Morrison Street,,Soccer,Sports
3350,Portland,2019-03-12,Timbers Vs Rsl,19:30,Providence Park,1844 Southwest Morrison Street,,Soccer,Sports
3351,Philadelphia,2019-03-07,Conan Gray,18:00,The Fillmore Philadelphia,29 East Allen Street,,Pop,Music
3352,Philadelphia,2019-03-07,Tuxedo,18:00,The Foundry,29 East Allen Street 2nd Floor,,Pop,Music
3353,Toronto,2019-03-13,Toronto Fc Vs Crew,18:00,BMO Field,170 Princes' Boulevard,,Soccer,Sports
3354,Phoenix,2019-03-06,Greensky Bluegrass,18:30,The Van Buren,401 West Van Buren Street,,Blues,Music
3355,Toronto,2019-03-04,Blue Jays Vs Astros,19:30,Rogers Centre,1 Blue Jays Way,,Baseball,Sports
3356,Toronto,2019-03-04,Blue Jays Vs Rangers,19:30,Rogers Centre,1 Blue Jays Way,,Baseball,Sports
3357,Toronto,2019-03-04,Blue Jays Vs Rays,18:00,Rogers Centre,1 Blue Jays Way,,Baseball,Sports
3358,Atlanta,2019-03-05,Panthers Vs Jaguars,19:30,Georgia State Stadium,755 Hank Aaron Drive Southeast,,Basketball,Sports
3359,Oakland,2019-03-13,Raiders Vs Bengals,17:30,Oakland-Alameda County Coliseum,7000 Coliseum Way,,Football,Sports
3360,Oakland,2019-03-13,Raiders Vs Jaguars,17:30,Oakland-Alameda County Coliseum,7000 Coliseum Way,,Football,Sports
3361,Washington D.C.,2019-03-14,Nationals Vs Diamondbacks,18:30,Nationals Park,1500 South Capitol Street Southeast,,Baseball,Sports
3362,Washington D.C.,2019-03-14,Nationals Vs Dodgers,19:30,Nationals Park,1500 South Capitol Street Southeast,,Baseball,Sports
3363,Washington D.C.,2019-03-14,Nationals Vs Indians,19:30,Nationals Park,1500 South Capitol Street Southeast,,Baseball,Sports
3364,Washington D.C.,2019-03-14,Nationals Vs Royals,18:00,Nationals Park,1500 South Capitol Street Southeast,,Baseball,Sports
3365,Washington D.C.,2019-03-14,Nationals Vs White Sox,19:30,Nationals Park,1500 South Capitol Street Southeast,,Baseball,Sports
3366,Atlanta,2019-03-05,Yellow Jackets Vs Bulldogs,18:30,Bobby Dodd Stadium at Historic Grant Field,177 North Avenue Northwest,,Football,Sports
3367,Atlanta,2019-03-05,Yellow Jackets Vs Hokies,17:30,Bobby Dodd Stadium at Historic Grant Field,177 North Avenue Northwest,,Football,Sports
3368,Portland,2019-03-11,Kishi Bashi,17:00,The Old Church Concert Hall,1422 Southwest 11th Avenue,,Electronica,Music
3369,Portland,2019-03-11,Kishi Bashi,17:00,The Old Church Concert Hall,1422 Southwest 11th Avenue,4,,
3370,Washington D.C.,2019-03-04,Nationals Vs Braves,19:00,Nationals Park,1500 South Capitol Street Southeast,3,,
3371,Chicago,2019-03-01,Billy Currington,18:30,Gallagher Way,3635 North Clark Street,,Country,Music
3372,Chicago,2019-03-12,The Buttertones,17:30,Chop Shop,2033 West North Avenue,1,,
3373,London,2019-03-06,Wallows,17:00,Electric Brixton,Town Hall Parade,2,,
3374,Washington D.C.,2019-03-11,Nationals Vs Braves,19:30,Nationals Park,1500 South Capitol Street Southeast,4,,
3375,Washington D.C.,2019-03-14,Carbon Leaf,19:00,Union Stage,"740 Water Street Southwest, Washington, District of Columbia 20024, United States",,Blues,Music
3376,Washington D.C.,2019-03-14,Nicole Belanus Washington,17:00,Pearl Street Warehouse,"33 Pearl Street Southwest, Washington, District of Columbia 20024, United States",,Blues,Music
3377,Washington D.C.,2019-03-14,Thenewdeal,19:30,Union Stage,"740 Water Street Southwest, Washington, District of Columbia 20024, United States",,Electronica,Music
3378,Washington D.C.,2019-03-14,Thenewdeal,19:30,Union Stage,"740 Water Street Southwest, Washington, District of Columbia 20024, United States",3,,
3379,Atlanta,2019-03-05,Gorgasm,17:30,Kenny's Alley,50 Upper Alabama Street,,Rock,Music
3380,Atlanta,2019-03-13,Taking Back Sunday,19:00,Kenny's Alley,50 Upper Alabama Street,2,,
3381,Philadelphia,2019-03-09,Phillies Vs Braves,19:30,Citizens Bank Park,1 Citizens Bank Way,3,,
3382,Atlanta,2019-03-11,Falcons Vs Buccaneers,18:00,Mercedes-Benz Stadium,1 AMB Drive Northwest,3,,
3383,Belvedere,2019-03-11,Chanticleer Concert,18:30,St. Stephen's Episcopal Church,3 Bayview Avenue,4,,
3384,Los Angeles,2019-03-14,Jordan Rakei,17:30,Regent Theater DTLA,448 South Main Street,4,,
3385,Vancouver,2019-03-14,Beach Boys,18:30,PNE Amphitheatre,2901 East Hastings Street,3,,
3386,Berkeley,2019-03-12,Phutureprimitive,19:00,Cornerstone Craft Beer & Live Music,2367 Shattuck Avenue,4,,
3387,New York,2019-03-06,Chemical Brothers,19:00,Forest Hills Stadium,"1 Tennis Place, Forest Hills",4,,
3388,Philadelphia,2019-03-13,Owls Vs Knights,17:00,Lincoln Financial Field,1 Lincoln Financial Field Way,2,,
3389,Los Angeles,2019-03-01,Girl In Red,19:00,The Teragram Ballroom,1234 West 7th Street,1,,
3390,Philadelphia,2019-03-08,Blueface,17:00,The Fillmore Philadelphia,29 East Allen Street,1,,
3391,Anaheim,2019-03-07,Angels Vs Astros,17:00,Angel Stadium of Anaheim,2000 East Gene Autry Way,2,,
3392,London,2019-03-01,Crystal Lake,18:00,Boston Music Room,178 Junction Road,,Rock,Music
3393,London,2019-03-01,Crystal Lake,18:00,Boston Music Room,178 Junction Road,2,,
3394,San Francisco,2019-03-08,Matt Corby,18:30,August Hall,420 Mason Street,3,,
3395,Oakland,2019-03-14,Raiders Vs Lions,17:00,Oakland-Alameda County Coliseum,7000 Coliseum Way,,Football,Sports
3396,Oakland,2019-03-14,Raiders Vs Titans,17:00,Oakland-Alameda County Coliseum,7000 Coliseum Way,,Football,Sports
3397,Oakland,2019-03-14,Raiders Vs Titans,17:00,Oakland-Alameda County Coliseum,7000 Coliseum Way,2,,
3398,Chicago,2019-03-06,Cubs Vs Brewers,18:00,Wrigley Field,1060 West Addison Street,,Baseball,Sports
3399,Chicago,2019-03-06,Cubs Vs Brewers,18:00,Wrigley Field,1060 West Addison Street,1,,
3400,New York,2019-03-12,Ben Harper,18:00,Pier 17,89 South Street,4,,
3401,Los Angeles,2019-03-11,Murder City Devils,19:30,The Teragram Ballroom,1234 West 7th Street,1,,
3402,Chicago,2019-03-12,Cubs Vs Mariners,18:00,Wrigley Field,1060 West Addison Street,1,,
3403,Phoenix,2019-03-12,Diamondbacks Vs Brewers,18:00,Chase Field,401 East Jefferson Street,,Baseball,Sports
3404,Phoenix,2019-03-12,Diamondbacks Vs Mets,18:30,Chase Field,401 East Jefferson Street,,Baseball,Sports
3405,Phoenix,2019-03-12,Diamondbacks Vs Reds,17:30,Chase Field,401 East Jefferson Street,,Baseball,Sports
3406,Phoenix,2019-03-12,Diamondbacks Vs Rockies,18:00,Chase Field,401 East Jefferson Street,,Baseball,Sports
3407,Phoenix,2019-03-12,Diamondbacks Vs Brewers,18:00,Chase Field,401 East Jefferson Street,1,,
3408,Vancouver,2019-03-08,Smokey Robinson,17:00,PNE Amphitheatre,2901 East Hastings Street,,Blues,Music
3409,Vancouver,2019-03-08,Billy Idol,18:30,PNE Amphitheatre,2901 East Hastings Street,3,,
3410,San Diego,2019-03-14,Bastille,17:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,1,,
3411,Atlanta,2019-03-05,Panthers Vs Trojans,18:30,Georgia State Stadium,755 Hank Aaron Drive Southeast,2,,
3412,Phoenix,2019-03-05,The Drums,19:00,The Van Buren,401 West Van Buren Street,,Pop,Music
3413,Phoenix,2019-03-13,Greensky Bluegrass,18:30,The Van Buren,401 West Van Buren Street,1,,
3414,Seattle,2019-03-08,Sounders Vs Revolution,18:30,CenturyLink Field,800 Occidental Avenue South,,Soccer,Sports
3415,Seattle,2019-03-08,Sounders Vs Timbers,17:00,CenturyLink Field,800 Occidental Avenue South,,Soccer,Sports
3416,Philadelphia,2019-03-10,Eagles Vs Cowboys,17:00,Lincoln Financial Field,1 Lincoln Financial Field Way,4,,
3417,Vancouver,2019-03-09,Beach Boys,17:00,PNE Amphitheatre,2901 East Hastings Street,3,,
3418,Philadelphia,2019-03-12,Owls Vs Bison,19:30,Lincoln Financial Field,1 Lincoln Financial Field Way,3,,
3419,Napa,2019-03-05,Acoustic Alchemy,19:00,Blue Note Napa,1030 Main Street,2,,
3420,Los Angeles,2019-03-01,Starset,17:00,Regent Theater DTLA,448 South Main Street,3,,
3421,Phoenix,2019-03-01,Tash Sultana,17:00,The Van Buren,401 West Van Buren Street,,Rock,Music
3422,Washington D.C.,2019-03-14,Nationals Vs Diamondbacks,18:30,Nationals Park,1500 South Capitol Street Southeast,1,,
3423,New York,2019-03-02,Americo,18:30,La Boom,"56-15 Northern Boulevard, Woodside",2,,
3424,Seattle,2019-03-10,Sounders Vs Red Bulls,19:30,CenturyLink Field,800 Occidental Avenue South,1,,
3425,Los Angeles,2019-03-14,Bill Callahan,19:30,Lodge Room,"104 N. Ave 56, 2nd Floor",3,,
3426,Los Angeles,2019-03-09,Trojans Vs Bulldogs,17:30,LA Memorial Coliseum,3911 Figueroa Street,1,,
3427,San Francisco,2019-03-09,Carmina Burana,17:30,San Francisco Symphony,201 Van Ness Avenue,4,,
3428,New York,2019-03-05,Amber Run Brooklyn,19:30,Warsaw,"261 Driggs Avenue, Brooklyn",1,,
3429,Philadelphia,2019-03-08,Hot Water Music,19:30,Underground Arts,1200 Callowhill Street,3,,
3430,New York,2019-03-09,Mets Vs Braves,17:00,Citi Field,123-01 Roosevelt Avenue,1,,
3431,Los Angeles,2019-03-01,Dodgers Vs Cubs,17:30,Dodger Stadium,1000 Vin Scully Ave,2,,
3432,Seattle,2019-03-07,Mariners Vs Angels,18:30,T-Mobile Park,1250 1st Avenue South,3,,
3433,Toronto,2019-03-07,Blue Jays Vs Indians,19:00,Rogers Centre,1 Blue Jays Way,,Baseball,Sports
3434,Toronto,2019-03-07,Blue Jays Vs Mariners,18:30,Rogers Centre,1 Blue Jays Way,,Baseball,Sports
3435,Toronto,2019-03-07,Blue Jays Vs Yankees,17:30,Rogers Centre,1 Blue Jays Way,,Baseball,Sports
3436,Toronto,2019-03-07,Blue Jays Vs Indians,19:00,Rogers Centre,1 Blue Jays Way,3,,
3437,Stanford,2019-03-06,Cardinal Vs Ducks,18:00,Stanford Stadium,625 Nelson Road,2,,
3438,Portland,2019-03-09,Bryan Adams,19:00,Theater Of The Clouds,1016-1098 North Center Court Street,4,,
3439,London,2019-03-13,Imperial Daze,18:30,The Victoria Dalston,451 Queensbridge Road,,Pop,Music
3440,London,2019-03-13,Crystal Lake,18:00,Boston Music Room,178 Junction Road,,Rock,Music
3441,London,2019-03-13,Crystal Lake,18:00,Boston Music Room,178 Junction Road,4,,
3442,Chicago,2019-03-09,Sky Vs Fever,17:30,Wintrust Arena,200 East Cermak Road,2,,
3443,Los Angeles,2019-03-12,Gloryhammer,17:30,1720(tm),1720 East 16th Street,4,,
3444,Toronto,2019-03-07,Blue Jays Vs Indians,19:00,Rogers Centre,1 Blue Jays Way,4,,
3445,San Diego,2019-03-04,Vampire Weekend,19:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,3,,
3446,San Diego,2019-03-12,Aly And Aj,18:00,The Observatory North Park,2891 University Avenue,,Pop,Music
3447,San Diego,2019-03-12,Psychedelic Furs,19:00,The Observatory North Park,2891 University Avenue,,Rock,Music
3448,San Diego,2019-03-12,Pup,17:30,The Irenic,3090 Polk Avenue,,Rock,Music
3449,San Diego,2019-03-12,Sara Bareilles,17:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,,Pop,Music
3450,San Diego,2019-03-11,Prettymuch,17:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,,Pop,Music
3451,San Diego,2019-03-11,Tuxedo,18:00,The Observatory North Park,2891 University Avenue,,Pop,Music
3452,San Diego,2019-03-11,Prettymuch,17:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,4,,
3453,Seattle,2019-03-10,Huskies Vs Cougars,18:00,Husky Stadium,3800 Montlake Boulevard Northeast,3,,
3454,Oakland,2019-03-12,Raiders Vs Bengals,19:00,Oakland-Alameda County Coliseum,7000 Coliseum Way,,Football,Sports
3455,Oakland,2019-03-12,Raiders Vs Bengals,19:00,Oakland-Alameda County Coliseum,7000 Coliseum Way,3,,
3456,San Francisco,2019-03-08,Carmina Burana,19:30,San Francisco Symphony,201 Van Ness Avenue,1,,
3457,Portland,2019-03-13,Timbers Vs Rsl,19:00,Providence Park,1844 Southwest Morrison Street,3,,
3458,Los Angeles,2019-03-10,Gloryhammer,18:00,1720(tm),1720 East 16th Street,3,,
3459,Philadelphia,2019-03-09,Phillies Vs Braves,19:30,Citizens Bank Park,1 Citizens Bank Way,1,,
3460,San Francisco,2019-03-06,Giants Vs Phillies,18:00,Oracle Park,24 Willie Mays Plaza,3,,
3461,Portland,2019-03-10,Kishi Bashi,17:00,The Old Church Concert Hall,1422 Southwest 11th Avenue,1,,
3462,London,2019-03-08,Imperial Daze,19:30,The Victoria Dalston,451 Queensbridge Road,,Pop,Music
3463,London,2019-03-08,Wallows,19:30,Electric Brixton,Town Hall Parade,,Rock,Music
3464,Philadelphia,2019-03-08,Owls Vs Huskies,18:00,Lincoln Financial Field,1 Lincoln Financial Field Way,,Football,Sports
3465,Philadelphia,2019-03-08,Phillies Vs Cubs,18:00,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
3466,Philadelphia,2019-03-10,Lights,19:30,The Foundry,29 East Allen Street 2nd Floor,,Electronica,Music
3467,Chicago,2019-03-01,White Sox Vs Angels,17:00,Guaranteed Rate Field,333 West 35th Street,,Baseball,Sports
3468,Chicago,2019-03-01,White Sox Vs Indians,18:30,Guaranteed Rate Field,333 West 35th Street,,Baseball,Sports
3469,Chicago,2019-03-01,White Sox Vs Tigers,19:30,Guaranteed Rate Field,333 West 35th Street,,Baseball,Sports
3470,Chicago,2019-03-01,White Sox Vs Twins,17:00,Guaranteed Rate Field,333 West 35th Street,,Baseball,Sports
3471,Washington D.C.,2019-03-01,Freestyle Love Supreme,17:00,Family Theater,"2700 F Street Northwest, Washington, District of Columbia 20566, United States",,Hip Hop,Music
