,fare,from_location,from_station,leaving_date,leaving_time,to_location,to_station,transfers,travelers
6342,40,Las Vegas,Union Plaza,2019-03-03,11:20,Fresno,Fresno Station,0,1
6343,37,Las Vegas,Union Plaza,2019-03-03,12:20,Fresno,Fresno Station,0,1
6344,45,Las Vegas,Union Plaza,2019-03-03,14:00,Fresno,Fresno Station,0,1
6345,45,Las Vegas,Union Plaza,2019-03-03,14:10,Fresno,Fresno Station,0,1
6346,37,Las Vegas,Union Plaza,2019-03-03,14:50,Fresno,Fresno Station,0,1
6347,40,Las Vegas,Union Plaza,2019-03-03,15:40,Fresno,Fresno Station,0,1
6348,46,Las Vegas,Union Plaza,2019-03-03,16:00,Fresno,Fresno Station,0,1
6349,32,San Francisco,Salesforce Transit Center,2019-03-08,09:20,Fresno,Fresno Station,0,1
6350,31,San Francisco,Salesforce Transit Center,2019-03-08,10:20,Fresno,Fresno Station,0,1
6351,34,San Francisco,Salesforce Transit Center,2019-03-08,12:20,Fresno,Fresno Station,0,1
6352,32,San Francisco,Salesforce Transit Center,2019-03-08,14:30,Fresno,Fresno Station,0,1
6353,32,San Francisco,Salesforce Transit Center,2019-03-08,16:30,Fresno,Fresno Station,0,1
6354,31,San Francisco,Salesforce Transit Center,2019-03-08,17:30,Fresno,Fresno Station,0,1
6355,28,San Francisco,Salesforce Transit Center,2019-03-08,18:20,Fresno,Fresno Station,0,1
6356,32,San Francisco,Salesforce Transit Center,2019-03-08,09:20,Fresno,Fresno Station,0,4
6357,23,Anaheim,Anaheim Intermodal Center,2019-03-09,06:00,San Diego,Santa Fe Depot,0,1
6358,24,Anaheim,Anaheim Intermodal Center,2019-03-09,07:30,San Diego,Santa Fe Depot,0,1
6359,21,Anaheim,Anaheim Intermodal Center,2019-03-09,09:20,San Diego,Santa Fe Depot,0,1
6360,23,Anaheim,Anaheim Intermodal Center,2019-03-09,09:40,San Diego,Santa Fe Depot,0,1
6361,21,Anaheim,Anaheim Intermodal Center,2019-03-09,14:20,San Diego,Santa Fe Depot,0,1
6362,23,Anaheim,Anaheim Intermodal Center,2019-03-09,14:50,San Diego,Santa Fe Depot,0,1
6363,20,Anaheim,Anaheim Intermodal Center,2019-03-09,17:50,San Diego,Santa Fe Depot,0,1
6364,23,Anaheim,Anaheim Intermodal Center,2019-03-09,19:10,San Diego,Santa Fe Depot,0,1
6365,23,Anaheim,Anaheim Intermodal Center,2019-03-09,19:40,San Diego,Santa Fe Depot,0,1
6366,23,Anaheim,Anaheim Intermodal Center,2019-03-09,06:00,San Diego,Santa Fe Depot,0,3
6367,50,San Francisco,Salesforce Transit Center,2019-03-09,07:40,Los Angeles,Union Station,0,4
6368,39,Los Angeles,Union Station,2019-03-10,07:30,Fresno,Fresno Station,0,1
6369,36,Los Angeles,Union Station,2019-03-10,10:40,Fresno,Fresno Station,0,1
6370,36,Los Angeles,Union Station,2019-03-10,12:40,Fresno,Fresno Station,0,1
6371,43,Los Angeles,Union Station,2019-03-10,13:10,Fresno,Fresno Station,0,1
6372,34,Los Angeles,Union Station,2019-03-10,15:30,Fresno,Fresno Station,0,1
6373,36,Los Angeles,Union Station,2019-03-10,17:30,Fresno,Fresno Station,0,1
6374,30,Los Angeles,Union Station,2019-03-10,17:40,Fresno,Fresno Station,0,1
6375,41,Los Angeles,Union Station,2019-03-10,18:10,Fresno,Fresno Station,0,1
6376,39,Los Angeles,Union Station,2019-03-10,19:20,Fresno,Fresno Station,0,1
6377,39,Los Angeles,Union Station,2019-03-10,07:30,Fresno,Fresno Station,0,4
6378,21,Los Angeles,Union Station,2019-03-09,07:40,San Diego,Santa Fe Depot,0,1
6379,28,Los Angeles,Union Station,2019-03-09,07:50,San Diego,Santa Fe Depot,0,1
6380,26,Los Angeles,Union Station,2019-03-09,09:20,San Diego,Santa Fe Depot,0,1
6381,27,Los Angeles,Union Station,2019-03-09,10:50,San Diego,Santa Fe Depot,0,1
6382,28,Los Angeles,Union Station,2019-03-09,11:20,San Diego,Santa Fe Depot,0,1
6383,28,Los Angeles,Union Station,2019-03-09,14:20,San Diego,Santa Fe Depot,0,1
6384,26,Los Angeles,Union Station,2019-03-09,15:00,San Diego,Santa Fe Depot,0,1
6385,29,Los Angeles,Union Station,2019-03-09,16:40,San Diego,Santa Fe Depot,0,1
6386,26,Los Angeles,Union Station,2019-03-09,16:50,San Diego,Santa Fe Depot,0,1
6387,25,Los Angeles,Union Station,2019-03-09,18:10,San Diego,Santa Fe Depot,0,1
6388,21,Los Angeles,Union Station,2019-03-09,07:40,San Diego,Santa Fe Depot,0,2
6389,25,San Diego,Santa Fe Depot,2019-03-04,06:10,Los Angeles,Union Station,0,1
6390,31,San Diego,Santa Fe Depot,2019-03-04,06:50,Los Angeles,Union Station,0,1
6391,27,San Diego,Santa Fe Depot,2019-03-04,08:30,Los Angeles,Union Station,0,1
6392,27,San Diego,Santa Fe Depot,2019-03-04,09:50,Los Angeles,Union Station,0,1
6393,27,San Diego,Santa Fe Depot,2019-03-04,10:00,Los Angeles,Union Station,0,1
6394,31,San Diego,Santa Fe Depot,2019-03-04,12:40,Los Angeles,Union Station,0,1
6395,25,San Diego,Santa Fe Depot,2019-03-04,12:50,Los Angeles,Union Station,0,1
6396,28,San Diego,Santa Fe Depot,2019-03-04,13:30,Los Angeles,Union Station,0,1
6397,25,San Diego,Santa Fe Depot,2019-03-04,14:10,Los Angeles,Union Station,0,1
6398,25,San Diego,Santa Fe Depot,2019-03-04,16:30,Los Angeles,Union Station,0,1
6399,68,Anaheim,Anaheim Intermodal Center,2019-03-11,06:40,Sacramento,Sacramento Valley Station,1,4
6400,75,Anaheim,Anaheim Intermodal Center,2019-03-11,08:00,Sacramento,Sacramento Valley Station,1,4
6401,56,Anaheim,Anaheim Intermodal Center,2019-03-11,08:40,Sacramento,Sacramento Valley Station,1,4
6402,63,Anaheim,Anaheim Intermodal Center,2019-03-11,10:10,Sacramento,Sacramento Valley Station,1,4
6403,67,Anaheim,Anaheim Intermodal Center,2019-03-11,11:40,Sacramento,Sacramento Valley Station,1,4
6404,68,Anaheim,Anaheim Intermodal Center,2019-03-11,11:50,Sacramento,Sacramento Valley Station,1,4
6405,65,Anaheim,Anaheim Intermodal Center,2019-03-11,12:10,Sacramento,Sacramento Valley Station,1,4
6406,56,Anaheim,Anaheim Intermodal Center,2019-03-11,13:30,Sacramento,Sacramento Valley Station,1,4
6407,66,Anaheim,Anaheim Intermodal Center,2019-03-11,13:50,Sacramento,Sacramento Valley Station,1,4
6408,65,Anaheim,Anaheim Intermodal Center,2019-03-11,14:00,Sacramento,Sacramento Valley Station,1,4
6409,40,Las Vegas,Union Plaza,2019-03-14,07:20,Los Angeles,Union Station,0,1
6410,42,Las Vegas,Union Plaza,2019-03-14,10:20,Los Angeles,Union Station,0,1
6411,39,Las Vegas,Union Plaza,2019-03-14,11:50,Los Angeles,Union Station,0,1
6412,39,Las Vegas,Union Plaza,2019-03-14,17:00,Los Angeles,Union Station,0,1
6413,37,Las Vegas,Union Plaza,2019-03-05,07:20,Los Angeles,Union Station,0,3
6414,35,Las Vegas,Union Plaza,2019-03-05,10:20,Los Angeles,Union Station,0,3
6415,35,Las Vegas,Union Plaza,2019-03-05,11:50,Los Angeles,Union Station,0,3
6416,34,Las Vegas,Union Plaza,2019-03-05,17:00,Los Angeles,Union Station,0,3
6417,11,Los Angeles,Union Station,2019-03-10,06:30,Long Beach,Downtown Station,0,1
6418,10,Los Angeles,Union Station,2019-03-10,06:40,Long Beach,Downtown Station,0,1
6419,12,Los Angeles,Union Station,2019-03-10,07:00,Long Beach,Downtown Station,0,1
6420,12,Los Angeles,Union Station,2019-03-10,07:40,Long Beach,Downtown Station,0,1
6421,13,Los Angeles,Union Station,2019-03-10,09:00,Long Beach,Downtown Station,0,1
6422,11,Los Angeles,Union Station,2019-03-10,10:40,Long Beach,Downtown Station,0,1
6423,12,Los Angeles,Union Station,2019-03-10,10:50,Long Beach,Downtown Station,0,1
6424,12,Los Angeles,Union Station,2019-03-10,11:00,Long Beach,Downtown Station,0,1
6425,12,Los Angeles,Union Station,2019-03-10,11:50,Long Beach,Downtown Station,0,1
6426,12,Los Angeles,Union Station,2019-03-10,12:50,Long Beach,Downtown Station,0,1
6427,11,Los Angeles,Union Station,2019-03-10,06:30,Long Beach,Downtown Station,0,3
6428,13,Los Angeles,Union Station,2019-03-11,07:00,Anaheim,Anaheim Intermodal Center,0,1
6429,13,Los Angeles,Union Station,2019-03-11,11:10,Anaheim,Anaheim Intermodal Center,0,1
6430,13,Los Angeles,Union Station,2019-03-11,13:30,Anaheim,Anaheim Intermodal Center,0,1
6431,11,Los Angeles,Union Station,2019-03-11,13:50,Anaheim,Anaheim Intermodal Center,0,1
6432,12,Los Angeles,Union Station,2019-03-11,15:00,Anaheim,Anaheim Intermodal Center,0,1
6433,12,Los Angeles,Union Station,2019-03-11,15:40,Anaheim,Anaheim Intermodal Center,0,1
6434,14,Los Angeles,Union Station,2019-03-11,15:50,Anaheim,Anaheim Intermodal Center,0,1
6435,11,Los Angeles,Union Station,2019-03-11,17:30,Anaheim,Anaheim Intermodal Center,0,1
6436,13,Los Angeles,Union Station,2019-03-11,18:30,Anaheim,Anaheim Intermodal Center,0,1
6437,13,Los Angeles,Union Station,2019-03-11,19:10,Anaheim,Anaheim Intermodal Center,0,1
6438,13,Los Angeles,Union Station,2019-03-11,13:30,Anaheim,Anaheim Intermodal Center,0,2
6439,32,Long Beach,Downtown Station,2019-03-01,11:10,Fresno,Fresno Station,0,1
6440,34,Long Beach,Downtown Station,2019-03-01,13:50,Fresno,Fresno Station,0,1
6441,36,Long Beach,Downtown Station,2019-03-01,14:50,Fresno,Fresno Station,0,1
6442,40,Long Beach,Downtown Station,2019-03-01,15:20,Fresno,Fresno Station,0,1
6443,33,Long Beach,Downtown Station,2019-03-01,16:10,Fresno,Fresno Station,0,1
6444,45,Long Beach,Downtown Station,2019-03-01,19:50,Fresno,Fresno Station,0,1
6445,32,San Francisco,Salesforce Transit Center,2019-03-01,09:20,Fresno,Fresno Station,0,4
6446,32,San Francisco,Salesforce Transit Center,2019-03-01,10:20,Fresno,Fresno Station,0,4
6447,34,San Francisco,Salesforce Transit Center,2019-03-01,12:20,Fresno,Fresno Station,0,4
6448,29,San Francisco,Salesforce Transit Center,2019-03-01,14:30,Fresno,Fresno Station,0,4
6449,34,San Francisco,Salesforce Transit Center,2019-03-01,16:30,Fresno,Fresno Station,0,4
6450,31,San Francisco,Salesforce Transit Center,2019-03-01,17:30,Fresno,Fresno Station,0,4
6451,25,San Francisco,Salesforce Transit Center,2019-03-01,18:20,Fresno,Fresno Station,0,4
6452,14,Los Angeles,Union Station,2019-03-01,18:30,Anaheim,Anaheim Intermodal Center,0,3
6453,11,Anaheim,Anaheim Intermodal Center,2019-03-10,18:00,Los Angeles,Union Station,0,1
6454,73,Sacramento,Sacramento Valley Station,2019-03-02,19:50,San Diego,Santa Fe Depot,1,2
6455,11,Long Beach,Downtown Station,2019-03-03,16:00,Los Angeles,Union Station,0,4
6456,37,Los Angeles,Union Station,2019-03-10,12:30,Las Vegas,Union Plaza,0,1
6457,33,Fresno,Fresno Station,2019-03-06,13:00,Los Angeles,Union Station,0,1
6458,29,Seattle,King Street Station,2019-03-06,16:20,Vancouver,Pacific Central Station,0,2
6459,22,San Diego,Santa Fe Depot,2019-03-09,18:00,Anaheim,Anaheim Intermodal Center,0,1
6460,29,Sacramento,Sacramento Valley Station,2019-03-11,07:30,Fresno,Fresno Station,0,2
6461,68,Anaheim,Anaheim Intermodal Center,2019-03-09,06:40,Sacramento,Sacramento Valley Station,1,4
6462,31,Portland,Portland Bus Station,2019-03-01,09:30,Seattle,King Street Station,0,2
6463,34,Seattle,King Street Station,2019-03-02,16:10,Portland,Portland Bus Station,0,2
6464,39,Fresno,Fresno Station,2019-03-04,11:20,San Francisco,Salesforce Transit Center,0,2
6465,45,Fresno,Fresno Station,2019-03-14,08:50,Las Vegas,Union Plaza,0,2
6466,43,Fresno,Fresno Station,2019-03-11,08:50,Las Vegas,Union Plaza,0,2
6467,69,Anaheim,Anaheim Intermodal Center,2019-03-03,16:40,Sacramento,Sacramento Valley Station,1,3
6468,49,Anaheim,Anaheim Intermodal Center,2019-03-03,16:40,San Francisco,Salesforce Transit Center,0,3
6469,25,Los Angeles,Union Station,2019-03-10,07:50,San Diego,Santa Fe Depot,0,2
6470,62,Sacramento,Sacramento Valley Station,2019-03-05,11:00,Las Vegas,Union Plaza,1,3
6471,21,Long Beach,Downtown Station,2019-03-01,07:00,San Diego,Santa Fe Depot,0,2
6472,31,San Francisco,Salesforce Transit Center,2019-03-05,10:20,Fresno,Fresno Station,0,1
6473,32,San Francisco,Salesforce Transit Center,2019-03-08,14:30,Fresno,Fresno Station,0,3
6474,30,Seattle,King Street Station,2019-03-07,09:10,Portland,Portland Bus Station,0,2
6475,35,Fresno,Fresno Station,2019-03-04,13:00,Los Angeles,Union Station,0,3
6476,22,San Francisco,Salesforce Transit Center,2019-03-04,19:30,Sacramento,Sacramento Valley Station,0,4
6477,39,Fresno,Fresno Station,2019-03-05,18:00,Anaheim,Anaheim Intermodal Center,0,4
6478,29,San Francisco,Salesforce Transit Center,2019-03-03,16:30,Fresno,Fresno Station,0,2
6479,22,New York,Port Authority Station,2019-03-10,11:30,Philadelphia,Intercity Terminal,0,4
6480,44,San Francisco,Salesforce Transit Center,2019-03-07,13:10,Los Angeles,Union Station,0,3
6481,28,San Diego,Santa Fe Depot,2019-03-07,06:50,Los Angeles,Union Station,0,4
6482,33,San Francisco,Salesforce Transit Center,2019-03-09,12:20,Fresno,Fresno Station,0,3
6483,35,Fresno,Fresno Station,2019-03-13,13:30,Los Angeles,Union Station,0,2
6484,33,Sacramento,Sacramento Valley Station,2019-03-12,10:40,Fresno,Fresno Station,0,2
6485,47,Vancouver,Pacific Central Station,2019-03-03,09:20,Portland,Portland Bus Station,0,1
6486,67,Sacramento,Sacramento Valley Station,2019-03-08,13:00,San Diego,Santa Fe Depot,1,1
6487,37,Fresno,Fresno Station,2019-03-09,17:10,Long Beach,Downtown Station,0,3
6488,23,Long Beach,Downtown Station,2019-03-09,11:30,San Diego,Santa Fe Depot,0,1
6489,66,Sacramento,Sacramento Valley Station,2019-03-05,11:00,Long Beach,Downtown Station,1,3
6490,23,Sacramento,Sacramento Valley Station,2019-03-06,07:40,San Francisco,Salesforce Transit Center,0,3
6491,61,Sacramento,Sacramento Valley Station,2019-03-07,13:20,Long Beach,Downtown Station,1,3
6492,81,Sacramento,Sacramento Valley Station,2019-03-01,10:20,San Diego,Santa Fe Depot,1,2
6493,22,Philadelphia,Intercity Terminal,2019-03-07,17:30,New York,Port Authority Station,0,4
6494,42,Las Vegas,Union Plaza,2019-03-14,12:20,Fresno,Fresno Station,0,3
6495,49,Las Vegas,Union Plaza,2019-03-01,19:40,San Francisco,Salesforce Transit Center,0,2
6496,46,Anaheim,Anaheim Intermodal Center,2019-03-01,11:40,San Francisco,Salesforce Transit Center,0,4
6497,69,Sacramento,Sacramento Valley Station,2019-03-13,13:00,Long Beach,Downtown Station,1,4
6498,30,Washington,Union Station,2019-03-01,07:10,Philadelphia,Intercity Terminal,0,2
6499,12,Los Angeles,Union Station,2019-03-01,15:10,Long Beach,Downtown Station,0,2
6500,26,Los Angeles,Union Station,2019-03-01,07:50,San Diego,Santa Fe Depot,0,3
6501,24,San Diego,Santa Fe Depot,2019-03-07,19:00,Los Angeles,Union Station,0,3
6502,40,San Diego,Santa Fe Depot,2019-03-13,10:30,Fresno,Fresno Station,0,3
6503,56,Sacramento,Sacramento Valley Station,2019-03-04,13:00,Anaheim,Anaheim Intermodal Center,1,1
6504,72,Long Beach,Downtown Station,2019-03-04,07:00,Sacramento,Sacramento Valley Station,1,3
6505,37,Fresno,Fresno Station,2019-03-10,12:30,Long Beach,Downtown Station,0,2
6506,66,Sacramento,Sacramento Valley Station,2019-03-04,19:40,Las Vegas,Union Plaza,1,1
6507,26,San Diego,Santa Fe Depot,2019-03-11,13:40,Long Beach,Downtown Station,0,4
6508,11,Long Beach,Downtown Station,2019-03-08,06:40,Los Angeles,Union Station,0,4
6509,26,San Diego,Santa Fe Depot,2019-03-08,08:20,Long Beach,Downtown Station,0,2
6510,30,San Francisco,Salesforce Transit Center,2019-03-12,12:20,Fresno,Fresno Station,0,1
6511,12,Long Beach,Downtown Station,2019-03-13,11:30,Los Angeles,Union Station,0,4
6512,49,San Francisco,Salesforce Transit Center,2019-03-10,09:20,Anaheim,Anaheim Intermodal Center,0,3
6513,21,Sacramento,Sacramento Valley Station,2019-03-02,18:00,San Francisco,Salesforce Transit Center,0,2
6514,33,Washington,Union Station,2019-03-03,07:10,Philadelphia,Intercity Terminal,0,4
6515,28,Washington,Union Station,2019-03-03,07:50,Philadelphia,Intercity Terminal,0,4
6516,32,Washington,Union Station,2019-03-03,08:40,Philadelphia,Intercity Terminal,0,4
6517,32,Washington,Union Station,2019-03-03,09:00,Philadelphia,Intercity Terminal,0,4
6518,28,Washington,Union Station,2019-03-03,12:00,Philadelphia,Intercity Terminal,0,4
6519,29,Washington,Union Station,2019-03-03,14:10,Philadelphia,Intercity Terminal,0,4
6520,31,Washington,Union Station,2019-03-03,15:30,Philadelphia,Intercity Terminal,0,4
6521,25,Washington,Union Station,2019-03-03,17:40,Philadelphia,Intercity Terminal,0,4
6522,42,Vancouver,Pacific Central Station,2019-03-01,09:20,Portland,Portland Bus Station,0,1
6523,36,Vancouver,Pacific Central Station,2019-03-01,09:30,Portland,Portland Bus Station,0,1
6524,35,Vancouver,Pacific Central Station,2019-03-01,15:10,Portland,Portland Bus Station,0,1
6525,38,Vancouver,Pacific Central Station,2019-03-01,16:10,Portland,Portland Bus Station,0,1
6526,40,Vancouver,Pacific Central Station,2019-03-01,16:50,Portland,Portland Bus Station,0,1
6527,38,Vancouver,Pacific Central Station,2019-03-01,17:10,Portland,Portland Bus Station,0,1
6528,41,Vancouver,Pacific Central Station,2019-03-01,18:20,Portland,Portland Bus Station,0,1
6529,39,Vancouver,Pacific Central Station,2019-03-01,19:20,Portland,Portland Bus Station,0,1
6530,30,Seattle,King Street Station,2019-03-01,06:10,Portland,Portland Bus Station,0,2
6531,29,Seattle,King Street Station,2019-03-01,06:30,Portland,Portland Bus Station,0,2
6532,31,Seattle,King Street Station,2019-03-01,08:30,Portland,Portland Bus Station,0,2
6533,37,Seattle,King Street Station,2019-03-01,09:10,Portland,Portland Bus Station,0,2
6534,29,Seattle,King Street Station,2019-03-01,09:20,Portland,Portland Bus Station,0,2
6535,30,Seattle,King Street Station,2019-03-01,09:50,Portland,Portland Bus Station,0,2
6536,25,Seattle,King Street Station,2019-03-01,13:10,Portland,Portland Bus Station,0,2
6537,34,Seattle,King Street Station,2019-03-01,16:10,Portland,Portland Bus Station,0,2
6538,28,Seattle,King Street Station,2019-03-01,19:20,Portland,Portland Bus Station,0,2
6539,33,Seattle,King Street Station,2019-03-01,19:30,Portland,Portland Bus Station,0,2
6540,29,Washington,Union Station,2019-03-07,07:10,Philadelphia,Intercity Terminal,0,3
6541,31,Washington,Union Station,2019-03-07,07:50,Philadelphia,Intercity Terminal,0,3
6542,29,Washington,Union Station,2019-03-07,08:40,Philadelphia,Intercity Terminal,0,3
6543,25,Washington,Union Station,2019-03-07,09:00,Philadelphia,Intercity Terminal,0,3
6544,26,Washington,Union Station,2019-03-07,12:00,Philadelphia,Intercity Terminal,0,3
6545,29,Washington,Union Station,2019-03-07,14:10,Philadelphia,Intercity Terminal,0,3
6546,31,Washington,Union Station,2019-03-07,15:30,Philadelphia,Intercity Terminal,0,3
6547,29,Washington,Union Station,2019-03-07,17:40,Philadelphia,Intercity Terminal,0,3
6548,29,Washington,Union Station,2019-03-07,07:10,Philadelphia,Intercity Terminal,0,1
6549,31,Washington,Union Station,2019-03-07,07:50,Philadelphia,Intercity Terminal,0,1
6550,29,Washington,Union Station,2019-03-07,08:40,Philadelphia,Intercity Terminal,0,1
6551,25,Washington,Union Station,2019-03-07,09:00,Philadelphia,Intercity Terminal,0,1
6552,26,Washington,Union Station,2019-03-07,12:00,Philadelphia,Intercity Terminal,0,1
6553,29,Washington,Union Station,2019-03-07,14:10,Philadelphia,Intercity Terminal,0,1
6554,31,Washington,Union Station,2019-03-07,15:30,Philadelphia,Intercity Terminal,0,1
6555,36,Washington,Union Station,2019-03-05,08:10,New York,Port Authority Station,0,4
6556,39,Washington,Union Station,2019-03-05,08:20,New York,Port Authority Station,0,4
6557,38,Washington,Union Station,2019-03-05,11:10,New York,Port Authority Station,0,4
6558,32,Washington,Union Station,2019-03-05,12:00,New York,Port Authority Station,0,4
6559,39,Washington,Union Station,2019-03-05,12:30,New York,Port Authority Station,0,4
6560,34,Washington,Union Station,2019-03-05,13:40,New York,Port Authority Station,0,4
6561,41,Washington,Union Station,2019-03-05,14:00,New York,Port Authority Station,0,4
6562,27,Philadelphia,Intercity Terminal,2019-03-01,07:30,Washington,Union Station,0,4
6563,27,Philadelphia,Intercity Terminal,2019-03-01,07:50,Washington,Union Station,0,4
6564,27,Philadelphia,Intercity Terminal,2019-03-01,08:20,Washington,Union Station,0,4
6565,25,Philadelphia,Intercity Terminal,2019-03-01,10:00,Washington,Union Station,0,4
6566,26,Philadelphia,Intercity Terminal,2019-03-01,10:50,Washington,Union Station,0,4
6567,29,Philadelphia,Intercity Terminal,2019-03-01,15:20,Washington,Union Station,0,4
6568,29,Philadelphia,Intercity Terminal,2019-03-01,16:50,Washington,Union Station,0,4
