,check_in_date,destination,has_wifi,hotel_name,number_of_days,number_of_rooms,phone_number,price_per_night,star_rating,street_address
3014,,Sacramento,True,Fairfield Inn By Marriott Sacramento Cal Expo,,2,+1 916-920-5300,192,1,1780 Tribute Road
3015,,Sacramento,True,Hilton Garden Inn Sacramento/South Natomas,,2,+1 916-568-5400,120,1,2540 Venture Oaks Way
3016,,Sacramento,True,Hilton Sacramento Arden West,,2,+1 916-922-4700,234,1,2200 Harvard Street
3017,,Sacramento,True,Holiday Inn Express Sacramento Convention Center,,2,+1 916-444-4436,306,1,728 16th Street
3018,,Sacramento,True,Courtyard By Marriott Sacramento Midtown,,1,+1 916-455-6800,120,2,4422 Y Street
3019,,Sacramento,True,Doubletree By Hilton Hotel Sacramento,,1,+1 916-929-8855,168,2,2001 Point West Way
3020,,Sacramento,True,Embassy Suites By Hilton Sacramento Riverfront Promenade,,1,+1 916-326-5000,243,2,100 Capitol Mall
3021,,Sacramento,True,Four Points By Sheraton Sacramento International Airport,,1,+1 916-263-9000,156,2,4900 Duckhorn Drive
3022,,Sacramento,True,Hilton Garden Inn Sacramento/South Natomas,,1,+1 916-568-5400,102,2,2540 Venture Oaks Way
3023,,Sacramento,True,Hilton Sacramento Arden West,,1,+1 916-922-4700,234,2,2200 Harvard Street
3024,,Sacramento,True,Holiday Inn Express Sacramento Convention Center,,1,+1 916-444-4436,108,2,728 16th Street
3025,2019-03-08,Sacramento,True,Doubletree By Hilton Hotel Sacramento,2,1,+1 916-929-8855,180,2,2001 Point West Way
3026,,Sydney,False,Adina Apartment Hotel Sydney Darling Harbour,,2,+61 2 9249 7000,272,4,55 Shelley Street
3027,,Sydney,False,Adina Apartment Hotel Sydney Town Hall,,2,+61 2 9274 0000,296,4,511 Kent Street
3028,,Sydney,False,Adina Serviced Apartments Sydney Martin Place (Formerly Medina),,2,+61 1300 633 462,272,4,1 Hosking Place
3029,,Sydney,False,Amora Hotel,,2,+61 2 9696 2500,320,5,11 Jamison Street
3030,,Sydney,False,Base Backpackers Sydney,,2,+61 1800 242 273,84,2,477 Kent Street
3031,,Sydney,False,Breakfree On Clarence,,1,+61 2 8017 8888,114,3,193-195 Clarence Street
3032,,Sydney,False,Breakfree On George,,2,+61 132007,176,4,653 George Street
3033,,Sydney,False,Courtyard By Marriott Sydney-North Ryde,,2,+61 2 9491 9500,256,4,7-11 Talavera Road North Ryde
3034,,Sydney,False,Establishment Hotel,,3,+61 2 9240 3100,375,5,5 Bridge Lane
3035,,Sydney,False,Fraser Suites Sydney,,1,+61 2 8823 8888,140,5,488 Kent Street
3036,,Sydney,False,Adina Apartment Hotel Sydney Darling Harbour,,3,+61 2 9249 7000,432,3,55 Shelley Street
3037,,Sydney,False,Adina Apartment Hotel Sydney Town Hall,,3,+61 2 9274 0000,432,3,511 Kent Street
3038,,Sydney,False,Adina Serviced Apartments Sydney Martin Place (Formerly Medina),,3,+61 1300 633 462,312,3,1 Hosking Place
3039,,Sydney,False,Amora Hotel,,3,+61 2 9696 2500,345,3,11 Jamison Street
3040,,Sydney,False,Breakfree On Clarence,,3,+61 2 8017 8888,198,3,193-195 Clarence Street
3041,,Sydney,False,Breakfree On George,,3,+61 132007,276,3,653 George Street
3042,,Sydney,False,Courtyard By Marriott Sydney-North Ryde,,3,+61 2 9491 9500,456,3,7-11 Talavera Road North Ryde
3043,,Sydney,False,Establishment Hotel,,3,+61 2 9240 3100,375,3,5 Bridge Lane
3044,,Sydney,False,Fraser Suites Sydney,,3,+61 2 8823 8888,480,3,488 Kent Street
3045,2019-03-03,Sydney,False,Adina Serviced Apartments Sydney Martin Place (Formerly Medina),1,3,+61 1300 633 462,312,3,1 Hosking Place
3046,2019-03-03,New York,True,1 Hotel Brooklyn Bridge,1,1,+1 833-625-6111,252,4,"60 Furman Street, Brooklyn"
3047,2019-03-10,Philadelphia,True,Aloft Philadelphia Downtown,2,1,+1 215-607-2020,120,3,101 North Broad Street
3048,,London,False,45 Park Lane,,2,+44 20 7493 4545,525,1,45 Park Lane
3049,,London,False,Abc Hyde Park Hotel,,2,+44 20 7706 4660,270,1,121 Sussex Gardens
3050,,London,False,Accommodation London Bridge,,2,+44 20 7403 4299,351,1,58 Great Dover Street
3051,,London,False,Ace Hotel London,,2,+44 20 7613 9800,408,1,100 Shoreditch High Street
3052,,London,False,Airways Hotel London Victoria,,2,+44 20 7834 0205,222,1,29-31 Saint George's Drive
3053,,London,False,Amba Hotel Charing Cross,,2,+44 871 376 9012,168,1,Strand
3054,,London,False,Amba Hotel Marble Arch,,2,+44 800 330 8523,200,1,Bryanston Street
3055,,London,False,Ambassadors Bloomsbury Hotel,,2,+44 20 7388 9930,264,1,12 Upper Woburn Place
3056,,London,False,Ambassadors Hotel,,2,+44 20 7373 1075,189,1,16 Collingham Road
3057,2019-03-01,London,False,Abercorn House,1,2,+44 20 8563 8692,58,1,28-30 Bute Gardens
3058,,Seattle,True,Ace Hotel Seattle,,1,+1 206-448-4721,88,1,2423 1st Avenue
3059,,Seattle,True,Belltown Inn,,1,+1 866-525-4704,132,1,2301 3rd Avenue
3060,,Seattle,True,Best Western Plus Pioneer Square Hotel Downtown,,1,+1 206-340-1234,132,1,77 Yesler Way
3061,,Seattle,True,Courtyard By Marriott Seattle Downtown/Lake Union,,1,+1 206-213-0100,216,1,925 Westlake Avenue North
3062,,Seattle,True,Days Inn By Wyndham Seattle North Of Downtown,,1,+1 800-615-3107,112,1,9100 Aurora Avenue North
3063,,Seattle,True,Even Hotel Seattle Downtown - Lake Union,,1,+1 206-596-2302,243,1,527 Fairview Avenue North
3064,,Seattle,True,Extended Stay America - Seattle - Northgate,,1,+1 206-365-8100,204,1,13300 Stone Avenue North
3065,,Seattle,True,Four Points By Sheraton Downtown Seattle Center,,1,+1 206-282-2600,243,1,601 Roy Street
3066,2019-03-04,Seattle,True,Best Western Plus Pioneer Square Hotel Downtown,4,1,+1 206-340-1234,102,1,77 Yesler Way
3067,,London,False,45 Park Lane,,3,+44 20 7493 4545,525,1,45 Park Lane
3068,,London,False,Abc Hyde Park Hotel,,3,+44 20 7706 4660,270,1,121 Sussex Gardens
3069,,London,False,Accommodation London Bridge,,3,+44 20 7403 4299,351,1,58 Great Dover Street
3070,,London,False,Ace Hotel London,,3,+44 20 7613 9800,408,1,100 Shoreditch High Street
3071,,London,False,Airways Hotel London Victoria,,3,+44 20 7834 0205,288,1,29-31 Saint George's Drive
3072,,London,False,Amba Hotel Charing Cross,,3,+44 871 376 9012,360,1,Strand
3073,,London,False,Amba Hotel Marble Arch,,3,+44 800 330 8523,252,1,Bryanston Street
3074,,London,False,Ambassadors Bloomsbury Hotel,,3,+44 20 7388 9930,468,1,12 Upper Woburn Place
3075,,London,False,Ambassadors Hotel,,3,+44 20 7373 1075,189,1,16 Collingham Road
3076,2019-03-05,London,False,Abc Hyde Park Hotel,1,3,+44 20 7706 4660,270,1,121 Sussex Gardens
3077,,New York,True,1 Hotel Brooklyn Bridge,,3,+1 833-625-6111,252,4,"60 Furman Street, Brooklyn"
3078,,New York,True,1 Hotel Central Park,,3,+1 212-703-2001,495,5,1414 6th Avenue
3079,,New York,True,11 Howard,,3,+1 212-235-1111,234,3,11 Howard Street
3080,,New York,True,6 Columbus Hotel,,3,+1 212-204-3000,372,4,308 West 58th Street
3081,,New York,True,Ac Hotel New York Times Square,,3,+1 212-398-2700,408,4,260 West 40th Street
3082,,New York,True,Adria Hotel & Conference Center,,3,+1 718-631-5900,351,3,"221-17 Northern Boulevard, Bayside"
3083,,New York,True,Aka Central Park,,3,+1 646-744-3100,420,4,42 West 58th Street
3084,,New York,True,Aka Times Square,,3,+1 212-764-5700,324,4,123 West 44th Street
3085,,New York,True,1 Hotel Brooklyn Bridge,,3,+1 833-625-6111,252,1,"60 Furman Street, Brooklyn"
3086,,New York,True,1 Hotel Central Park,,3,+1 212-703-2001,495,1,1414 6th Avenue
3087,,New York,True,11 Howard,,3,+1 212-235-1111,234,1,11 Howard Street
3088,,New York,True,6 Columbus Hotel,,3,+1 212-204-3000,372,1,308 West 58th Street
3089,,New York,True,Ac Hotel New York Times Square,,3,+1 212-398-2700,408,1,260 West 40th Street
3090,,New York,True,Adria Hotel & Conference Center,,3,+1 718-631-5900,351,1,"221-17 Northern Boulevard, Bayside"
3091,,New York,True,Aka Central Park,,3,+1 646-744-3100,420,1,42 West 58th Street
3092,,New York,True,Aka Times Square,,3,+1 212-764-5700,324,1,123 West 44th Street
3093,2019-03-02,New York,True,11 Howard,3,3,+1 212-235-1111,198,1,11 Howard Street
3094,,Chicago,True,Acme Hotel Company Chicago,,2,+1 312-894-0800,150,1,15 East Ohio Street
3095,,Chicago,True,Ambassador Chicago,,2,+1 888-506-3471,296,1,1301 North State Parkway
3096,,Sydney,False,Adina Apartment Hotel Sydney Darling Harbour,,2,+61 2 9249 7000,272,1,55 Shelley Street
3097,,Sydney,False,Adina Apartment Hotel Sydney Town Hall,,2,+61 2 9274 0000,296,1,511 Kent Street
3098,,Sydney,False,Adina Serviced Apartments Sydney Martin Place (Formerly Medina),,2,+61 1300 633 462,272,1,1 Hosking Place
3099,,Sydney,False,Amora Hotel,,2,+61 2 9696 2500,320,1,11 Jamison Street
3100,,Sydney,False,Base Backpackers Sydney,,2,+61 1800 242 273,84,1,477 Kent Street
3101,,Sydney,False,Breakfree On Clarence,,1,+61 2 8017 8888,114,1,193-195 Clarence Street
3102,,Sydney,False,Breakfree On George,,2,+61 132007,176,1,653 George Street
3103,,Sydney,False,Courtyard By Marriott Sydney-North Ryde,,2,+61 2 9491 9500,256,1,7-11 Talavera Road North Ryde
3104,,Sydney,False,Establishment Hotel,,3,+61 2 9240 3100,375,1,5 Bridge Lane
3105,,Sydney,False,Fraser Suites Sydney,,1,+61 2 8823 8888,140,1,488 Kent Street
3106,2019-03-09,Sydney,False,Adina Apartment Hotel Sydney Darling Harbour,3,1,+61 2 9249 7000,432,1,55 Shelley Street
3107,,San Diego,True,Bahia Resort Hotel,,3,+1 858-539-8666,270,1,998 West Mission Bay Drive
3108,,San Diego,True,Best Western Plus Island Palms Hotel & Marina,,2,+1 619-222-0561,150,1,2051 Shelter Island Drive
3109,,San Diego,True,Best Western San Diego/Miramar Hotel,,2,+1 858-578-6600,120,1,9310 Kearny Mesa Road
3110,,San Diego,True,Best Western Seven Seas,,3,+1 619-291-1300,315,1,411 Hotel Circle South
3111,,San Diego,True,Best Western Yacht Harbor Hotel,,3,+1 619-224-3254,156,1,5005 North Harbor Drive
3112,,San Diego,True,Blue Sea Beach Hotel,,3,+1 858-488-4700,270,1,707 Pacific Beach Drive
3113,,San Diego,True,Capri By The Sea By All Seasons Resort Lodging,,1,+1 858-483-6110,108,1,4767 Ocean Boulevard
3114,,San Diego,True,Bahia Resort Hotel,,3,+1 858-539-8666,270,2,998 West Mission Bay Drive
3115,,San Diego,True,Best Western Mission Bay,,3,+1 619-275-5700,222,2,2575 Clairemont Drive
3116,,San Diego,True,Best Western Plus Bayside Inn,,3,+1 619-233-7500,351,2,555 West Ash Street
3117,,San Diego,True,Best Western Plus Island Palms Hotel & Marina,,3,+1 619-222-0561,180,2,2051 Shelter Island Drive
3118,,San Diego,True,Best Western San Diego/Miramar Hotel,,3,+1 858-578-6600,234,2,9310 Kearny Mesa Road
3119,,San Diego,True,Best Western Seven Seas,,3,+1 619-291-1300,315,2,411 Hotel Circle South
3120,,San Diego,True,Blue Sea Beach Hotel,,3,+1 858-488-4700,270,2,707 Pacific Beach Drive
3121,2019-03-06,San Diego,True,Best Western Mission Bay,4,3,+1 619-275-5700,222,2,2575 Clairemont Drive
3122,2019-03-02,London,False,45 Park Lane,1,1,+44 20 7493 4545,420,5,45 Park Lane
3123,,Atlanta,True,Ac Hotel By Marriott Atlanta Buckhead At Phipps Plaza,,2,+1 470-231-3030,176,4,3600 Wieuca Road Northeast
3124,,Atlanta,True,Aloft Atlanta Downtown,,2,+1 678-515-0300,279,3,300 Ted Turner Drive Northwest
3125,,Atlanta,True,"Country Inn & Suites By Radisson, Atlanta Downtown South At Turner Field, Ga",,2,+1 404-658-1961,261,3,759 Pollard Boulevard Southwest
3126,,Atlanta,True,Courtyard By Marriott Atlanta Buckhead,,2,+1 404-869-0818,225,3,3332 Peachtree Road Northeast
3127,,Chicago,True,Ac Hotel By Marriott Chicago Downtown,,1,+1 312-981-6600,192,1,630 North Rush Street
3128,,Chicago,True,Ace Hotel Chicago,,1,+1 312-764-1919,216,1,311 North Morgan Street
3129,,Chicago,True,Acme Hotel Company Chicago,,1,+1 312-894-0800,207,1,15 East Ohio Street
3130,,Chicago,True,Ambassador Chicago,,1,+1 888-506-3471,372,1,1301 North State Parkway
3131,,Chicago,True,Best Western Grant Park Hotel,,1,+1 312-922-2900,156,1,1100 South Michigan Avenue
3132,,Chicago,True,Best Western Plus Hawthorne Terrace Hotel,,1,+1 773-244-3434,162,1,3434 N Broadway Ave
3133,,Chicago,True,Best Western River North Hotel,,1,+1 312-467-0800,210,1,125 West Ohio Street
3134,,Chicago,True,Cambria Hotel Chicago Magnificent Mile,,1,+1 312-787-6000,160,1,166 East Superior Street
3135,,Delhi,False,Aloft New Delhi Aerocity,,1,+91 11 4565 0000,176,1,"5B Igi T3 Road, Delhi - Ajmer Expressway, Aerocity, New Delhi"
3136,,Delhi,False,Andaz Delhi - A Concept By Hyatt,,1,+91 11 4903 1234,320,1,"Asset, Street Number 1, New Delhi"
3137,,Delhi,False,Calista Resort,,1,+91 11 4103 4591,228,1,"37/2-4 Old, National Highway 48, Kapas Hera, New Delhi"
3138,,Delhi,False,Crowne Plaza New Delhi Mayur Vihar Noida,,1,+91 11 4110 2222,216,1,"13 B, District Centre, Mayur Vihar, New Delhi"
3139,,Delhi,False,Deemarks Hotel & Resorts Conference Venues Corporate Event In Mahipalpur Near Airport In South Delhi,,1,+91 11 2506 0721,252,1,"Shiv Murti, Nh-8, Delhi - Jaipur Expressway, Rangpuri, New Delhi"
3140,,Delhi,False,"Four Points By Sheraton New Delhi, Airport Highway",,1,+91 11 6604 0000,348,1,"Plot no 9, National Highway - 8, Samalka, New Delhi"
3141,,Delhi,False,Haveli Dharampura,,1,+91 11 2326 1000,232,1,"Haveli Dharampura, 2293, Gali Gulian, Chandni Chowk, New Delhi"
3142,,London,False,Accommodation London Bridge,,2,+44 20 7403 4299,207,2,58 Great Dover Street
3143,,London,False,Ace Hotel London,,2,+44 20 7613 9800,264,2,100 Shoreditch High Street
3144,,London,False,Airways Hotel London Victoria,,2,+44 20 7834 0205,297,2,29-31 Saint George's Drive
3145,,London,False,Amba Hotel Charing Cross,,2,+44 871 376 9012,276,2,Strand
3146,,London,False,Amba Hotel Marble Arch,,2,+44 800 330 8523,288,2,Bryanston Street
3147,,London,False,Ambassadors Bloomsbury Hotel,,2,+44 20 7388 9930,396,2,12 Upper Woburn Place
3148,,London,False,Ambassadors Hotel,,2,+44 20 7373 1075,192,2,16 Collingham Road
3149,,Nairobi,False,Azure Hotel Nairobi Westlands,,3,+254 709 716000,450,4,Lantana Road
3150,,Nairobi,False,Crowne Plaza Nairobi,,3,+254 719 096000,408,4,"Kenya Road, Upper Hill"
3151,,Nairobi,False,Dusitd2 Nairobi,,3,+254 787 657000,300,4,14 Riverside Westlands
3152,,Nairobi,False,Eka Hotel Nairobi,,3,+254 719 045000,348,4,"Eka Hotel, Along Mombasa Road"
3153,,Nairobi,False,Four Points By Sheraton Nairobi Airport,,3,+254 709 760000,324,4,9042/1044 Tower Avenue Jomo Kenyatta Intl Airport
3154,,Nairobi,False,Hemingways Nairobi,,3,+254 711 032000,330,4,Mbagathi Ridge
3155,,Nairobi,False,Hilton Garden Inn Nairobi Airport,,3,+254 20 4075000,384,4,Jomo Kenyatta International Airport Mombasa Road
3156,,Nairobi,False,Intercontinental Hotel,,3,+254 20 3200000,465,4,City Hall Way
3157,,Portland,True,Aloft Portland Airport At Cascade Station,,3,+1 503-200-5678,189,2,9920 Northeast Cascades Parkway
3158,,Portland,True,Canopy By Hilton Portland Pearl District,,3,+1 971-351-0230,384,2,425 Northwest 9th Avenue
3159,,Portland,True,"Country Inn & Suites By Radisson, Portland International Airport, Or",,3,+1 503-255-2700,342,2,7025 Northeast Alderwood Road
3160,,Portland,True,Courtyard By Marriott Portland Downtown/Convention Center,,3,+1 503-234-3200,306,2,435 Northeast Wasco Street
3161,,Portland,True,Aloft Portland Airport At Cascade Station,,2,+1 503-200-5678,126,2,9920 Northeast Cascades Parkway
3162,,Portland,True,Canopy By Hilton Portland Pearl District,,2,+1 971-351-0230,384,2,425 Northwest 9th Avenue
3163,,Portland,True,Comfort Inn & Suites Portland Airport,,2,+1 503-252-6397,216,2,5019 Northeast 102nd Avenue
3164,,Portland,True,"Country Inn & Suites By Radisson, Portland International Airport, Or",,2,+1 503-255-2700,222,2,7025 Northeast Alderwood Road
3165,,Portland,True,Courtyard By Marriott Portland Airport,,2,+1 503-252-3200,243,2,11550 Northeast Airport Way
3166,,Portland,True,Courtyard By Marriott Portland City Center,,2,+1 503-505-5000,216,2,550 Southwest Oak Street
3167,,Portland,True,Crowne Plaza Portland-Downtown Conv Ctr,,2,+1 503-233-2401,342,2,1441 Northeast 2nd Avenue
3168,,Portland,True,Dossier,,2,+1 877-628-4408,276,2,750 Southwest Alder Street
3169,,Delhi,False,Aloft New Delhi Aerocity,,1,+91 11 4565 0000,176,4,"5B Igi T3 Road, Delhi - Ajmer Expressway, Aerocity, New Delhi"
3170,,Delhi,False,Andaz Delhi - A Concept By Hyatt,,1,+91 11 4903 1234,320,4,"Asset, Street Number 1, New Delhi"
3171,,Delhi,False,Crowne Plaza New Delhi Mayur Vihar Noida,,1,+91 11 4110 2222,216,4,"13 B, District Centre, Mayur Vihar, New Delhi"
3172,,Delhi,False,Crowne Plaza New Delhi Okhla,,1,+91 11 4646 2000,170,4,"Plot No 1, Community Center, Okhla Phase I, New Delhi"
3173,,Delhi,False,"Four Points By Sheraton New Delhi, Airport Highway",,1,+91 11 6604 0000,348,4,"Plot no 9, National Highway - 8, Samalka, New Delhi"
3174,,Delhi,False,Haveli Dharampura,,1,+91 11 2326 1000,232,4,"Haveli Dharampura, 2293, Gali Gulian, Chandni Chowk, New Delhi"
3175,,Delhi,False,Hilton Garden Inn New Delhi/Saket,,1,+91 11 3919 1919,288,4,"A4, DLF Place, Saket District Centre, New Delhi"
3176,,Delhi,False,Holiday Inn New Delhi International Airport,,1,+91 11 4222 2000,176,4,"Aerocity Access Road, Aerocity, Hospitality District, Asset Area 12, New Delhi"
3177,,Delhi,False,Holiday Inn New Delhi Mayur Vihar Noida,,1,+91 11 4110 5555,272,4,"13A, District Centre, Mayur Vihar, New Delhi"
3178,,London,False,Ace Hotel London,,2,+44 20 7613 9800,264,3,100 Shoreditch High Street
3179,,London,False,Amba Hotel Charing Cross,,2,+44 871 376 9012,276,3,Strand
3180,,London,False,Amba Hotel Marble Arch,,2,+44 800 330 8523,288,3,Bryanston Street
3181,,London,False,Ambassadors Bloomsbury Hotel,,2,+44 20 7388 9930,396,3,12 Upper Woburn Place
3182,,London,False,Ambassadors Hotel,,2,+44 20 7373 1075,192,3,16 Collingham Road
3183,,Portland,True,Aloft Portland Airport At Cascade Station,,2,+1 503-200-5678,126,3,9920 Northeast Cascades Parkway
3184,,Portland,True,Canopy By Hilton Portland Pearl District,,2,+1 971-351-0230,384,3,425 Northwest 9th Avenue
3185,,Portland,True,"Country Inn & Suites By Radisson, Portland International Airport, Or",,2,+1 503-255-2700,222,3,7025 Northeast Alderwood Road
3186,,Portland,True,Courtyard By Marriott Portland Airport,,2,+1 503-252-3200,243,3,11550 Northeast Airport Way
3187,,Portland,True,Courtyard By Marriott Portland City Center,,2,+1 503-505-5000,216,3,550 Southwest Oak Street
3188,,Portland,True,Crowne Plaza Portland-Downtown Conv Ctr,,2,+1 503-233-2401,342,3,1441 Northeast 2nd Avenue
3189,,Portland,True,Dossier,,2,+1 877-628-4408,276,3,750 Southwest Alder Street
3190,,Portland,True,Embassy Suites By Hilton Portland Downtown,,2,+1 503-279-9000,272,3,319 Southwest Pine Street
3191,,Phoenix,True,Aloft Phoenix-Airport,,2,+1 602-275-6300,216,1,4450 East Washington Street
3192,,Phoenix,True,Comfort Suites Phoenix North,,2,+1 602-861-3900,100,1,10210 North 26th Drive
3193,,Phoenix,True,Courtyard By Marriott Phoenix Downtown,,2,+1 602-603-2001,228,1,132 South Central Avenue
3194,,Phoenix,True,Crowne Plaza Phoenix Airport,,2,+1 602-273-7778,351,1,4300 East Washington Street
3195,,Phoenix,True,Days Inn By Wyndham Airport - Phoenix,,2,+1 800-615-3107,136,1,2900 East Van Buren Street
3196,,Phoenix,True,Doubletree Suites By Hilton Hotel Phoenix,,2,+1 602-225-0500,192,1,320 North 44th Street
3197,,Phoenix,True,Drury Inn & Suites Phoenix Happy Valley,,2,+1 623-879-8800,186,1,2335 West Pinnacle Peak Road
3198,,Paris,False,Buddha-Bar Hotel Paris,,2,+33 1 83 96 88 88,220,5,"4 Rue d'Anjou, 75008"
3199,,Delhi,False,Andaz Delhi - A Concept By Hyatt,,1,+91 11 4903 1234,320,5,"Asset, Street Number 1, New Delhi"
3200,,Delhi,False,Calista Resort,,1,+91 11 4103 4591,228,3,"37/2-4 Old, National Highway 48, Kapas Hera, New Delhi"
3201,,Delhi,False,Deemarks Hotel & Resorts Conference Venues Corporate Event In Mahipalpur Near Airport In South Delhi,,1,+91 11 2506 0721,252,3,"Shiv Murti, Nh-8, Delhi - Jaipur Expressway, Rangpuri, New Delhi"
3202,,Delhi,False,Crowne Plaza New Delhi Okhla,,2,+91 11 4646 2000,230,5,"Plot No 1, Community Center, Okhla Phase I, New Delhi"
3203,,Delhi,False,Fortune Select Global - Hotel In Gurgaon,,2,+91 124 419 6666,312,4,"Global Arcade, Mehrauli-Gurgaon Road, Gurugram, Haryana 122002, India"
3204,,Delhi,False,"Four Points By Sheraton New Delhi, Airport Highway",,2,+91 11 6604 0000,348,4,"Plot no 9, National Highway - 8, Samalka, New Delhi"
3205,,Seattle,True,Ace Hotel Seattle,,2,+1 206-448-4721,210,1,2423 1st Avenue
3206,,Seattle,True,Belltown Inn,,2,+1 866-525-4704,180,1,2301 3rd Avenue
3207,,Seattle,True,Best Western Plus Pioneer Square Hotel Downtown,,2,+1 206-340-1234,234,1,77 Yesler Way
3208,,Seattle,True,Courtyard By Marriott Seattle Downtown/Lake Union,,2,+1 206-213-0100,324,1,925 Westlake Avenue North
3209,,Seattle,True,Days Inn By Wyndham Seattle North Of Downtown,,2,+1 800-615-3107,96,1,9100 Aurora Avenue North
3210,,Seattle,True,Even Hotel Seattle Downtown - Lake Union,,2,+1 206-596-2302,288,1,527 Fairview Avenue North
