,average_rating,check_in_date,check_out_date,hotel_name,location,number_of_rooms,pets_welcome,phone_number,price,street_address
1934,4.30,2019-03-11,2019-03-14,Best Western Plus Las Vegas West,Las Vegas,1,True,+1 702-256-3766,1188,8669 West Sahara Avenue
1935,3.90,2019-03-01,2019-03-02,Anaheim Portofino Inn & Suites,Anaheim,2,False,+1 800-341-6301,198,1831 South Harbor Boulevard
1936,3.90,2019-03-10,2019-03-12,Piccadilly Inn Airport,Fresno,2,False,+1 559-375-7760,684,5115 East McKinley Avenue
1937,4.30,2019-03-06,2019-03-12,Best Western Plus Sutter House,Sacramento,1,False,+1 916-441-1314,1296,1100 H Street
1938,4.30,2019-03-13,2019-03-14,Doubletree By Hilton Hotel Fresno Convention Center,Fresno,1,False,+1 559-268-1000,184,2233 Ventura Street
1939,3.90,2019-03-11,2019-03-14,Best Western Of Long Beach,Long Beach,1,False,+1 562-599-5555,702,1725 Long Beach Boulevard
1940,4.40,2019-03-04,2019-03-05,Ac Hotel By Marriott Beverly Hills,Los Angeles,1,False,+1 323-852-7000,88,6399 Wilshire Boulevard
1941,4.10,2019-03-09,2019-03-10,Anaheim Desert Inn And Suites,Anaheim,3,False,+1 714-772-5050,324,1600 South Harbor Boulevard
1942,4.40,2019-03-09,2019-03-14,Ac Hotel By Marriott Beverly Hills,Los Angeles,1,False,+1 323-852-7000,1560,6399 Wilshire Boulevard
1943,4.30,2019-03-10,2019-03-11,Bahia Resort Hotel,San Diego,1,True,+1 858-539-8666,280,998 West Mission Bay Drive
1944,4.40,2019-03-09,2019-03-11,Ac Hotel By Marriott Beverly Hills,Los Angeles,2,False,+1 323-852-7000,840,6399 Wilshire Boulevard
1945,4.30,2019-03-04,2019-03-10,Best Western Plus Sutter House,Sacramento,1,False,+1 916-441-1314,528,1100 H Street
1946,3.50,2019-03-02,2019-03-06,Amsterdam Hostel San Francisco,San Francisco,1,False,+1 415-673-3277,504,749 Taylor Street
1947,2.60,2019-03-01,2019-03-03,Bei Hotel San Francisco,San Francisco,1,True,+1 415-626-6103,192,50 8th Street
1948,4.30,2019-03-11,2019-03-12,Best Western Plus Sutter House,Sacramento,1,False,+1 916-441-1314,240,1100 H Street
1949,3.90,2019-03-11,2019-03-13,Airtel Plaza Hotel,Los Angeles,2,True,+1 800-224-7835,312,"7277 Valjean Avenue, Van Nuys, California 91406, United States"
1950,3.70,2019-03-01,2019-03-05,La Quinta Inn By Wyndham Fresno Yosemite,Fresno,1,True,+1 559-442-1110,912,2926 Tulare Street
1951,4.00,2019-03-06,2019-03-12,Anaheim Majestic Garden Hotel,Anaheim,2,True,+1 714-778-1700,1488,900 South Disneyland Drive
1952,4.30,2019-03-01,2019-03-07,Best Western Plus Las Vegas West,Las Vegas,1,True,+1 702-256-3766,2736,8669 West Sahara Avenue
1953,4.30,2019-03-03,2019-03-06,Doubletree By Hilton Hotel Fresno Convention Center,Fresno,1,False,+1 559-268-1000,696,2233 Ventura Street
1954,3.70,2019-03-01,2019-03-06,La Quinta Inn By Wyndham Fresno Yosemite,Fresno,1,True,+1 559-442-1110,450,2926 Tulare Street
1955,4.30,2019-03-09,2019-03-14,Bahia Resort Hotel,San Diego,1,True,+1 858-539-8666,1160,998 West Mission Bay Drive
1956,3.90,2019-03-07,2019-03-13,Best Western Of Long Beach,Long Beach,1,False,+1 562-599-5555,864,1725 Long Beach Boulevard
1957,4.30,2019-03-10,2019-03-13,Bahia Resort Hotel,San Diego,1,True,+1 858-539-8666,672,998 West Mission Bay Drive
1958,4.10,2019-03-01,2019-03-04,Doubletree By Hilton Hotel Sacramento,Sacramento,1,True,+1 916-929-8855,828,2001 Point West Way
1959,4.50,,,Kimpton Sawyer Hotel,Sacramento,3,True,+1 916-545-7100,2268,500 J Street
1960,3.50,,,La Quinta Inn By Wyndham Sacramento Downtown,Sacramento,3,True,+1 916-448-8100,594,200 Jibboom Street
1961,4.40,,,Residence Inn By Marriott Sacramento Downtown At Capitol Park,Sacramento,3,True,+1 916-443-0500,1920,1121 15th Street
1962,4.30,,,Sheraton Grand Sacramento Hotel,Sacramento,3,True,+1 916-447-1700,276,"13th And, J Street"
1963,4.50,,,The Westin Sacramento,Sacramento,3,True,+1 916-443-8400,1740,4800 Riverside Boulevard
1964,3.80,2019-03-01,2019-03-08,Holiday Inn Express Sacramento Convention Center,Sacramento,1,True,+1 916-444-4436,651,728 16th Street
1965,4.30,,,Springhill Suites By Marriott Fresno,Fresno,2,False,+1 888-287-9400,1656,6844 North Fresno Street
1966,3.90,,,Best Western Of Long Beach,Long Beach,2,False,+1 562-599-5555,216,1725 Long Beach Boulevard
1967,4.20,,,Courtyard By Marriott Long Beach Downtown,Long Beach,2,False,+1 562-435-8511,1920,500 East First Street
1968,4.30,,,Hotel Current Long Beach,Long Beach,2,False,+1 562-597-5171,360,5325 Pacific Coast Highway
1969,4.50,,,Hyatt Centric The Pike Long Beach,Long Beach,2,False,+1 562-432-1234,176,285 Bay Street
1970,4.40,,,Hyatt Regency Long Beach,Long Beach,2,False,+1 562-491-1234,252,200 South Pine Avenue
1971,4.30,,,Long Beach Marriott,Long Beach,2,False,+1 800-228-9290,272,4700 Airport Plaza Drive
1972,4.50,,,Kimpton Sawyer Hotel,Sacramento,2,True,+1 916-545-7100,336,500 J Street
1973,3.50,,,La Quinta Inn By Wyndham Sacramento Downtown,Sacramento,2,True,+1 916-448-8100,696,200 Jibboom Street
1974,3.40,,,Surestay Plus Hotel By Best Western Sacramento North,Sacramento,2,True,+1 916-497-0955,288,350 Bercut Drive
1975,4.40,,,"The Citizen Hotel, Autograph Collection",Sacramento,2,True,+1 916-447-2700,672,926 J Street
1976,4.10,2019-03-11,2019-03-12,Anaheim Desert Inn And Suites,Anaheim,1,False,+1 714-772-5050,116,1600 South Harbor Boulevard
1977,4.10,2019-03-01,2019-03-06,Banana Bungalow - Hollywood Hostel,Los Angeles,2,False,+1 323-469-2500,1560,"5920 Hollywood Boulevard, Hollywood, CA 90028, USA"
1978,4.40,2019-03-10,2019-03-13,Ac Hotel By Marriott Beverly Hills,Los Angeles,1,False,+1 323-852-7000,720,6399 Wilshire Boulevard
1979,4.30,2019-03-02,2019-03-05,Bahia Resort Hotel,San Diego,2,True,+1 858-539-8666,576,998 West Mission Bay Drive
1980,4.40,2019-03-06,2019-03-11,Ac Hotel By Marriott Beverly Hills,Los Angeles,1,False,+1 323-852-7000,1560,6399 Wilshire Boulevard
1981,3.50,2019-03-06,2019-03-13,Amsterdam Hostel San Francisco,San Francisco,2,False,+1 415-673-3277,1260,749 Taylor Street
1982,4.10,2019-03-10,2019-03-14,Best Western Plus Chateau Granville Hotel & Suites & Conference Ctr.,Vancouver,1,True,+1 604-669-7070,1680,1100 Granville Street
1983,4.30,2019-03-05,2019-03-12,Best Western Plus Sutter House,Sacramento,1,False,+1 916-441-1314,924,1100 H Street
1984,4.30,2019-03-01,2019-03-07,Bahia Resort Hotel,San Diego,1,True,+1 858-539-8666,2160,998 West Mission Bay Drive
1985,4.30,2019-03-11,2019-03-14,Doubletree By Hilton Hotel Fresno Convention Center,Fresno,1,False,+1 559-268-1000,768,2233 Ventura Street
1986,4.30,2019-03-10,2019-03-14,Best Western Plus Sutter House,Sacramento,1,False,+1 916-441-1314,672,1100 H Street
1987,4.10,2019-03-03,2019-03-05,Courtyard By Marriott Sacramento Midtown,Sacramento,3,False,+1 916-455-6800,912,4422 Y Street
1988,4.40,2019-03-05,2019-03-08,Ac Hotel By Marriott Beverly Hills,Los Angeles,2,False,+1 323-852-7000,864,6399 Wilshire Boulevard
1989,4.30,,,Aloft Portland Airport At Cascade Station,Portland,3,True,+1 503-200-5678,2376,9920 Northeast Cascades Parkway
1990,4.70,,,Canopy By Hilton Portland Pearl District,Portland,3,True,+1 971-351-0230,444,425 Northwest 9th Avenue
1991,4.30,,,Courtyard By Marriott Portland City Center,Portland,3,True,+1 503-505-5000,2088,550 Southwest Oak Street
1992,4.20,,,Doubletree By Hilton Hotel Portland,Portland,3,True,+1 503-281-6111,1152,1000 Northeast Multnomah Street
1993,3.80,,,Holiday Inn Portland-Airport (I-205),Portland,3,True,+1 503-256-5000,1368,8439 Northeast Columbia Boulevard
1994,4.60,,,Hyatt House Portland/Downtown,Portland,3,True,+1 503-241-2775,2604,2080 Southwest River Drive
1995,4.40,,,Hyatt Place Portland Airport /Cascade Station,Portland,3,True,+1 503-288-2808,1500,9750 Northeast Cascades Parkway
1996,4.60,,,Kimpton Hotel Monaco Portland,Portland,3,True,+1 503-222-0001,2304,506 Southwest Washington Street
1997,4.50,,,Kimpton Riverplace Hotel,Portland,3,True,+1 888-869-3108,504,1510 Southwest Harbor Way
1998,4.30,2019-03-02,2019-03-08,Courtyard By Marriott Portland City Center,Portland,3,True,+1 503-505-5000,2088,550 Southwest Oak Street
1999,4.40,2019-03-04,2019-03-05,Argonaut Hotel,San Francisco,1,True,+1 415-563-0800,176,495 Jefferson Street
2000,4.60,2019-03-12,2019-03-13,Aka University City,Philadelphia,1,False,+1 215-372-9000,208,"Cira Centre South, 2929 Walnut Street"
2001,4.30,2019-03-01,2019-03-02,Bahia Resort Hotel,San Diego,1,True,+1 858-539-8666,160,998 West Mission Bay Drive
2002,4.30,2019-03-01,2019-03-05,Doubletree By Hilton Hotel Fresno Convention Center,Fresno,1,False,+1 559-268-1000,416,2233 Ventura Street
2003,4.50,2019-03-01,2019-03-03,Ace Hotel Seattle,Seattle,1,True,+1 206-448-4721,512,2423 1st Avenue
2004,4.40,2019-03-03,2019-03-04,Argonaut Hotel,San Francisco,2,True,+1 415-563-0800,324,495 Jefferson Street
2005,3.80,2019-03-10,2019-03-14,Best Western Mission Bay,San Diego,1,True,+1 619-275-5700,840,2575 Clairemont Drive
2006,3.80,2019-03-01,2019-03-05,Best Western Mission Bay,San Diego,1,True,+1 619-275-5700,768,2575 Clairemont Drive
2007,3.70,2019-03-08,2019-03-14,La Quinta Inn By Wyndham Fresno Yosemite,Fresno,1,True,+1 559-442-1110,468,2926 Tulare Street
2008,4.30,2019-03-07,2019-03-11,Aloft Portland Airport At Cascade Station,Portland,1,True,+1 503-200-5678,480,9920 Northeast Cascades Parkway
2009,4.10,2019-03-04,2019-03-08,Banana Bungalow - Hollywood Hostel,Los Angeles,1,False,+1 323-469-2500,1056,"5920 Hollywood Boulevard, Hollywood, CA 90028, USA"
2010,4.30,2019-03-04,2019-03-06,Best Western Plus Sutter House,Sacramento,1,False,+1 916-441-1314,264,1100 H Street
2011,3.90,2019-03-03,2019-03-08,Piccadilly Inn Airport,Fresno,3,False,+1 559-375-7760,1395,5115 East McKinley Avenue
2012,4.40,2019-03-10,2019-03-13,Aloft Philadelphia Downtown,Philadelphia,1,True,+1 215-607-2020,276,101 North Broad Street
2013,4.30,2019-03-05,2019-03-12,Best Western Plus Sutter House,Sacramento,2,False,+1 916-441-1314,1960,1100 H Street
2014,4.10,2019-03-07,2019-03-14,Banana Bungalow - Hollywood Hostel,Los Angeles,1,False,+1 323-469-2500,2688,"5920 Hollywood Boulevard, Hollywood, CA 90028, USA"
2015,3.90,2019-03-07,2019-03-11,Airtel Plaza Hotel,Los Angeles,2,True,+1 800-224-7835,624,"7277 Valjean Avenue, Van Nuys, California 91406, United States"
2016,4.30,,,Hyatt House Atlanta/Downtown,Atlanta,2,True,+1 404-332-5522,2184,431 Marietta Street NorthWest
2017,4.10,,,Hyatt Place Atlanta/Buckhead,Atlanta,2,True,+1 404-869-6161,2220,3242 Peachtree Road Northeast
2018,4.40,,,Hampton Inn & Suites,Vancouver,2,True,+1 604-602-1008,1932,111 Robson Street
2019,4.40,,,Hotel Blu Vancouver,Vancouver,2,True,+1 604-620-6200,1232,177 Robson Street
2020,4.70,,,L'Hermitage Vancouver,Vancouver,2,True,+1 888-855-1050,1800,788 Richards Street
2021,3.90,,,Best Western Plus Toronto North York Hotel & Suites,Toronto,2,False,+1 416-663-9500,297,50 Norfinch Drive
2022,3.00,,,Best Western Primrose Hotel Downtown-Toronto,Toronto,2,True,+1 800-780-7234,624,111 Carlton Street
2023,3.70,,,Bond Place Hotel Toronto,Toronto,2,False,+1 800-268-9390,252,65 Dundas Street East
2024,4.10,,,Cambridge Suites Toronto,Toronto,2,False,+1 800-463-1990,912,15 Richmond Street East
2025,3.40,,,Comfort Inn Toronto North,Toronto,2,False,+1 416-736-4700,270,"66 Norfinch Drive, North York, Ontario M3N 1X1, Canada"
2026,4.10,,,Courtyard By Marriott Toronto Airport,Toronto,2,False,+1 416-675-0411,600,"231 Carlingview Drive, Etobicoke, Ontario M9W 5E8, Canada"
2027,4.10,,,Courtyard By Marriott Toronto Downtown,Toronto,2,False,+1 416-924-0611,1656,475 Yonge Street
2028,3.60,,,Crowne Plaza Toronto Airport,Toronto,2,True,+1 416-675-1234,450,"33 Carlson Court, Etobicoke, Ontario M9W 6H5, Canada"
2029,4.30,2019-03-02,2019-03-07,11 Howard,New York,2,False,+1 212-235-1111,1740,11 Howard Street
2030,4.60,2019-03-02,2019-03-04,Aka University City,Philadelphia,1,False,+1 215-372-9000,264,"Cira Centre South, 2929 Walnut Street"
2031,4.50,2019-03-01,2019-03-07,Ac Hotel By Marriott Atlanta Buckhead At Phipps Plaza,Atlanta,1,False,+1 470-231-3030,576,3600 Wieuca Road Northeast
2032,4.40,2019-03-08,2019-03-12,Beck'S Motor Lodge,San Francisco,2,False,+1 415-621-8212,1296,2222 Market Street
2033,4.30,2019-03-01,2019-03-06,Best Western Plus Las Vegas West,Las Vegas,1,True,+1 702-256-3766,540,8669 West Sahara Avenue
2034,4.40,2019-03-01,2019-03-08,Aloft Philadelphia Downtown,Philadelphia,3,True,+1 215-607-2020,3108,101 North Broad Street
2035,4.30,2019-03-10,2019-03-11,11 Howard,New York,2,False,+1 212-235-1111,384,11 Howard Street
2036,4.50,2019-03-06,2019-03-12,1 Hotel Central Park,New York,1,True,+1 212-703-2001,1824,1414 6th Avenue
2037,3.80,2019-03-12,2019-03-14,Best Western Mission Bay,San Diego,2,True,+1 619-275-5700,408,2575 Clairemont Drive
2038,3.90,2019-03-05,2019-03-12,Airtel Plaza Hotel,Los Angeles,1,True,+1 800-224-7835,630,"7277 Valjean Avenue, Van Nuys, California 91406, United States"
2039,4.10,2019-03-06,2019-03-13,Auberge Vancouver Hotel,Vancouver,2,False,+1 604-678-8899,1400,837 West Hastings Street
2040,4.50,2019-03-10,2019-03-13,Ace Hotel Seattle,Seattle,1,True,+1 206-448-4721,456,2423 1st Avenue
2041,4.00,2019-03-04,2019-03-09,6 Columbus Hotel,New York,2,True,+1 212-204-3000,1380,308 West 58th Street
2042,4.50,2019-03-02,2019-03-03,1 Hotel Brooklyn Bridge,New York,1,True,+1 833-625-6111,408,"60 Furman Street, Brooklyn"
2043,4.40,2019-03-01,2019-03-07,Beck'S Motor Lodge,San Francisco,1,False,+1 415-621-8212,1680,2222 Market Street
2044,4.00,2019-03-09,2019-03-14,Aloft Philadelphia Airport,Philadelphia,1,True,+1 267-298-1700,420,4301 Island Avenue
2045,4.60,2019-03-09,2019-03-13,Aka University City,Philadelphia,1,False,+1 215-372-9000,992,"Cira Centre South, 2929 Walnut Street"
2046,4.50,2019-03-07,2019-03-14,1 Hotel Central Park,New York,2,True,+1 212-703-2001,1736,1414 6th Avenue
2047,4.40,,,Cambria Hotel North Scottsdale Desert Ridge,Phoenix,2,False,+1 480-585-6644,624,4425 E Irma Ln&nbsp
2048,4.50,,,Courtyard By Marriott Phoenix Downtown,Phoenix,2,False,+1 602-603-2001,696,132 South Central Avenue
2049,3.10,,,Days Inn By Wyndham Airport - Phoenix,Phoenix,2,False,+1 800-615-3107,1575,2900 East Van Buren Street
2050,3.80,2019-03-01,2019-03-05,Comfort Suites Phoenix North,Phoenix,1,True,+1 602-861-3900,936,10210 North 26th Drive
2051,4.20,2019-03-04,2019-03-08,Best Western Plus Pioneer Square Hotel Downtown,Seattle,2,False,+1 206-340-1234,1632,77 Yesler Way
2052,3.80,2019-03-01,2019-03-07,Arc The.Hotel,Washington D.C.,1,True,+1 202-337-6620,756,"824 New Hampshire Avenue Northwest, Washington, District of Columbia 20037, United States"
2053,4.20,2019-03-01,2019-03-08,Aloft Phoenix-Airport,Phoenix,1,True,+1 602-275-6300,2016,4450 East Washington Street
2054,3.70,2019-03-01,2019-03-07,Atrium Inn Vancouver,Vancouver,1,True,+1 604-254-1000,540,2889 East Hastings Street
2055,4.10,2019-03-01,2019-03-04,Best Western Plus Chateau Granville Hotel & Suites & Conference Ctr.,Vancouver,1,True,+1 604-669-7070,1332,1100 Granville Street
2056,4.20,2019-03-01,2019-03-07,"Cambria Hotel Washington, D.C. Convention Center",Washington D.C.,1,False,+1 202-299-1188,1392,"899 O Street Northwest, Washington, District of Columbia 20001, United States"
2057,4.60,2019-03-01,2019-03-04,Aka University City,Philadelphia,1,False,+1 215-372-9000,888,"Cira Centre South, 2929 Walnut Street"
2058,4.00,2019-03-08,2019-03-14,6 Columbus Hotel,New York,1,True,+1 212-204-3000,2592,308 West 58th Street
2059,4.40,2019-03-12,2019-03-14,Best Western Plus Portland Airport Hotel & Suites,Portland,1,False,+1 503-251-9991,208,11938 Northeast Airport Way
2060,4.30,2019-03-03,2019-03-06,Ac Hotel By Marriott Atlanta Downtown,Atlanta,1,False,+1 404-524-5555,1368,101 Andrew Young International Boulevard Northwest
2061,4.20,2019-03-11,2019-03-14,Best Western Plus Pioneer Square Hotel Downtown,Seattle,1,False,+1 206-340-1234,768,77 Yesler Way
2062,4.50,2019-03-01,2019-03-05,1 Hotel Brooklyn Bridge,New York,2,True,+1 833-625-6111,1488,"60 Furman Street, Brooklyn"
2063,3.80,2019-03-02,2019-03-09,Arc The.Hotel,Washington D.C.,1,True,+1 202-337-6620,2205,"824 New Hampshire Avenue Northwest, Washington, District of Columbia 20037, United States"
2064,4.30,,,"Four Points By Sheraton New Delhi, Airport Highway",Delhi,3,False,+91 11 6604 0000,3108,"Plot no 9, National Highway - 8, Samalka, New Delhi"
2065,4.20,,,Haveli Dharampura,Delhi,3,False,+91 11 2326 1000,1500,"Haveli Dharampura, 2293, Gali Gulian, Chandni Chowk, New Delhi"
2066,4.10,,,Citadines Bastille Gare De Lyon (Apart Hotel Paris),Paris,2,True,+33 1 40 04 43 50,1200,"18 Rue de Chaligny, 75012"
2067,3.70,,,Citadines Didot Montparnasse Paris (Apart Hotel Paris),Paris,2,True,+33 1 41 05 79 05,276,"94 Rue Didot, 75014"
2068,4.40,,,Best Western Plus Portland Airport Hotel & Suites,Portland,3,False,+1 503-251-9991,2448,11938 Northeast Airport Way
2069,4.00,,,Comfort Inn & Suites Portland Airport,Portland,3,False,+1 503-252-6397,2220,5019 Northeast 102nd Avenue
2070,4.10,,,"Country Inn & Suites By Radisson, Portland International Airport, Or",Portland,3,False,+1 503-255-2700,1440,7025 Northeast Alderwood Road
2071,4.30,,,Residence Inn By Marriott Long Beach,Long Beach,2,True,+1 562-595-0909,624,4111 East Willow Street
2072,4.30,,,The Westin Long Beach,Long Beach,2,True,+1 562-436-3000,280,333 East Ocean Boulevard
2073,4.20,,,Cambria Hotel Chicago Magnificent Mile,Chicago,2,False,+1 312-787-6000,1680,166 East Superior Street
2074,4.10,,,Hampton Inn & Suites Washington D.C./Navy Yard Area,Washington D.C.,2,True,+1 202-800-1000,2088,"1265 First Street Southeast, Washington, District of Columbia 20003, United States"
2075,4.30,,,Homewood Suites By Hilton Washington Dc Convention Center,Washington D.C.,2,True,+1 202-628-4663,1116,"465 New York Avenue Northwest, Washington, District of Columbia 20001, United States"
2076,4.50,,,Hotel Hive,Washington D.C.,2,True,+1 202-849-8499,1872,"2224 F Street Northwest, Washington, District of Columbia 20037, United States"
2077,3.90,,,Hotel Rl Washington Dc,Washington D.C.,2,True,+1 202-223-4320,1944,"1823 L Street Northwest, Washington, District of Columbia 20036, United States"
2078,4.00,,,Delta Hotels By Marriott Toronto Airport & Conference Centre,Toronto,2,True,+1 416-244-1711,2736,"655 Dixon Road, Etobicoke, Ontario M9W 1J3, Canada"
2079,4.00,,,Delta Hotels By Marriott Toronto East,Toronto,2,True,+1 416-299-1500,448,"2035 Kennedy Road, Scarborough, Ontario M1T 3G2, Canada"
2080,4.20,,,Doubletree By Hilton Toronto Airport,Toronto,2,True,+1 416-674-2222,432,"925 Dixon Road, Etobicoke, Ontario M9W 1J8, Canada"
2081,4.40,,,Embassy Suites By Hilton Toronto Airport,Toronto,2,True,+1 416-674-8442,320,262 Carlingview Drive
2082,3.90,,,Holiday Inn Express Toronto-North York,Toronto,2,True,+1 416-665-3500,1404,"30 Norfinch Drive, North York, Ontario M3N 1X1, Canada"
2083,4.50,,,Aloft Chicago Downtown River North,Chicago,3,True,+1 312-661-1000,2160,515 North Clark Street
2084,3.90,,,Aloft Chicago Mag Mile,Chicago,3,True,+1 312-429-6600,306,243 East Ontario Street
2085,4.60,,,Chicago Athletic Association,Chicago,3,True,+1 312-940-3552,1296,12 South Michigan Avenue
2086,3.70,,,Chicago Lake Shore Hotel,Chicago,3,True,+1 773-288-5800,675,"3250, 4900B South Lake Shore Drive"
2087,4.20,,,Comfort Suites Michigan Avenue - Loop,Chicago,3,True,+1 623-432-0770,384,320 North Michigan Avenue
2088,3.80,2019-03-02,2019-03-03,Arc The.Hotel,Washington D.C.,3,True,+1 202-337-6620,207,"824 New Hampshire Avenue Northwest, Washington, District of Columbia 20037, United States"
2089,3.90,2019-03-03,2019-03-05,Best Western Plus Toronto North York Hotel & Suites,Toronto,2,False,+1 416-663-9500,288,50 Norfinch Drive
2090,4.40,2019-03-02,2019-03-08,Aloft Philadelphia Downtown,Philadelphia,2,True,+1 215-607-2020,1656,101 North Broad Street
2091,4.40,2019-03-01,2019-03-05,Ac Hotel By Marriott Beverly Hills,Los Angeles,1,False,+1 323-852-7000,512,6399 Wilshire Boulevard
2092,4.10,2019-03-04,2019-03-09,Anaheim Desert Inn And Suites,Anaheim,1,False,+1 714-772-5050,1920,1600 South Harbor Boulevard
2093,4.50,2019-03-01,2019-03-02,1 Hotel Central Park,New York,3,True,+1 212-703-2001,384,1414 6th Avenue
